cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
HP1507101_H18,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1507101_H19,20,3,8,20,3,8,20,3,8,20,3,8,20,3,8
HP1507101_H2,18,32,13,18,32,13,18,32,13,18,32,13,18,32,13
HP1507101_H20,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H21,2,32,1,2,32,1,2,32,1,2,32,1,2,32,1
HP1507101_H22,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H23,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H24,9,12,19,9,12,19,9,12,19,9,12,19,9,8,19
HP1507101_H3,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H4,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_H5,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H6,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H7,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_H8,20,27,5,20,27,5,20,27,5,20,27,5,20,27,5
HP1507101_H9,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I1,28,22,6,28,15,6,28,15,6,28,15,6,28,15,6
HP1507101_I10,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I11,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I12,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_I13,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I14,28,32,12,28,32,12,28,32,12,28,32,12,28,32,12
HP1507101_I15,3,22,1,3,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I16,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I17,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I18,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_I19,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I2,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I20,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I21,9,28,13,9,28,13,9,28,13,9,28,13,9,14,13
HP1507101_I22,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I23,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I24,2,29,9,2,29,9,2,29,9,2,29,9,2,29,9
HP1507101_I3,7,21,5,7,21,5,7,21,5,7,21,5,7,21,5
HP1507101_I4,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I5,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I6,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I7,20,21,8,20,21,8,20,21,8,20,21,8,20,21,8
HP1507101_I8,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_I9,20,21,8,20,21,8,20,21,8,20,21,8,20,21,8
HP1507101_J1,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J10,20,27,5,20,27,5,20,27,5,20,27,5,20,27,5
HP1507101_J11,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J12,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_J13,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J14,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J15,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1507101_J16,20,27,5,20,27,5,20,27,5,20,27,5,20,27,5
HP1507101_J17,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J18,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J19,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_J2,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J20,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_J21,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J22,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J23,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J24,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J3,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J4,2,32,1,2,32,1,2,32,1,2,32,1,2,32,1
HP1507101_J5,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_J6,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11
HP1507101_J7,12,30,7,12,30,7,12,5,7,12,5,7,6,5,7
HP1507101_J8,3,19,16,3,15,16,2,15,16,2,15,16,2,15,16
HP1507101_J9,26,16,10,26,16,10,26,16,10,26,16,10,26,7,10
HP1507101_K1,3,19,23,3,15,23,2,15,23,2,15,23,2,15,20
HP1507101_K10,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_K11,20,39,8,20,39,8,20,39,8,20,39,8,20,39,8
HP1507101_K12,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_K13,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_K14,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1507101_K15,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_K16,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1507101_K17,28,32,12,28,32,12,28,32,12,28,32,12,28,32,12
HP1507101_K18,20,39,8,20,39,8,20,39,8,20,39,8,20,39,8
HP1507101_K19,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K2,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1507101_K20,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_K21,3,22,2,3,15,2,2,15,2,2,15,2,2,15,2
HP1507101_K22,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K23,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_K24,25,29,2,25,29,2,25,29,2,25,29,2,25,29,2
HP1507101_K3,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K4,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K5,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K6,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K7,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1507101_K8,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_K9,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1507101_L1,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_L10,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L11,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L12,20,21,8,20,21,8,20,21,8,20,21,8,20,21,8
HP1507101_L13,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L14,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L15,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L16,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_L17,12,30,7,12,30,7,12,5,7,12,5,7,6,5,7
HP1507101_L18,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L19,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L2,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L20,20,27,8,20,27,8,20,27,8,20,27,8,20,27,8
HP1507101_L21,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L22,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_L23,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1507101_L24,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_L3,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L4,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1507101_L5,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L6,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L7,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_L8,17,23,23,17,23,23,17,23,23,17,23,23,17,23,20
HP1507101_L9,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1507101_M1,20,21,6,20,21,6,20,21,6,20,21,6,20,21,6
HP1507101_M10,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_M11,20,21,6,20,21,6,20,21,6,20,21,6,20,21,6
HP1507101_M12,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_M13,20,7,6,20,7,6,20,7,6,20,7,6,20,7,6
HP1507101_M14,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_M15,20,22,6,20,15,6,20,15,6,20,15,6,20,15,6
HP1507101_M16,17,23,23,17,23,23,17,23,23,17,23,23,17,23,20
HP1507101_M17,20,19,6,20,15,6,20,15,6,20,15,6,20,15,6
HP1507101_M18,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_M19,20,36,6,20,36,6,20,36,6,20,36,6,20,36,6
HP1507101_M2,2,22,14,2,15,14,2,15,14,2,15,14,2,15,14
HP1507101_M20,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_M21,20,7,6,20,7,6,20,7,6,20,7,6,20,7,6
HP1507101_M22,26,16,10,26,16,10,26,16,10,26,16,10,26,7,10
HP1507101_M23,20,21,6,20,21,6,20,21,6,20,21,6,20,21,6
HP1507101_M24,28,36,2,28,36,2,28,36,2,28,36,2,28,36,2
HP1507101_M3,20,2,6,20,2,6,20,2,6,20,2,6,20,2,6
HP1507101_M4,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_M5,20,19,6,20,15,6,20,15,6,20,15,6,20,15,6
HP1507101_M6,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_M7,20,27,6,20,27,6,20,27,6,20,27,6,20,27,6
HP1507101_M8,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_M9,20,32,6,20,32,6,20,32,6,20,32,6,20,32,6
HP1507101_N1,2,19,23,2,15,23,2,15,23,2,15,23,2,15,20
HP1507101_N10,9,28,13,9,28,13,9,28,13,9,28,13,9,14,13
HP1507101_N11,14,21,8,14,21,8,14,21,8,14,21,8,14,21,8
HP1507101_N12,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N13,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_N14,20,27,5,20,27,5,20,27,5,20,27,5,20,27,5
HP1507101_N15,19,3,2,19,3,2,19,3,2,19,3,2,19,3,2
HP1507101_N16,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N17,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1507101_N18,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N19,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N2,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N20,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N21,2,19,16,2,15,16,2,15,16,2,15,16,2,15,16
HP1507101_N22,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N23,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N24,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_N3,2,32,1,2,32,1,2,32,1,2,32,1,2,32,1
HP1507101_N4,2,19,23,2,15,23,2,15,23,2,15,23,2,15,20
HP1507101_N5,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_N6,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_N7,20,6,8,20,6,8,20,6,8,20,6,8,20,6,8
HP1507101_N8,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1507101_N9,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O1,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O10,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O11,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O12,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1507101_O13,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O14,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_O15,20,21,8,20,21,8,20,21,8,20,21,8,20,21,8
HP1507101_O16,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O17,2,29,9,2,29,9,2,29,9,2,29,9,2,29,9
HP1507101_O18,25,29,2,25,29,2,25,29,2,25,29,2,25,29,2
HP1507101_O19,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_O2,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1507101_O20,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O21,28,19,6,28,15,6,28,15,6,28,15,6,28,15,6
HP1507101_O22,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O23,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1507101_O24,2,19,2,2,15,2,2,15,2,2,15,2,2,15,2
HP1507101_O3,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_O4,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O5,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O6,2,32,1,2,32,1,2,32,1,2,32,1,2,32,1
HP1507101_O7,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_O8,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_O9,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_P1,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1507101_P10,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P11,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P12,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P14,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1
HP1507101_P15,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1507101_P16,20,27,6,20,27,6,20,27,6,20,27,6,20,27,6
HP1507101_P17,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P18,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P19,18,32,13,18,32,13,18,32,13,18,32,13,18,32,13
HP1507101_P2,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1507101_P20,17,23,24,17,23,24,17,23,24,17,23,24,17,23,20
HP1507101_P21,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1507101_P22,20,28,6,20,28,6,20,28,6,20,28,6,20,14,6
HP1507101_P23,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P24,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1507101_P3,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P4,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P5,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P6,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P7,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1507101_P8,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1507101_P9,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1508501T2D_A1,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6
HP1508501T2D_A10,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_A11,12,5,7,12,5,7,12,5,7,12,5,7,6,5,7
HP1508501T2D_A12,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A13,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A14,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A15,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A16,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A17,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_A18,14,27,8,14,27,8,14,27,8,14,27,8,14,27,8
HP1508501T2D_A19,26,7,10,26,7,10,26,7,10,26,7,10,26,7,10
HP1508501T2D_A2,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1508501T2D_A20,20,27,11,20,27,11,20,27,11,20,27,11,20,27,11
HP1508501T2D_A21,20,19,6,20,15,6,20,15,6,20,15,6,20,15,6
HP1508501T2D_A22,14,21,5,14,21,5,14,21,5,14,21,5,14,21,5
HP1508501T2D_A23,12,5,7,12,5,7,12,5,7,12,5,7,6,5,7
HP1508501T2D_A24,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A3,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A4,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A5,7,26,3,7,26,3,7,17,3,7,17,3,7,17,3
HP1508501T2D_A6,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_A7,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_A8,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1508501T2D_A9,18,32,5,18,32,5,18,32,5,18,32,5,18,32,5
HP1508501T2D_B1,28,36,5,28,36,5,28,36,5,28,36,5,28,36,5
HP1508501T2D_B10,26,7,10,26,7,10,26,7,10,26,7,10,26,7,10
HP1508501T2D_B11,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B12,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B13,20,3,6,20,3,6,20,3,6,20,3,6,20,3,6
HP1508501T2D_B14,12,5,7,12,5,7,12,5,7,12,5,7,6,5,7
HP1508501T2D_B15,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B16,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_B17,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_B18,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_B19,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_B2,28,27,5,28,27,5,28,27,5,28,27,5,28,27,5
HP1508501T2D_B20,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_B21,1,24,8,1,24,8,1,24,8,1,24,8,1,24,8
HP1508501T2D_B22,23,24,14,23,24,14,23,24,14,23,24,14,22,24,14
HP1508501T2D_B23,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B24,4,26,14,4,26,14,4,17,14,4,17,14,4,17,14
HP1508501T2D_B3,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B4,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B5,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B6,28,24,6,28,24,6,28,24,6,28,24,6,28,24,6
HP1508501T2D_B7,28,24,6,28,24,6,28,24,6,28,24,6,28,24,6
HP1508501T2D_B8,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_B9,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_C1,14,36,5,14,36,5,14,36,5,14,36,5,14,36,5
HP1508501T2D_C10,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_C11,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C12,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1508501T2D_C13,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_C14,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_C15,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C16,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1508501T2D_C17,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_C18,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C19,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C2,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C20,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_C21,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C22,20,39,8,20,39,8,20,39,8,20,39,8,20,39,8
HP1508501T2D_C23,1,24,2,1,24,2,1,24,2,1,24,2,1,24,2
HP1508501T2D_C24,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C3,14,27,5,14,27,5,14,27,5,14,27,5,14,27,5
HP1508501T2D_C4,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_C5,18,32,5,18,32,5,18,32,5,18,32,5,18,32,5
HP1508501T2D_C6,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_C7,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_C8,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1508501T2D_C9,17,23,23,17,23,23,17,23,23,17,23,23,17,23,20
HP1508501T2D_D1,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2
HP1508501T2D_D10,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D11,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1
HP1508501T2D_D12,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D13,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D14,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D15,1,24,13,1,24,13,1,24,13,1,24,13,1,24,13
HP1508501T2D_D16,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D17,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D18,12,5,7,12,5,7,12,5,7,12,5,7,6,5,7
HP1508501T2D_D19,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D2,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D20,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D21,1,7,14,1,7,14,1,7,14,1,7,14,1,7,14
HP1508501T2D_D22,4,26,3,4,26,3,4,17,3,4,17,3,4,17,3
HP1508501T2D_D23,20,24,5,20,24,5,20,24,5,20,24,5,20,24,5
HP1508501T2D_D24,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_D3,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D4,15,27,5,15,27,5,15,27,5,15,27,5,15,27,5
HP1508501T2D_D5,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D6,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D7,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_D8,1,24,6,1,24,6,1,24,6,1,24,6,1,24,6
HP1508501T2D_D9,12,5,7,12,5,7,12,5,7,12,5,7,6,5,7
HP1508501T2D_E1,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1508501T2D_E10,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E11,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_E12,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E13,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E14,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E15,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_E16,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_E17,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_E18,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E19,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1
HP1508501T2D_E2,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E20,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1508501T2D_E21,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E22,1,24,8,1,24,8,1,24,8,1,24,8,1,24,8
HP1508501T2D_E23,1,24,8,1,24,8,1,24,8,1,24,8,1,24,8
HP1508501T2D_E24,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E3,20,3,6,20,3,6,20,3,6,20,3,6,20,3,6
HP1508501T2D_E4,12,5,7,12,5,7,12,5,7,12,5,7,6,5,7
HP1508501T2D_E5,20,27,8,20,27,8,20,27,8,20,27,8,20,27,8
HP1508501T2D_E6,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E7,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_E8,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_E9,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_F1,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_F10,20,27,5,20,27,5,20,27,5,20,27,5,20,27,5
HP1508501T2D_F11,26,7,10,26,7,10,26,7,10,26,7,10,26,7,10
HP1508501T2D_F12,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_F13,20,27,5,20,27,5,20,27,5,20,27,5,20,27,5
HP1508501T2D_F14,17,23,23,17,23,23,17,23,23,17,23,23,17,23,20
HP1508501T2D_F15,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
HP1508501T2D_F16,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F17,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F18,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F19,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F2,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F20,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F21,12,5,5,12,5,5,12,5,5,12,5,5,6,5,5
HP1508501T2D_F22,7,32,6,7,32,6,7,32,6,7,32,6,7,32,6
HP1508501T2D_F23,1,24,14,1,24,14,1,24,14,1,24,14,1,24,14
HP1508501T2D_F24,14,27,5,14,27,5,14,27,5,14,27,5,14,27,5
HP1508501T2D_F3,9,24,16,9,24,16,9,24,16,9,24,16,9,24,16
HP1508501T2D_F4,5,26,3,5,26,3,5,17,3,4,17,3,4,17,3
