cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
human3_lib2.final_cell_0139,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0140,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0141,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0142,6,22,1,6,22,1,4,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0143,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0144,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0145,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0146,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0147,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0148,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0149,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0150,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0151,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0152,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0153,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0154,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0155,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0156,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0157,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0158,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0159,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0160,28,21,11,28,21,11,28,21,11,27,18,11,27,18,11
human3_lib2.final_cell_0161,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0162,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0163,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0164,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0165,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0166,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0167,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human3_lib2.final_cell_0168,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0169,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0170,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0171,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0172,27,17,14,27,17,14,27,17,14,27,17,14,27,17,14
human3_lib2.final_cell_0173,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0174,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0175,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0176,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0177,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0178,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0179,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human3_lib2.final_cell_0180,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0181,4,19,1,4,19,1,4,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0182,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0183,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0184,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0185,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0186,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0187,24,17,14,24,17,14,24,17,14,24,17,14,24,17,14
human3_lib2.final_cell_0188,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0189,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0190,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0191,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0192,9,20,12,9,20,12,9,20,12,9,20,12,9,20,12
human3_lib2.final_cell_0193,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0194,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0195,1,22,1,1,22,1,1,6,1,1,6,1,1,6,1
human3_lib2.final_cell_0196,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0197,1,22,1,1,22,1,1,6,1,1,6,1,1,6,1
human3_lib2.final_cell_0198,21,9,6,21,9,6,21,9,6,21,9,6,21,9,6
human3_lib2.final_cell_0199,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0200,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0201,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0202,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0203,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0204,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0205,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0206,5,16,6,5,8,6,5,8,6,5,8,6,5,8,6
human3_lib2.final_cell_0207,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0208,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0209,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0210,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0211,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0212,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0213,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0214,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0215,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human3_lib2.final_cell_0216,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0217,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0218,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0219,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0220,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0221,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0222,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0223,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0224,16,21,9,16,21,9,16,21,9,16,18,9,16,18,9
human3_lib2.final_cell_0225,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0226,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0227,16,21,11,16,21,11,16,21,11,16,18,11,16,18,11
human3_lib2.final_cell_0228,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0229,27,17,2,27,17,2,27,17,2,27,17,2,27,17,2
human3_lib2.final_cell_0230,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0231,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0232,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0233,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0234,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0235,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0236,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0237,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0238,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0239,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0240,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0241,16,21,11,16,21,11,16,21,11,16,18,11,16,18,11
human3_lib2.final_cell_0242,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0243,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0244,21,9,6,21,9,6,21,9,6,21,9,6,21,9,6
human3_lib2.final_cell_0245,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0246,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0247,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0248,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0249,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0250,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0251,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0252,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0253,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0254,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0255,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0256,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0257,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0258,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0259,9,23,10,9,23,10,9,23,10,9,23,10,9,23,10
human3_lib2.final_cell_0260,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0261,11,9,12,11,9,12,11,9,12,11,9,12,11,9,12
human3_lib2.final_cell_0262,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0263,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0264,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0265,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0266,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0267,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0268,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0269,27,17,2,27,17,2,27,17,2,27,17,2,27,17,2
human3_lib2.final_cell_0270,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0271,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0272,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0273,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0274,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0275,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0276,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0277,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0278,7,9,13,7,9,13,7,9,13,7,9,13,7,9,13
human3_lib2.final_cell_0279,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0280,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0281,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0282,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0283,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0284,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0285,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0286,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0287,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0288,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0289,16,18,11,16,18,11,16,18,11,16,18,11,16,18,11
human3_lib2.final_cell_0290,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0291,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0292,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0293,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0294,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0295,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0296,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0297,16,21,11,16,21,11,16,21,11,16,18,11,16,18,11
human3_lib2.final_cell_0298,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0299,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0300,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0301,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0302,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0303,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0304,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0305,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0306,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0307,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0308,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0309,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0310,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0311,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0312,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0313,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0314,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0315,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0316,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0317,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0318,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0319,25,12,11,25,12,11,25,12,11,23,12,11,23,12,11
human3_lib2.final_cell_0320,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0321,2,22,1,2,22,1,2,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0322,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0323,25,12,11,25,12,11,25,12,11,23,12,11,23,12,11
human3_lib2.final_cell_0324,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0325,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0326,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0327,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0328,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0329,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0330,2,22,1,2,22,1,2,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0331,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0332,9,10,12,9,10,12,9,10,12,9,10,12,9,10,12
human3_lib2.final_cell_0333,16,21,11,16,21,11,16,21,11,16,18,11,16,18,11
human3_lib2.final_cell_0334,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0335,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0336,25,13,18,25,13,18,25,13,18,23,13,18,23,13,18
human3_lib2.final_cell_0337,5,10,12,5,10,12,5,10,12,5,10,12,5,10,12
human3_lib2.final_cell_0338,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0339,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0340,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0341,9,23,6,9,23,6,9,23,6,9,23,6,9,23,6
human3_lib2.final_cell_0342,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0343,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0344,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0345,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0346,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0347,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0348,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0349,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0350,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0351,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0352,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0353,2,22,1,2,22,1,2,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0354,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0355,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0356,4,19,1,4,19,1,4,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0357,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0358,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6
human3_lib2.final_cell_0359,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0360,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0361,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0362,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0363,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0364,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0365,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0366,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0367,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0368,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0369,7,11,6,7,11,6,7,11,6,7,11,6,7,11,6
human3_lib2.final_cell_0370,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0371,21,9,6,21,9,6,21,9,6,21,9,6,21,9,6
human3_lib2.final_cell_0372,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0373,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human3_lib2.final_cell_0374,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0375,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0376,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0377,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0378,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0379,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0380,18,24,1,18,24,1,18,24,1,18,24,1,18,24,1
human3_lib2.final_cell_0381,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0382,21,9,6,21,9,6,21,9,6,21,9,6,21,9,6
human3_lib2.final_cell_0383,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0384,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0385,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0386,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0387,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0388,9,10,12,9,10,12,9,10,12,9,10,12,9,10,12
human3_lib2.final_cell_0389,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0390,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0391,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0392,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0393,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0394,17,21,9,17,21,9,17,21,9,17,18,9,17,18,9
human3_lib2.final_cell_0395,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0396,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0397,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0398,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0399,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0400,4,22,1,4,22,1,4,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0401,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0402,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0403,27,15,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0404,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0405,2,16,1,2,8,1,2,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0406,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0407,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0408,4,22,1,4,22,1,4,6,1,2,6,1,2,6,1
human3_lib2.final_cell_0409,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0410,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0411,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0412,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0413,21,9,6,21,9,6,21,9,6,21,9,6,21,9,6
human3_lib2.final_cell_0414,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0415,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0416,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0417,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0418,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0419,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0420,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0421,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0422,9,10,12,9,10,12,9,10,12,9,10,12,9,10,12
human3_lib2.final_cell_0423,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0424,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0425,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0426,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0427,4,24,1,4,24,1,4,24,1,2,24,1,2,24,1
human3_lib2.final_cell_0428,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0429,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human3_lib2.final_cell_0430,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0431,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0432,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1
human3_lib2.final_cell_0433,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0434,9,20,6,9,20,6,9,20,6,9,20,6,9,20,6
human3_lib2.final_cell_0435,9,11,6,9,11,6,9,11,6,9,11,6,9,11,6
human3_lib2.final_cell_0436,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human3_lib2.final_cell_0437,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human3_lib2.final_cell_0438,9,20,12,9,20,12,9,20,12,9,20,12,9,20,12
human3_lib2.final_cell_0439,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
human3_lib2.final_cell_0440,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0441,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human3_lib2.final_cell_0442,4,8,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0443,21,9,12,21,9,12,21,9,12,21,9,12,21,9,12
human3_lib2.final_cell_0444,4,16,1,4,8,1,4,8,1,2,8,1,2,8,1
human3_lib2.final_cell_0445,27,14,2,27,14,2,27,14,2,27,14,2,27,14,2
human3_lib2.final_cell_0446,4,6,1,4,6,1,4,6,1,2,6,1,2,6,1
