cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
human3_lib2.final_cell_0311,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human3_lib2.final_cell_0312,53,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0313,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0314,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0315,8,14,10,8,14,10,8,14,10,8,14,10,7,14,10
human3_lib2.final_cell_0316,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0317,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human3_lib2.final_cell_0318,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0319,49,14,21,49,14,21,49,14,21,49,14,21,49,14,21
human3_lib2.final_cell_0320,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0321,61,9,1,53,9,1,53,5,1,53,5,1,53,5,1
human3_lib2.final_cell_0322,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0323,49,14,21,49,14,21,49,14,21,49,14,21,49,14,21
human3_lib2.final_cell_0324,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0325,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0326,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0327,53,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0328,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0329,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0330,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0331,55,13,6,55,13,6,55,13,6,55,13,6,55,12,6
human3_lib2.final_cell_0332,36,8,6,36,8,6,36,8,6,36,8,6,36,8,6
human3_lib2.final_cell_0333,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0334,5,28,17,5,28,17,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0335,37,13,6,37,13,6,37,13,6,37,13,6,36,12,6
human3_lib2.final_cell_0336,56,8,14,56,8,14,56,8,14,56,8,14,56,8,14
human3_lib2.final_cell_0337,57,18,1,57,18,1,57,18,1,57,18,1,57,18,1
human3_lib2.final_cell_0338,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0339,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0340,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0341,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0342,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0343,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0344,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0345,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0346,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0347,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0348,53,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0349,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0350,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0351,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0352,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0353,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0354,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0355,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0356,61,14,1,53,14,1,53,14,1,53,14,1,53,14,1
human3_lib2.final_cell_0357,53,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0358,38,1,6,38,1,6,38,1,6,38,1,6,36,1,6
human3_lib2.final_cell_0359,4,17,2,4,17,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0360,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0361,55,13,6,55,13,6,55,13,6,55,13,6,55,12,6
human3_lib2.final_cell_0362,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib2.final_cell_0363,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0364,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0365,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0366,54,4,6,54,4,6,54,4,6,54,4,6,54,4,6
human3_lib2.final_cell_0367,37,13,6,37,13,6,37,13,6,37,13,6,36,12,6
human3_lib2.final_cell_0368,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0369,38,24,6,38,24,6,38,24,6,38,24,6,36,24,6
human3_lib2.final_cell_0370,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0371,55,13,20,55,13,20,55,13,20,55,13,20,55,12,20
human3_lib2.final_cell_0372,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0373,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib2.final_cell_0374,5,28,17,5,28,17,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0375,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0376,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0377,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0378,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0379,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0380,61,8,16,53,8,16,53,8,16,53,8,16,53,8,16
human3_lib2.final_cell_0381,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0382,55,13,6,55,13,6,55,13,6,55,13,6,55,12,6
human3_lib2.final_cell_0383,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0384,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0385,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0386,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human3_lib2.final_cell_0387,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human3_lib2.final_cell_0388,35,8,6,35,8,6,35,8,6,35,8,6,35,8,6
human3_lib2.final_cell_0389,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0390,61,8,6,53,8,6,53,8,6,53,8,6,53,8,6
human3_lib2.final_cell_0391,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0392,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0393,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0394,20,26,8,20,26,8,20,26,8,16,26,8,16,26,8
human3_lib2.final_cell_0395,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0396,5,17,2,5,17,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0397,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0398,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0399,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0400,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0401,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0402,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0403,4,25,2,4,25,2,4,25,2,3,25,2,1,7,2
human3_lib2.final_cell_0404,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0405,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib2.final_cell_0406,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0407,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0408,61,11,1,53,11,1,53,11,1,53,11,1,53,11,1
human3_lib2.final_cell_0409,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0410,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0411,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0412,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0413,55,2,20,55,2,20,55,2,20,55,2,20,55,2,20
human3_lib2.final_cell_0414,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0415,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0416,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0417,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0418,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0419,40,6,6,40,6,6,40,6,6,38,6,6,36,6,6
human3_lib2.final_cell_0420,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0421,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0422,36,8,6,36,8,6,36,8,6,36,8,6,36,8,6
human3_lib2.final_cell_0423,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0424,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0425,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0426,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0427,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib2.final_cell_0428,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0429,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib2.final_cell_0430,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0431,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0432,61,8,16,53,8,16,53,8,16,53,8,16,53,8,16
human3_lib2.final_cell_0433,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0434,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0435,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0436,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0437,43,4,5,43,4,5,43,4,5,41,4,5,41,4,5
human3_lib2.final_cell_0438,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0439,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0440,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0441,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0442,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0443,55,8,20,55,8,20,55,8,20,55,8,20,55,8,20
human3_lib2.final_cell_0444,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0445,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0446,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0447,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0448,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0449,57,19,11,57,18,11,57,18,11,57,18,11,57,18,11
human3_lib2.final_cell_0450,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0451,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0452,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0453,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0454,55,8,6,55,8,6,55,8,6,55,8,6,55,8,6
human3_lib2.final_cell_0455,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0456,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib2.final_cell_0457,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0458,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0459,49,14,10,49,14,10,49,14,10,49,14,10,49,14,10
human3_lib2.final_cell_0460,49,14,21,49,14,21,49,14,21,49,14,21,49,14,21
human3_lib2.final_cell_0461,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0462,2,15,13,2,15,13,2,15,13,2,15,13,2,15,13
human3_lib2.final_cell_0463,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0464,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0465,59,13,20,59,13,20,59,13,20,59,13,20,59,12,20
human3_lib2.final_cell_0466,5,28,17,5,28,17,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0467,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0468,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0469,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0470,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0471,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0472,5,17,17,5,17,17,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0473,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0474,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0475,61,19,6,53,18,6,53,18,6,53,18,6,53,18,6
human3_lib2.final_cell_0476,8,26,10,8,26,10,8,26,10,8,26,10,7,26,10
human3_lib2.final_cell_0477,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0478,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0479,44,11,16,44,11,16,44,11,16,44,11,16,44,11,16
human3_lib2.final_cell_0480,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0481,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0482,53,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0483,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0484,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0485,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0486,6,28,2,6,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0487,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0488,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0489,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0490,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0491,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0492,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0493,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0494,33,15,19,33,15,19,33,15,19,33,15,19,2,15,13
human3_lib2.final_cell_0495,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0496,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0497,5,28,17,5,28,17,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0498,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0499,36,8,6,36,8,6,36,8,6,36,8,6,36,8,6
human3_lib2.final_cell_0500,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0501,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0502,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0503,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0504,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0505,58,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0506,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0507,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0508,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0509,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0510,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0511,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0512,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0513,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib2.final_cell_0514,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0515,35,19,11,35,18,11,35,18,11,35,18,11,35,18,11
human3_lib2.final_cell_0516,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0517,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0518,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0519,58,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib2.final_cell_0520,58,9,1,53,9,1,53,5,1,53,5,1,53,5,1
human3_lib2.final_cell_0521,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0522,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0523,36,12,6,36,12,6,36,12,6,36,12,6,36,12,6
human3_lib2.final_cell_0524,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0525,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0526,49,14,21,49,14,21,49,14,21,49,14,21,49,14,21
human3_lib2.final_cell_0527,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0528,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0529,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0530,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib2.final_cell_0531,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0532,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0533,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0534,55,13,20,55,13,20,55,13,20,55,13,20,55,12,20
human3_lib2.final_cell_0535,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0536,58,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0537,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0538,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0539,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0540,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0541,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0542,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0543,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0544,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib2.final_cell_0545,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0546,36,13,6,36,13,6,36,13,6,36,13,6,36,12,6
human3_lib2.final_cell_0547,6,28,17,6,28,17,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0548,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0549,47,19,8,47,18,8,47,18,8,16,18,8,16,18,8
human3_lib2.final_cell_0550,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0551,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0552,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0553,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0554,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0555,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0556,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0557,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0558,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0559,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0560,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0561,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0562,38,13,6,38,13,6,38,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0563,61,8,6,53,8,6,53,8,6,53,8,6,53,8,6
human3_lib2.final_cell_0564,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0565,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0566,37,13,6,37,13,6,37,13,6,37,13,6,36,12,6
human3_lib2.final_cell_0567,57,19,1,57,18,1,57,18,1,57,18,1,57,18,1
human3_lib2.final_cell_0568,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0569,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0570,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0571,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0572,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0573,36,12,11,36,12,11,36,12,11,36,12,11,36,12,11
human3_lib2.final_cell_0574,40,13,6,40,13,6,40,13,6,38,13,6,36,12,6
human3_lib2.final_cell_0575,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0576,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0577,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0578,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0579,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0580,60,10,22,60,10,22,60,10,22,60,10,22,60,10,22
human3_lib2.final_cell_0581,40,12,6,40,12,6,40,12,6,38,12,6,36,12,6
human3_lib2.final_cell_0582,37,13,6,37,13,6,37,13,6,37,13,6,36,12,6
human3_lib2.final_cell_0583,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0584,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0585,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0586,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0587,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0588,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0589,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0590,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0591,53,14,1,53,14,1,53,14,1,53,14,1,53,14,1
human3_lib2.final_cell_0592,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0593,33,15,13,33,15,13,33,15,13,33,15,13,2,15,13
human3_lib2.final_cell_0594,36,12,6,36,12,6,36,12,6,36,12,6,36,12,6
human3_lib2.final_cell_0595,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0596,44,19,5,44,18,5,44,18,5,44,18,5,44,18,5
human3_lib2.final_cell_0597,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0598,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0599,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0600,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0601,28,23,1,28,23,1,28,23,1,28,23,1,28,23,1
human3_lib2.final_cell_0602,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0603,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0604,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0605,33,15,19,33,15,19,33,15,19,33,15,19,2,15,13
human3_lib2.final_cell_0606,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0607,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0608,1,17,17,1,17,17,1,17,2,1,17,2,1,17,2
human3_lib2.final_cell_0609,43,12,5,43,12,5,43,12,5,41,12,5,41,12,5
human3_lib2.final_cell_0610,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0611,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib2.final_cell_0612,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0613,61,18,11,53,18,11,53,18,11,53,18,11,53,18,11
human3_lib2.final_cell_0614,6,28,2,6,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0615,43,4,5,43,4,5,43,4,5,41,4,5,41,4,5
human3_lib2.final_cell_0616,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib2.final_cell_0617,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib2.final_cell_0618,61,12,1,53,12,1,53,12,1,53,12,1,53,12,1
