sc3.sc3_0,sc3.sc3_0.05,sc3.sc3_0.1,sc3.sc3_0.15,sc3.sc3_0.2,sc3.sc3_0.25,sc3.sc3_0.3,sc3.sc3_0.35,sc3.sc3_0.4,sc3.sc3_0.45,sc3.sc3_0.5,sc3.sc3_0.55,sc3.sc3_0.6,sc3.sc3_0.65,sc3.sc3_0.7,sc3.sc3_0.75,sc3.sc3_0.8,sc3.sc3_0.85,sc3.sc3_0.9,sc3.sc3_0.95,sc3.sc3_1,Monocle.Monocle_0,Monocle.Monocle_0.05,Monocle.Monocle_0.1,Monocle.Monocle_0.15,Monocle.Monocle_0.2,Monocle.Monocle_0.25,Monocle.Monocle_0.3,Monocle.Monocle_0.35,Monocle.Monocle_0.4,Monocle.Monocle_0.45,Monocle.Monocle_0.5,Monocle.Monocle_0.55,Monocle.Monocle_0.6,Monocle.Monocle_0.65,Monocle.Monocle_0.7,Monocle.Monocle_0.75,Monocle.Monocle_0.8,Monocle.Monocle_0.85,Monocle.Monocle_0.9,Monocle.Monocle_0.95,Monocle.Monocle_1,Seurat.Seurat_0,Seurat.Seurat_0.05,Seurat.Seurat_0.1,Seurat.Seurat_0.15,Seurat.Seurat_0.2,Seurat.Seurat_0.25,Seurat.Seurat_0.3,Seurat.Seurat_0.35,Seurat.Seurat_0.4,Seurat.Seurat_0.45,Seurat.Seurat_0.5,Seurat.Seurat_0.55,Seurat.Seurat_0.6,Seurat.Seurat_0.65,Seurat.Seurat_0.7,Seurat.Seurat_0.75,Seurat.Seurat_0.8,Seurat.Seurat_0.85,Seurat.Seurat_0.9,Seurat.Seurat_0.95,Seurat.Seurat_1,cells
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1507101_N15
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N16
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N17
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N18
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N19
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N2
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N20
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_N21
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N22
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N24
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N3
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,23,22,22,21,20,5,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N4
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_N5
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_N6
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_N7
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N8
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_N9
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O1
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O10
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O11
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O12
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O13
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_O14
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_O15
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O16
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,9,8,8,8,8,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1507101_O17
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1507101_O18
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_O19
4,4,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,12,11,11,11,11,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_O2
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O20
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_O21
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O22
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1507101_O24
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_O3
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O4
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O5
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O6
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_O7
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_O8
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_O9
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P1
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P10
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P11
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P12
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P14
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,21,20,20,20,19,13,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P15
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_P16
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P17
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P18
11,9,9,9,9,9,7,6,6,6,5,5,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P19
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1507101_P2
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,24,23,23,22,21,14,10,10,10,10,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P20
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P21
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_P22
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P23
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_P24
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P3
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P4
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P5
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P6
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_P7
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1507101_P8
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1507101_P9
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A1
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1508501T2D_A10
8,7,7,7,7,7,6,5,5,5,4,4,1,1,1,1,1,1,1,1,1,11,10,10,10,9,8,8,8,6,5,5,5,5,5,1,1,1,1,1,1,1,8,7,7,7,7,5,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_A11
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A12
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A13
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A14
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A15
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A16
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,17,16,16,16,14,13,13,12,10,8,8,7,7,7,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_A17
13,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A18
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,9,9,9,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,HP1508501T2D_A19
4,4,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,12,11,11,11,11,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A2
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,11,10,10,10,10,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A20
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A21
13,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A22
8,7,7,7,7,7,6,5,5,5,4,4,1,1,1,1,1,1,1,1,1,11,10,10,10,9,8,8,8,6,5,5,5,5,5,1,1,1,1,1,1,1,8,7,7,7,7,5,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_A23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A24
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A3
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A4
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,17,16,16,16,14,13,13,12,10,8,8,7,7,7,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_A5
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_A6
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,17,16,16,16,14,13,13,12,10,8,8,7,7,7,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_A7
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,21,20,20,20,19,13,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_A8
11,9,9,9,9,9,7,6,6,6,5,5,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_A9
5,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_B1
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,9,9,9,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,HP1508501T2D_B10
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_B11
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_B12
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1508501T2D_B13
8,7,7,7,7,7,6,5,5,5,4,4,1,1,1,1,1,1,1,1,1,11,10,10,10,9,8,8,8,6,5,5,5,5,5,1,1,1,1,1,1,1,8,7,7,7,7,5,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1508501T2D_B14
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,15,14,14,14,13,12,12,11,9,7,7,7,7,7,1,1,1,1,1,1,1,14,13,13,13,13,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,HP1508501T2D_B15
