cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
human2_lib3.final_cell_0491,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib3.final_cell_0492,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0493,25,31,18,25,31,18,25,31,18,25,31,18,25,31,14
human2_lib3.final_cell_0494,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib3.final_cell_0495,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib3.final_cell_0496,25,12,26,25,12,26,25,12,26,25,12,26,25,12,26
human2_lib3.final_cell_0497,1,20,4,1,20,4,1,20,4,1,20,4,1,20,4
human2_lib3.final_cell_0498,25,31,18,25,31,18,25,31,18,25,31,18,25,31,14
human2_lib3.final_cell_0499,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0500,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib3.final_cell_0501,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0502,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib3.final_cell_0503,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0504,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0505,25,28,8,25,28,8,25,28,8,25,28,8,25,5,8
human2_lib3.final_cell_0506,17,5,20,17,5,20,17,5,20,17,5,20,17,5,8
human2_lib3.final_cell_0507,22,5,20,22,5,20,22,5,20,22,5,20,17,5,8
human2_lib3.final_cell_0508,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human2_lib3.final_cell_0509,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human2_lib3.final_cell_0510,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib3.final_cell_0511,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9
human2_lib3.final_cell_0512,17,5,8,17,5,8,17,5,8,17,5,8,17,5,8
human2_lib3.final_cell_0513,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0514,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0515,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib3.final_cell_0516,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib3.final_cell_0517,2,20,4,2,20,4,2,20,4,2,20,4,2,20,4
human2_lib3.final_cell_0518,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0519,13,36,11,13,36,11,13,36,11,13,36,11,13,36,11
human2_lib3.final_cell_0520,1,20,4,1,20,4,1,20,4,1,20,4,1,20,4
human2_lib3.final_cell_0521,9,13,9,9,13,9,9,13,9,9,13,9,9,13,9
human2_lib3.final_cell_0522,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human2_lib3.final_cell_0523,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human2_lib3.final_cell_0524,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human2_lib3.final_cell_0525,25,12,26,25,12,26,25,12,26,25,12,26,25,12,26
human2_lib3.final_cell_0526,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib3.final_cell_0527,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib3.final_cell_0528,1,20,4,1,20,4,1,20,4,1,20,4,1,20,4
human2_lib3.final_cell_0529,17,5,8,17,5,8,17,5,8,17,5,8,17,5,8
human2_lib3.final_cell_0530,25,12,26,25,12,26,25,12,26,25,12,26,25,12,26
human2_lib3.final_cell_0531,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0532,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0533,1,20,4,1,20,4,1,20,4,1,20,4,1,20,4
human2_lib3.final_cell_0534,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human2_lib3.final_cell_0535,3,20,4,3,20,4,3,20,4,3,20,4,3,20,4
human2_lib3.final_cell_0536,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0537,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4
human2_lib3.final_cell_0538,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0539,3,4,22,3,4,22,3,4,22,3,4,22,3,4,22
human2_lib3.final_cell_0540,3,29,8,3,29,8,3,29,8,3,29,8,3,29,8
human2_lib3.final_cell_0541,3,20,4,3,20,4,3,20,4,3,20,4,3,20,4
human2_lib3.final_cell_0542,14,36,11,14,36,11,14,36,11,14,36,11,14,36,11
human2_lib3.final_cell_0543,12,36,19,12,36,19,12,36,19,12,36,19,12,36,19
human2_lib3.final_cell_0544,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0545,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib3.final_cell_0546,25,12,26,25,12,26,25,12,26,25,12,26,25,12,26
human2_lib3.final_cell_0547,14,31,12,14,31,12,14,31,12,14,31,12,14,31,12
human2_lib3.final_cell_0548,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib3.final_cell_0549,17,5,20,17,5,20,17,5,20,17,5,20,17,5,8
human2_lib3.final_cell_0550,19,13,6,19,13,6,19,13,6,19,13,6,19,13,6
human2_lib3.final_cell_0551,1,32,22,1,32,22,1,4,22,1,4,22,1,4,22
human2_lib3.final_cell_0552,17,28,20,17,28,20,17,28,20,17,28,20,17,5,8
human2_lib3.final_cell_0553,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib3.final_cell_0554,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9
human2_lib3.final_cell_0555,13,36,11,13,36,11,13,36,11,13,36,11,13,36,11
human2_lib3.final_cell_0556,1,4,22,1,4,22,1,4,22,1,4,22,1,4,22
human2_lib3.final_cell_0557,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human2_lib3.final_cell_0558,1,20,11,1,20,11,1,20,11,1,20,11,1,20,11
human2_lib3.final_cell_0559,18,35,5,18,10,5,18,10,5,18,10,5,18,10,5
human2_lib3.final_cell_0560,19,13,6,19,13,6,19,13,6,19,13,6,19,13,6
human2_lib3.final_cell_0561,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib3.final_cell_0562,25,25,25,25,25,25,25,25,25,25,25,25,25,3,14
human2_lib3.final_cell_0563,24,29,2,24,29,2,24,29,2,24,29,2,24,29,2
human2_lib3.final_cell_0564,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib3.final_cell_0565,1,13,4,1,13,4,1,13,4,1,13,4,1,13,4
human3_lib1.final_cell_0001,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0002,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0003,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0004,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0005,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0006,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0007,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0008,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0009,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0010,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0011,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0012,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0013,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0014,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0015,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0016,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0017,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0018,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0019,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0020,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0021,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0022,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0023,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0024,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0025,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0026,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0027,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0028,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0029,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0030,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0031,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0032,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0033,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0034,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0035,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0036,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0037,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0038,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0039,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0040,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0041,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0042,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0043,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0044,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0045,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0046,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0047,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0048,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0049,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0050,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0051,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0052,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0053,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0054,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0055,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0056,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0057,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0058,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0059,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0060,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0061,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0062,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0063,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0064,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0065,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0066,16,16,10,16,7,10,16,7,10,16,6,10,16,6,10
human3_lib1.final_cell_0067,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0068,4,35,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0069,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0070,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0071,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human3_lib1.final_cell_0072,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0073,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0074,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0075,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0076,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0077,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0078,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0079,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0080,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0081,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0082,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0083,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0084,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0085,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0086,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0087,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0088,25,17,12,25,17,12,25,17,12,25,17,12,25,3,12
human3_lib1.final_cell_0089,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0090,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0091,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0092,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0093,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0094,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0095,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0096,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0097,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0098,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0099,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0100,10,8,6,10,8,6,10,8,6,10,8,6,10,8,6
human3_lib1.final_cell_0101,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0102,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0103,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0104,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0105,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0106,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0107,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0108,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0109,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0110,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0111,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0112,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0113,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0114,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0115,4,35,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0116,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0117,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0118,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0119,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0120,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0121,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0122,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0123,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0124,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0125,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0126,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0127,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0128,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0129,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0130,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0131,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0132,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0133,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0134,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0135,16,8,20,16,8,20,16,8,20,16,8,20,16,8,8
human3_lib1.final_cell_0136,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0137,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0138,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0139,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0140,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0141,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0142,25,17,12,25,17,12,25,17,12,25,17,12,25,3,12
human3_lib1.final_cell_0143,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0144,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0145,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0146,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0147,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0148,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0149,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0150,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0151,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0152,4,32,1,4,32,1,4,4,1,4,4,1,2,4,1
human3_lib1.final_cell_0153,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0154,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0155,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0156,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0157,25,17,12,25,17,12,25,17,12,25,17,12,25,3,12
human3_lib1.final_cell_0158,28,7,2,28,7,2,28,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0159,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0160,25,18,24,25,18,24,25,18,24,25,18,24,25,18,14
human3_lib1.final_cell_0161,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0162,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0163,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0164,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0165,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0166,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0167,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0168,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0169,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0170,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0171,4,35,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0172,4,16,2,4,7,2,4,7,2,4,6,2,2,6,2
human3_lib1.final_cell_0173,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0174,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0175,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
human3_lib1.final_cell_0176,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0177,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0178,9,33,11,9,33,11,9,33,11,9,33,11,9,33,11
human3_lib1.final_cell_0179,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0180,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0181,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0182,4,35,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0183,9,8,6,9,8,6,9,8,6,9,8,6,9,8,6
human3_lib1.final_cell_0184,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0185,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0186,4,32,1,4,32,1,4,4,1,4,4,1,2,4,1
human3_lib1.final_cell_0187,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0188,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0189,11,6,2,11,6,2,11,6,2,11,6,2,11,6,2
human3_lib1.final_cell_0190,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0191,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0192,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human3_lib1.final_cell_0193,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0194,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0195,28,6,2,28,6,2,28,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0196,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0197,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0198,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0199,9,15,9,9,15,9,9,15,9,9,15,9,9,15,9
human3_lib1.final_cell_0200,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0201,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0202,11,8,6,11,8,6,11,8,6,11,8,6,11,8,6
human3_lib1.final_cell_0203,11,20,11,11,20,11,11,20,11,11,20,11,11,20,11
human3_lib1.final_cell_0204,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0205,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0206,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0207,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0208,9,33,6,9,33,6,9,33,6,9,33,6,9,33,6
human3_lib1.final_cell_0209,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0210,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0211,28,29,2,28,29,2,28,29,2,27,29,2,27,29,2
human3_lib1.final_cell_0212,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0213,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0214,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0215,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0216,26,20,5,26,20,5,26,20,5,26,20,5,26,20,5
human3_lib1.final_cell_0217,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human3_lib1.final_cell_0218,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0219,9,21,6,9,21,6,9,21,6,9,21,6,9,15,6
human3_lib1.final_cell_0220,27,7,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0221,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0222,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0223,5,8,6,5,8,6,5,8,6,5,8,6,5,8,6
human3_lib1.final_cell_0224,27,16,2,27,7,2,27,7,2,27,6,2,27,6,2
human3_lib1.final_cell_0225,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0226,9,8,9,9,8,9,9,8,9,9,8,9,9,8,9
human3_lib1.final_cell_0227,4,19,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0228,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human3_lib1.final_cell_0229,4,11,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0230,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib1.final_cell_0231,25,17,12,25,17,12,25,17,12,25,17,12,25,3,12
human3_lib1.final_cell_0232,4,10,1,4,10,1,4,10,1,4,10,1,2,10,1
human3_lib1.final_cell_0233,21,8,6,21,8,6,21,8,6,21,8,6,21,8,6
