sc3.sc3_0,sc3.sc3_0.05,sc3.sc3_0.1,sc3.sc3_0.15,sc3.sc3_0.2,sc3.sc3_0.25,sc3.sc3_0.3,sc3.sc3_0.35,sc3.sc3_0.4,sc3.sc3_0.45,sc3.sc3_0.5,sc3.sc3_0.55,sc3.sc3_0.6,sc3.sc3_0.65,sc3.sc3_0.7,sc3.sc3_0.75,sc3.sc3_0.8,sc3.sc3_0.85,sc3.sc3_0.9,sc3.sc3_0.95,sc3.sc3_1,Monocle.Monocle_0,Monocle.Monocle_0.05,Monocle.Monocle_0.1,Monocle.Monocle_0.15,Monocle.Monocle_0.2,Monocle.Monocle_0.25,Monocle.Monocle_0.3,Monocle.Monocle_0.35,Monocle.Monocle_0.4,Monocle.Monocle_0.45,Monocle.Monocle_0.5,Monocle.Monocle_0.55,Monocle.Monocle_0.6,Monocle.Monocle_0.65,Monocle.Monocle_0.7,Monocle.Monocle_0.75,Monocle.Monocle_0.8,Monocle.Monocle_0.85,Monocle.Monocle_0.9,Monocle.Monocle_0.95,Monocle.Monocle_1,Seurat.Seurat_0,Seurat.Seurat_0.05,Seurat.Seurat_0.1,Seurat.Seurat_0.15,Seurat.Seurat_0.2,Seurat.Seurat_0.25,Seurat.Seurat_0.3,Seurat.Seurat_0.35,Seurat.Seurat_0.4,Seurat.Seurat_0.45,Seurat.Seurat_0.5,Seurat.Seurat_0.55,Seurat.Seurat_0.6,Seurat.Seurat_0.65,Seurat.Seurat_0.7,Seurat.Seurat_0.75,Seurat.Seurat_0.8,Seurat.Seurat_0.85,Seurat.Seurat_0.9,Seurat.Seurat_0.95,Seurat.Seurat_1,cells
10,8,7,7,5,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,16,16,16,16,15,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0733
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0734
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0735
15,11,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,19,17,16,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,9,9,9,9,9,7,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0736
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,19,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0737
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0738
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0739
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0740
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0741
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,19,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0742
8,6,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0743
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0744
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0745
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0746
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0747
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0748
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0749
11,9,8,8,6,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0750
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0751
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0752
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0753
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0754
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0755
8,6,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,19,17,16,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0756
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0757
3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0758
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0759
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0760
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0761
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0762
24,20,17,17,13,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0763
11,9,8,8,6,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0764
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0765
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0766
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0767
10,8,7,7,5,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0768
24,20,17,17,13,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0769
13,10,9,9,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0770
21,17,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0771
8,6,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0772
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0773
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0774
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0775
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0776
20,16,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0777
20,16,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0778
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0779
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0780
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0781
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0782
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0783
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0784
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0785
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0786
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0787
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0788
6,5,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,23,23,20,18,17,15,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0789
20,16,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0790
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0791
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0792
8,6,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0793
20,16,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0794
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0795
24,20,17,17,13,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0796
24,20,17,17,13,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0797
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0798
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0799
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0800
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0801
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0802
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0803
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0804
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0805
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0806
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0807
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0808
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0809
20,16,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0810
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0811
20,16,14,14,12,10,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,12,11,10,5,5,5,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0812
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0813
8,6,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0814
2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0815
13,10,9,9,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0816
11,9,8,8,6,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0817
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0818
23,19,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0819
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0820
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,18,16,15,14,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0821
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0822
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0823
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,15,15,15,15,14,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0824
28,22,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human3_lib1.final_cell_0825
