sc3.sc3_0,sc3.sc3_0.05,sc3.sc3_0.1,sc3.sc3_0.15,sc3.sc3_0.2,sc3.sc3_0.25,sc3.sc3_0.3,sc3.sc3_0.35,sc3.sc3_0.4,sc3.sc3_0.45,sc3.sc3_0.5,sc3.sc3_0.55,sc3.sc3_0.6,sc3.sc3_0.65,sc3.sc3_0.7,sc3.sc3_0.75,sc3.sc3_0.8,sc3.sc3_0.85,sc3.sc3_0.9,sc3.sc3_0.95,sc3.sc3_1,Monocle.Monocle_0,Monocle.Monocle_0.05,Monocle.Monocle_0.1,Monocle.Monocle_0.15,Monocle.Monocle_0.2,Monocle.Monocle_0.25,Monocle.Monocle_0.3,Monocle.Monocle_0.35,Monocle.Monocle_0.4,Monocle.Monocle_0.45,Monocle.Monocle_0.5,Monocle.Monocle_0.55,Monocle.Monocle_0.6,Monocle.Monocle_0.65,Monocle.Monocle_0.7,Monocle.Monocle_0.75,Monocle.Monocle_0.8,Monocle.Monocle_0.85,Monocle.Monocle_0.9,Monocle.Monocle_0.95,Monocle.Monocle_1,Seurat.Seurat_0,Seurat.Seurat_0.05,Seurat.Seurat_0.1,Seurat.Seurat_0.15,Seurat.Seurat_0.2,Seurat.Seurat_0.25,Seurat.Seurat_0.3,Seurat.Seurat_0.35,Seurat.Seurat_0.4,Seurat.Seurat_0.45,Seurat.Seurat_0.5,Seurat.Seurat_0.55,Seurat.Seurat_0.6,Seurat.Seurat_0.65,Seurat.Seurat_0.7,Seurat.Seurat_0.75,Seurat.Seurat_0.8,Seurat.Seurat_0.85,Seurat.Seurat_0.9,Seurat.Seurat_0.95,Seurat.Seurat_1,cells
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H22
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H23
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H3
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H4
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H5
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H6
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H7
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,9,9,7,7,7,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_H9
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I11
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I12
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I13
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I16
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I17
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I18
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I19
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I2
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I20
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I22
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I4
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I5
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I6
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_I8
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J1
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J11
30,19,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,9,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,13,11,6,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J12
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J13
7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,17,14,10,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J15
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J17
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J18
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J19
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J20
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J21
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J22
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J23
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J24
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J3
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J5
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,11,8,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,6,6,6,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J7
3,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_J8
30,19,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,9,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,13,11,6,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K13
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K15
7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,17,14,10,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K16
30,19,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,9,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,13,11,6,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K20
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K23
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K3
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K4
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_K8
30,19,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,9,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,13,11,6,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L1
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L11
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L14
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L16
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,6,6,6,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L17
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L18
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L19
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L2
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L21
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L22
17,16,15,12,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L23
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L24
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L3
17,16,15,12,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L4
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L5
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_L7
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_M12
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_M18
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_M2
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_M22
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_M4
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_M8
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,9,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N13
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N16
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N19
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N2
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N20
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N21
3,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,14,14,12,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N4
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N5
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N6
7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,17,14,10,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N8
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_N9
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O1
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O11
7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,16,14,10,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O12
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O13
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O14
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O16
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O19
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O20
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O22
17,16,15,12,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O23
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O3
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O5
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_O8
7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,17,14,10,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_P1
1,17,16,13,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1507101_P10
