cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
HP1507101_I11,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I12,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_I13,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I14,5,9,12,5,9,12,5,9,12,5,9,12,5,9,12
HP1507101_I15,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I16,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I17,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I18,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_I19,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I2,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I20,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I21,3,16,13,3,16,13,3,16,13,3,16,13,3,16,13
HP1507101_I22,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I23,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I24,14,18,9,14,15,9,14,15,9,14,15,9,14,15,9
HP1507101_I3,9,21,5,9,21,5,9,21,5,9,21,5,9,2,5
HP1507101_I4,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I5,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I6,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I7,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_I8,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_I9,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_J1,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J10,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1507101_J11,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J12,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_J13,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J14,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J15,1,20,3,1,20,3,1,10,3,1,10,3,1,10,3
HP1507101_J16,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1507101_J17,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J18,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J19,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_J2,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J20,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_J21,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J22,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J23,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J24,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J3,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J4,14,9,1,14,9,1,14,9,1,14,9,1,14,9,1
HP1507101_J5,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_J6,9,2,11,9,2,11,9,2,11,9,2,11,9,2,11
HP1507101_J7,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1507101_J8,3,18,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1507101_J9,16,12,10,16,12,10,16,12,10,16,12,10,16,12,10
HP1507101_K1,14,18,23,14,15,23,14,15,23,14,15,23,14,15,21
HP1507101_K10,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_K11,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_K12,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_K13,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_K14,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_K15,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_K16,1,20,3,1,20,3,1,10,3,1,10,3,1,10,3
HP1507101_K17,4,9,12,4,9,12,4,9,12,4,9,12,4,9,12
HP1507101_K18,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_K19,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K2,4,9,12,4,9,12,4,9,12,4,9,12,4,9,12
HP1507101_K20,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_K21,14,18,2,14,15,2,14,15,2,14,15,2,14,15,2
HP1507101_K22,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K23,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_K24,14,18,2,14,15,2,14,15,2,14,15,2,14,15,2
HP1507101_K3,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K4,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K5,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K6,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K7,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_K8,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_K9,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_L1,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_L10,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L11,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L12,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_L13,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L14,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L15,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L16,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_L17,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1507101_L18,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L19,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L2,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L20,9,19,7,9,19,7,9,19,7,9,19,7,9,19,7
HP1507101_L21,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L22,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_L23,16,16,13,16,16,13,16,16,13,16,16,13,16,16,13
HP1507101_L24,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_L3,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L4,16,16,13,16,16,13,16,16,13,16,16,13,16,16,13
HP1507101_L5,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L6,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L7,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_L8,10,13,23,10,13,23,10,13,23,10,13,23,10,13,21
HP1507101_L9,11,9,12,11,9,12,11,9,12,11,9,12,4,9,12
HP1507101_M1,9,21,6,9,21,6,9,21,6,9,21,6,9,2,6
HP1507101_M10,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_M11,9,21,6,9,21,6,9,21,6,9,21,6,9,2,6
HP1507101_M12,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M13,9,22,6,9,22,6,9,22,6,9,22,6,9,22,6
HP1507101_M14,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M15,9,18,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1507101_M16,10,13,23,10,13,23,10,13,23,10,13,23,10,13,21
HP1507101_M17,9,18,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1507101_M18,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M19,9,21,6,9,21,6,9,21,6,9,21,6,9,2,6
HP1507101_M2,14,18,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M20,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M21,9,22,6,9,22,6,9,22,6,9,22,6,9,22,6
HP1507101_M22,16,12,10,16,12,10,16,12,10,16,12,10,16,12,10
HP1507101_M23,9,21,6,9,21,6,9,21,6,9,21,6,9,2,6
HP1507101_M24,17,21,2,17,21,2,17,21,2,17,21,2,14,2,2
HP1507101_M3,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6
HP1507101_M4,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M5,9,18,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1507101_M6,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_M7,9,19,6,9,19,6,9,19,6,9,19,6,9,19,6
HP1507101_M8,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_M9,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
HP1507101_N1,14,18,23,14,15,23,14,15,23,14,15,23,14,15,21
HP1507101_N10,3,16,13,3,16,13,3,16,13,3,16,13,3,16,13
HP1507101_N11,13,21,7,13,21,7,13,21,7,13,21,7,13,2,7
HP1507101_N12,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N13,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_N14,5,19,5,5,19,5,5,19,5,5,19,5,5,19,5
HP1507101_N15,17,9,2,17,9,2,17,9,2,17,9,2,14,9,2
HP1507101_N16,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N17,1,20,3,1,20,3,1,10,3,1,10,3,1,10,3
HP1507101_N18,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N19,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N2,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N20,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N21,14,18,16,14,15,16,14,15,16,14,15,16,14,15,16
HP1507101_N22,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N23,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N24,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_N3,14,9,1,14,9,1,14,9,1,14,9,1,14,9,1
HP1507101_N4,14,18,23,14,15,23,14,15,23,14,15,23,14,15,21
HP1507101_N5,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_N6,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_N7,9,2,7,9,2,7,9,2,7,9,2,7,9,2,7
HP1507101_N8,1,20,3,1,20,3,1,10,3,1,10,3,1,10,3
HP1507101_N9,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O1,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O10,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O11,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O12,1,20,3,1,20,3,1,10,3,1,10,3,1,10,3
HP1507101_O13,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O14,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_O15,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_O16,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O17,14,18,9,14,15,9,14,15,9,14,15,9,14,15,9
HP1507101_O18,14,18,2,14,15,2,14,15,2,14,15,2,14,15,2
HP1507101_O19,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_O2,4,9,12,4,9,12,4,9,12,4,9,12,4,9,12
HP1507101_O20,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O21,17,18,6,17,15,6,17,15,6,17,15,6,14,15,6
HP1507101_O22,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O23,16,16,13,16,16,13,16,16,13,16,16,13,16,16,13
HP1507101_O24,14,18,2,14,15,2,14,15,2,14,15,2,14,15,2
HP1507101_O3,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_O4,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O5,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O6,14,9,1,14,9,1,14,9,1,14,9,1,14,9,1
HP1507101_O7,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_O8,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_O9,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_P1,1,20,3,1,20,3,1,10,3,1,10,3,1,10,3
HP1507101_P10,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P11,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P12,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P14,14,16,1,14,16,1,14,16,1,14,16,1,14,16,1
HP1507101_P15,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1507101_P16,9,19,6,9,19,6,9,19,6,9,19,6,9,19,6
HP1507101_P17,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P18,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P19,11,9,13,11,9,13,11,9,13,11,9,13,4,9,13
HP1507101_P2,3,16,16,3,16,16,3,16,16,3,16,16,3,16,16
HP1507101_P20,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1507101_P21,16,16,13,16,16,13,16,16,13,16,16,13,16,16,13
HP1507101_P22,9,16,6,9,16,6,9,16,6,9,16,6,9,16,6
HP1507101_P23,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P24,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_P3,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P4,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P5,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P6,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P7,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1507101_P8,14,18,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1507101_P9,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1508501T2D_A1,9,18,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1508501T2D_A10,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_A11,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_A12,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A13,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A14,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A15,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A16,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A17,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_A18,13,19,7,13,19,7,13,19,7,13,19,7,13,19,7
HP1508501T2D_A19,16,4,10,16,4,10,16,4,10,16,4,10,16,4,10
HP1508501T2D_A2,4,9,12,4,9,12,4,9,12,4,9,12,4,9,12
HP1508501T2D_A20,9,21,11,9,21,11,9,21,11,9,21,11,9,2,11
HP1508501T2D_A21,9,18,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1508501T2D_A22,13,21,5,13,21,5,13,21,5,13,21,5,13,2,5
HP1508501T2D_A23,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_A24,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A3,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A4,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A5,9,17,3,9,17,3,9,10,3,9,10,3,9,10,3
HP1508501T2D_A6,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_A7,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_A8,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1508501T2D_A9,11,9,5,11,9,5,11,9,5,11,9,5,4,9,5
HP1508501T2D_B1,5,21,5,5,21,5,5,21,5,5,21,5,5,2,5
HP1508501T2D_B10,16,4,10,16,4,10,16,4,10,16,4,10,16,4,10
HP1508501T2D_B11,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B12,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B13,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
HP1508501T2D_B14,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_B15,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B16,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_B17,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_B18,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_B19,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_B2,5,19,5,5,19,5,5,19,5,5,19,5,5,19,5
HP1508501T2D_B20,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_B21,14,15,7,14,15,7,14,15,7,14,15,7,14,15,7
HP1508501T2D_B22,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B23,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B24,15,17,14,15,17,1,15,10,1,15,10,1,1,10,1
HP1508501T2D_B3,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B4,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B5,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B6,5,15,6,5,15,6,5,15,6,5,15,6,5,15,6
HP1508501T2D_B7,5,15,6,5,15,6,5,15,6,5,15,6,5,15,6
HP1508501T2D_B8,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_B9,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_C1,13,21,5,13,21,5,13,21,5,13,21,5,13,2,5
HP1508501T2D_C10,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_C11,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C12,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1508501T2D_C13,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_C14,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_C15,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C16,16,16,13,16,16,13,16,16,13,16,16,13,16,16,13
HP1508501T2D_C17,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_C18,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C19,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C2,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C20,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_C21,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C22,13,21,7,13,21,7,13,21,7,13,21,7,13,2,7
HP1508501T2D_C23,14,15,2,14,15,2,14,15,2,14,15,2,14,15,2
HP1508501T2D_C24,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C3,13,19,5,13,19,5,13,19,5,13,19,5,13,19,5
HP1508501T2D_C4,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_C5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5
HP1508501T2D_C6,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_C7,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_C8,16,16,13,16,16,13,16,16,13,16,16,13,16,16,13
HP1508501T2D_C9,10,13,23,10,13,23,10,13,23,10,13,23,10,13,21
HP1508501T2D_D1,14,6,2,14,5,2,14,5,2,14,5,2,14,5,2
HP1508501T2D_D10,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D11,14,15,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D12,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D13,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D14,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D15,14,15,13,14,15,13,14,15,13,14,15,13,14,15,13
HP1508501T2D_D16,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D17,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D18,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_D19,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D2,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D20,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D21,14,4,14,14,4,1,14,4,1,14,4,1,14,4,1
HP1508501T2D_D22,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_D23,9,15,5,9,15,5,9,15,5,9,15,5,9,15,5
HP1508501T2D_D24,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_D3,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D4,13,19,5,13,19,5,13,19,5,13,19,5,13,19,5
HP1508501T2D_D5,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D6,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D7,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_D8,14,15,6,14,15,6,14,15,6,14,15,6,14,15,6
HP1508501T2D_D9,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_E1,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1508501T2D_E10,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E11,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_E12,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E13,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E14,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E15,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_E16,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_E17,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_E18,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E19,14,15,1,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E2,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E20,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1508501T2D_E21,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E22,14,15,7,14,15,7,14,15,7,14,15,7,14,15,7
HP1508501T2D_E23,14,15,7,14,15,7,14,15,7,14,15,7,14,15,7
HP1508501T2D_E24,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E3,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
HP1508501T2D_E4,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_E5,9,19,7,9,19,7,9,19,7,9,19,7,9,19,7
HP1508501T2D_E6,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E7,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_E8,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_E9,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_F1,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_F10,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1508501T2D_F11,16,4,10,16,4,10,16,4,10,16,4,10,16,4,10
HP1508501T2D_F12,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_F13,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1508501T2D_F14,10,13,23,10,13,23,10,13,23,10,13,23,10,13,21
HP1508501T2D_F15,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_F16,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F17,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F18,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F19,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F2,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F20,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F21,8,11,5,8,11,5,8,11,5,8,11,5,8,11,5
HP1508501T2D_F22,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
HP1508501T2D_F23,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_F24,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1508501T2D_F3,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_F4,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_F5,2,17,5,2,17,5,2,10,5,1,10,5,1,10,5
HP1508501T2D_F6,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1508501T2D_F7,3,15,16,3,15,16,3,15,16,3,15,16,3,15,16
HP1508501T2D_F8,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_F9,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_G1,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_G10,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_G11,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_G12,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_G13,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_G14,1,17,3,1,17,3,1,10,3,1,10,3,1,10,3
HP1508501T2D_G15,14,15,14,14,15,1,14,15,1,14,15,1,14,15,1
HP1508501T2D_G16,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
HP1508501T2D_G17,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_G18,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1508501T2D_G19,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
