cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1507101_M18,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,13,22,3,4,16,9,22,3,4,16,2,22,3,4,16,2,22,3,4,16,2
HP1507101_M2,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17,22,3,4,17,17
HP1507101_M22,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,18,9,2,6,13,9,9,2,6,1,2,9,2,6,1,2,9,2,6,1,2
HP1507101_M4,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17,22,10,4,17,17
HP1507101_M8,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,19,8,11,15,13,16,8,11,15,13,16,8,11,15,9,16,8,11,15,2,16,8,11,15,2,16,8,11,15,2
HP1507101_N1,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,9,22,1,4,16,2,22,1,4,16,2,22,1,4,16,2
HP1507101_N13,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,19,9,11,23,12,16,9,11,23,12,16,9,11,23,12,16,9,11,23,12,16,9,11,23,12,16,9,11,23,2
HP1507101_N16,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,19,14,22,10,4,1,14,22,10,4,1,14
HP1507101_N19,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,1,17
HP1507101_N2,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,11,22,11,4,14,9,22,11,4,1,2,22,11,4,1,2,22,11,4,1,2
HP1507101_N20,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,7,22,3,4,15,2,22,3,4,15,2
HP1507101_N21,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,2,24,22,4,4,1,2
HP1507101_N4,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,12,25,7,22,3,8,25,7,22,3,8,25,7,22,3,8,25,7,22,3,8,25,7,22,3,8,1,7,22,3,8,1,2,22,3,8,1,2
HP1507101_N5,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,19,8,11,9,16,16,8,11,9,16,16,8,11,9,9,16,8,11,9,2,16,8,11,9,2,16,8,11,9,2
HP1507101_N6,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,19,8,11,15,23,16,8,11,15,23,16,8,11,15,23,16,8,11,15,23,16,8,11,15,23,16,8,11,15,23
HP1507101_N8,4,5,5,16,13,4,5,5,16,13,4,5,5,16,13,4,5,5,16,13,1,5,5,16,13,1,5,5,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,13,1,5,2,16,9,1,5,2,16,2,1,5,2,16,2,1,5,2,16,2
HP1507101_N9,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,13,22,12,4,13,9,22,12,4,1,2,22,12,4,1,2,22,12,4,1,2
HP1507101_O1,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,13,22,11,4,19,9,22,11,4,19,2,22,11,4,1,2,22,11,4,1,2
HP1507101_O11,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,13,22,11,4,15,9,22,11,4,15,2,22,11,4,15,2,22,11,4,15,2
HP1507101_O12,4,7,5,11,11,4,7,5,11,11,4,7,5,11,11,4,5,5,11,11,1,5,5,11,11,1,5,5,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,11,1,5,2,11,9,1,5,2,11,2,1,5,2,1,2,1,5,2,1,2
HP1507101_O13,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1,22,11,4,17,1
HP1507101_O14,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,19,8,11,15,10,16,8,11,15,10,16,8,11,15,10,16,8,11,15,10,16,8,11,15,10,16,8,11,15,10
HP1507101_O16,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,22,17,22,11,4,1,17
HP1507101_O19,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,19,8,11,8,5,16,8,11,8,5,16,8,11,8,5,16,8,11,8,2,16,8,11,1,2,16,8,11,1,2
HP1507101_O20,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,10,17,22,11,4,1,17,22,11,4,1,17
HP1507101_O22,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,12,22,3,4,9,2
HP1507101_O23,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,13,22,13,6,7,1,22,13,6,7,1,22,13,6,7,1,22
HP1507101_O3,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,19,8,11,5,25,16,8,11,5,25,16,8,11,5,9,16,8,11,5,2,16,8,11,5,2,16,8,11,1,2
HP1507101_O5,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,9,22,11,4,24,2,22,11,4,24,2,22,11,4,24,2
HP1507101_O8,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,19,8,11,7,13,16,8,11,7,13,16,8,11,7,9,16,8,11,7,2,16,8,11,7,2,16,8,11,7,2
HP1507101_P1,4,5,5,22,3,4,5,5,22,3,4,5,5,22,3,4,5,5,22,3,1,5,5,22,3,1,5,5,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,22,3,1,5,2,1,3
HP1507101_P10,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,5,22,3,4,22,2,22,3,4,22,2,22,3,4,1,2
HP1507101_P11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,11,22,4,4,21,9,22,4,4,21,2,22,4,4,21,2,22,4,4,1,2
HP1507101_P12,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,25,22,3,4,17,9,22,3,4,17,2,22,3,4,17,2,22,3,4,17,2
HP1507101_P2,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,19,8,11,8,12,16,8,11,8,12,16,8,11,8,12,16,8,11,8,12,16,8,11,1,12,16,8,11,1,2
HP1507101_P21,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,5,13,6,7,23,2,13,6,7,23,2,13,6,7,23,2
HP1507101_P23,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,21,22,22,3,4,1,22
HP1507101_P3,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,12,22,10,4,1,2
HP1507101_P4,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,25,22,10,4,25,9,22,10,4,1,2,22,10,4,1,2,22,10,4,1,2
HP1507101_P5,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,25,22,3,4,18,9,22,3,4,18,2,22,3,4,18,2,22,3,4,1,2
HP1507101_P8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8,22,3,4,9,8
HP1508501T2D_A10,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,25,9,16,23,4,21,9,16,23,4
HP1508501T2D_A11,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,12,13,8,1,5,11,13,8,1,5,11,13,8,1,5,11,13,8,1,5,11,13,8,1,5,11,13,8,1,2,11,13,8,1,2,3,13,8,1,2
HP1508501T2D_A12,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,8,19,24,10,9,1,19,24,10,9,1,2
HP1508501T2D_A13,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,16,24,12,9,14,9,24,12,9,1,2,24,12,9,1,2,24,12,9,1,2
HP1508501T2D_A14,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,25,24,11,4,2,9,24,11,4,2,2,24,11,4,2,2,24,11,4,1,2
HP1508501T2D_A15,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,9,24,12,9,18,2,24,12,9,18,2,24,12,9,1,2
HP1508501T2D_A16,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3,24,11,9,12,3
HP1508501T2D_A17,4,5,5,3,2,4,5,5,3,2,4,5,5,3,2,4,5,5,3,2,1,5,5,3,2,1,5,5,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,3,2,1,5,2,1,2,1,5,2,1,2,1,5,2,1,2
HP1508501T2D_A19,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,14,6,9,2,6,1,6,9,2,6,1,6,9,2,6,1,2
HP1508501T2D_A23,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,12,13,12,6,15,11,13,8,6,15,11,13,8,6,15,11,13,8,6,15,11,13,8,6,15,11,13,8,1,15,11,13,8,1,15,3,13,8,1,15
HP1508501T2D_A3,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,16,24,3,9,17,9,24,3,9,17,2,24,3,9,17,2,24,3,9,17,2
HP1508501T2D_A4,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,9,24,12,9,16,2,24,12,9,16,2,24,12,9,16,2
HP1508501T2D_A7,4,5,5,6,7,4,5,5,6,7,4,5,5,6,7,4,5,5,6,7,1,5,5,6,7,1,5,5,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,6,7,1,5,2,1,7,1,5,2,1,2,1,5,2,1,2
HP1508501T2D_A8,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,25,17,1,15,6,9,17,1,15,1,2,17,1,15,1,2,17,1,15,1,2
HP1508501T2D_B10,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,6,6,9,2,6,1,6,9,2,6,1,6,9,2,6,1,2
HP1508501T2D_B11,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,4,8,24,10,9,1,8
HP1508501T2D_B12,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,25,24,3,9,6,9,24,3,9,1,2,24,3,9,1,2,24,3,9,1,2
HP1508501T2D_B14,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,12,13,8,16,10,11,13,8,16,10,11,13,8,16,10,11,13,8,16,10,11,13,8,16,10,11,13,8,16,10,11,13,8,16,10,3,13,8,16,10
HP1508501T2D_B15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,14,15,24,3,9,1,15,24,3,9,1,15,24,3,9,1,15
