cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1508501T2D_H18,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,13,2,6,13,3,12,2,6,13,3,12,2,6,13,3,12,2,6,13,3,12,2,6,2,3,12,2,6,2,3,12,2,6,1,3
HP1508501T2D_H2,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35,35,12,11,1,35
HP1508501T2D_H21,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,21,33,35,15,9,1,33
HP1508501T2D_H22,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,6,9,35,4,1,2,9,35,4,1,1,9
HP1508501T2D_H23,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,32,35,11,9,4,1,35,11,9,4,1,35,11,9,4,1
HP1508501T2D_H3,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,19,35,9,9,10,1,35,9,9,10,1,35,9,9,10,1
HP1508501T2D_H4,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5,35,15,9,10,5
HP1508501T2D_H5,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,8,14,30,14,15,2,14,30,14,15,2,14,30,14,15,1,14
HP1508501T2D_H6,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,9,18,35,15,9,2,1,35,15,9,2,1,35,15,9,2,1,35,15,9,1,1
HP1508501T2D_I1,6,16,5,33,31,6,16,5,33,31,6,16,5,33,31,6,16,5,33,31,4,16,5,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,16,2,33,31,4,1,2,33,31,4,1,2,1,31
HP1508501T2D_I10,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,13,8,5,21,19,8,8,5,21,19,8,8,5,21,19,8,8,5,21,19,8,8,5,21,19,8,8,5,21,19,8,8,5,21,19,8,8,5,21,19,8,8,1,21
HP1508501T2D_I11,6,19,5,4,32,6,19,5,4,32,6,18,5,4,32,6,18,5,4,32,4,18,5,4,32,4,18,2,4,32,4,18,2,4,32,4,18,2,4,32,4,18,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,32,4,16,2,4,1,4,1,2,4,1,4,1,2,4,1
HP1508501T2D_I12,6,19,5,34,28,6,19,5,34,28,6,18,5,34,28,6,18,5,34,28,4,18,5,34,28,4,18,2,34,28,4,18,2,34,28,4,18,2,34,28,4,18,2,34,28,4,16,2,34,28,4,16,2,34,28,4,16,2,34,28,4,16,2,34,28,4,16,2,34,28,4,16,2,34,28,4,16,2,34,28,4,16,2,9,28,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1508501T2D_I13,6,19,5,14,4,6,19,5,14,4,6,18,5,14,4,6,18,5,14,4,4,18,5,14,4,4,18,2,14,4,4,18,2,14,4,4,18,2,14,4,4,18,2,14,4,4,16,2,14,4,4,16,2,14,4,4,16,2,14,4,4,16,2,14,4,4,16,2,14,4,4,16,2,14,4,4,16,2,14,4,4,16,2,9,4,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1508501T2D_I14,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,12,35,11,9,2,1,35,11,9,2,1,35,11,9,2,1,35,11,9,1,1
HP1508501T2D_I15,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,2,1,35,9,9,1,1
HP1508501T2D_I16,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,29,14,35,15,9,1,14
HP1508501T2D_I17,6,19,5,18,8,6,19,5,18,8,6,18,5,18,8,6,18,5,18,8,4,18,5,18,8,4,18,2,18,8,4,18,2,18,8,4,18,2,18,8,4,18,2,18,8,4,16,2,18,8,4,16,2,18,8,4,16,2,18,8,4,16,2,18,8,4,16,2,18,8,4,16,2,18,8,4,16,2,18,8,4,16,2,9,8,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1508501T2D_I18,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22,17,20,7,22,22
HP1508501T2D_I19,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35,30,14,15,30,35
HP1508501T2D_I2,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,26,1,35,10,9,2,1,35,10,9,2,1,35,10,9,1,1
HP1508501T2D_I20,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,5,9,35,11,9,1,9
HP1508501T2D_I21,6,19,5,21,20,6,19,5,21,20,6,18,5,21,20,6,18,5,21,20,4,18,5,21,20,4,18,2,21,20,4,18,2,21,20,4,18,2,21,20,4,18,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,20,4,16,2,21,1,4,1,2,21,1,4,1,2,1,1
HP1508501T2D_I22,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,18,6,35,15,9,9,6,35,15,9,2,6,35,15,9,2,6,35,15,9,2,1,35,15,9,1,1
HP1508501T2D_I23,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27,17,20,7,7,27
HP1508501T2D_I3,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,8,34,30,14,15,2,1,30,14,15,2,1,30,14,15,1,1
HP1508501T2D_I4,6,19,5,28,29,6,19,5,28,29,6,18,5,28,29,6,18,5,28,29,4,18,5,28,29,4,18,2,28,29,4,18,2,28,29,4,18,2,28,29,4,18,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,16,2,28,29,4,1,2,28,29,4,1,2,28,29
HP1508501T2D_I7,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,13,8,3,13,19,8,8,3,13,19,8,8,3,13,19,8,8,3,13,19,8,8,3,13,19,8,8,3,13,19,8,8,2,13,19,8,8,2,13,19,8,8,1,13
HP1508501T2D_I8,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,4,34,12,16,1,1,34,12,16,1,1,34,12,16,1,1,22,12,16,1,1
HP1508501T2D_J1,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,14,9,35,11,9,9,9,35,11,9,2,9,35,11,9,2,9,35,11,9,2,9,35,11,9,1,9
HP1508501T2D_J11,6,19,5,33,18,6,19,5,33,18,6,18,5,33,18,6,18,5,33,18,4,18,5,33,18,4,18,2,33,18,4,18,2,33,18,4,18,2,33,18,4,18,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,18,4,16,2,33,1,4,16,2,33,1,4,1,2,33,1,4,1,2,1,1
HP1508501T2D_J12,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3,35,9,9,19,3
HP1508501T2D_J13,6,19,5,14,12,6,19,5,14,12,6,18,5,14,12,6,18,5,14,12,4,18,5,14,12,4,18,2,14,12,4,18,2,14,12,4,18,2,14,12,4,18,2,14,12,4,16,2,14,12,4,16,2,14,12,4,16,2,14,12,4,16,2,14,12,4,16,2,14,12,4,16,2,14,12,4,16,2,14,12,4,16,2,9,12,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1508501T2D_J14,6,19,5,15,8,6,19,5,15,8,6,18,5,15,8,6,18,5,15,8,4,18,5,15,8,4,18,2,15,8,4,18,2,15,8,4,18,2,15,8,4,18,2,15,8,4,16,2,15,8,4,16,2,15,8,4,16,2,15,8,4,16,2,15,8,4,16,2,15,8,4,16,2,15,8,4,16,2,15,8,4,16,2,9,8,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1508501T2D_J15,6,19,5,16,15,6,19,5,16,15,6,18,5,16,15,6,18,5,16,15,4,18,5,16,15,4,18,2,16,15,4,18,2,16,15,4,18,2,16,15,4,18,2,16,15,4,16,2,16,15,4,16,2,16,15,4,16,2,16,15,4,16,2,16,15,4,16,2,16,15,4,16,2,16,15,4,16,2,16,15,4,16,2,9,15,4,16,2,2,15,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1508501T2D_J16,6,19,5,11,29,6,19,5,11,29,6,18,5,11,29,6,18,5,11,29,4,18,5,11,29,4,18,2,11,29,4,18,2,11,29,4,18,2,11,29,4,18,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,11,29,4,16,2,2,29,4,1,2,2,29,4,1,2,1,29
HP1508501T2D_J17,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,8,35,2,9,4,1,35,2,9,4,1,35,2,9,4,1,35,2,9,4,1
HP1508501T2D_J18,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1,17,20,7,1,1
HP1508501T2D_J2,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,15,30,14,15,7,1,30,14,15,7,1,30,14,15,7,1
HP1508501T2D_J20,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,24,34,35,15,9,9,34,35,15,9,2,34,35,15,9,2,1,35,15,9,2,1,35,15,9,1,1
HP1508501T2D_J21,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,9,25,35,4,9,2,1,35,4,9,2,1,35,4,9,2,1,35,4,9,1,1
HP1508501T2D_J22,6,19,5,9,31,6,19,5,9,31,6,18,5,9,31,6,18,5,9,31,4,18,5,9,31,4,18,2,9,31,4,18,2,9,31,4,18,2,9,31,4,18,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,9,31,4,16,2,2,31,4,16,2,2,31,4,1,2,2,31,4,1,2,1,31
HP1508501T2D_J23,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29,19,8,8,4,29
HP1508501T2D_J3,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,16,9,35,11,9,9,9,35,11,9,2,9,35,11,9,2,9,35,11,9,2,9,35,11,9,1,9
HP1508501T2D_J4,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,23,35,15,9,22,1
HP1508501T2D_J5,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,26,14,35,9,9,2,14,35,9,9,2,14,35,9,9,1,14
HP1508501T2D_J6,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,16,20,35,12,16,9,20,35,12,16,2,20,35,12,16,2,1,35,12,16,2,1,35,12,16,1,1
HP1508501T2D_J8,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,16,9,35,15,9,9,9,35,15,9,2,9,35,15,9,2,9,35,15,9,2,9,35,15,9,1,9
HP1508501T2D_J9,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7,35,9,9,22,7
HP1508501T2D_K1,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9,35,10,9,7,9
HP1508501T2D_K12,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,28,35,15,9,17,1,35,15,9,17,1,35,15,9,2,1,35,15,9,1,1
HP1508501T2D_K14,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3,35,9,9,30,3
HP1508501T2D_K15,8,16,5,5,7,8,16,5,5,7,8,16,5,5,7,8,16,5,5,7,8,16,5,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,8,16,2,5,7,4,16,2,5,7,4,16,2,5,7,4,16,2,5,7,4,16,2,5,7,4,1,2,5,7,4,1,2,1,7
HP1508501T2D_K16,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,13,2,6,32,9,12,2,6,32,9,12,2,6,32,9,12,2,6,32,9,12,2,6,32,9,12,2,6,32,9,12,2,6,32,9
HP1508501T2D_K17,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,20,35,11,9,19,1,35,11,9,19,1,35,11,9,19,1
HP1508501T2D_K18,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,18,7,27,32,14,2,7,27
HP1508501T2D_K19,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22,35,15,9,28,22
HP1508501T2D_K2,6,19,5,9,14,6,19,5,9,14,6,18,5,9,14,6,18,5,9,14,4,18,5,9,14,4,18,2,9,14,4,18,2,9,14,4,18,2,9,14,4,18,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,9,14,4,16,2,2,14,4,16,2,2,14,4,1,2,2,14,4,1,2,1,14
HP1508501T2D_K20,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,34,35,7,11,28,1,35,7,11,28,1,35,7,11,28,1
