cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human3_lib2.final_cell_0422,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,26,36,11,9,36,1,27,11,9,36,1
human3_lib2.final_cell_0423,10,21,1,22,32,10,21,1,22,32,10,21,1,22,32,10,21,1,22,32,10,21,1,22,32,10,21,1,22,32,10,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,22,32,9,13,1,1,32
human3_lib2.final_cell_0424,9,21,1,14,28,9,21,1,14,28,9,21,1,14,28,9,21,1,14,28,9,21,1,14,28,9,21,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,28,9,13,1,14,1
human3_lib2.final_cell_0425,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,2,9,13,1,4,1,9,13,1,4,1
human3_lib2.final_cell_0426,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,3,7,15,2,25,1
human3_lib2.final_cell_0427,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30,9,28,1,16,30
human3_lib2.final_cell_0428,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,6,34,2,5,21,1,34,2,5,21,1
human3_lib2.final_cell_0429,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15,23,9,14,4,15
human3_lib2.final_cell_0430,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,31,9,13,1,2,1
human3_lib2.final_cell_0431,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,2,9,13,1,11,1,9,13,1,1,1
human3_lib2.final_cell_0432,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23,16,3,1,27,23
human3_lib2.final_cell_0433,9,21,1,38,10,9,21,1,38,10,9,21,1,38,10,9,21,1,38,10,9,21,1,38,10,9,21,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,10,9,13,1,38,1,9,13,1,6,1,9,13,1,1,1
human3_lib2.final_cell_0434,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,20,1,34,11,5,6,1,34,11,5,1,1
human3_lib2.final_cell_0435,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,30,7,34,2,5,1,1
human3_lib2.final_cell_0436,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34,11,10,10,28,34
human3_lib2.final_cell_0437,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34,5,3,6,25,34
human3_lib2.final_cell_0438,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,31,34,11,9,25,1
human3_lib2.final_cell_0439,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,15,20,34,23,5,1,1
human3_lib2.final_cell_0440,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,19,13,9,13,1,1,1
human3_lib2.final_cell_0441,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,22,12,13,34,19,19,12,13,34,19,19,12,13,34,19,19,12,13,34,19,19,12,13,34,19,19,12,13,34,1,19,12,13,1,1
human3_lib2.final_cell_0442,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,35,3,9,13,1,6,3,9,13,1,1,1
human3_lib2.final_cell_0443,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,30,18,28,23,9,1,18
human3_lib2.final_cell_0444,10,21,1,30,10,10,21,1,30,10,10,21,1,30,10,10,21,1,30,10,10,21,1,30,10,10,21,1,30,10,10,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,10,9,13,1,30,1,9,13,1,30,1,9,13,1,1,1
human3_lib2.final_cell_0445,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,22,32,7,15,2,1,32
human3_lib2.final_cell_0446,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,29,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,22,9,20,1,27,1
human3_lib2.final_cell_0447,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,34,28,9,13,1,1,1
human3_lib2.final_cell_0448,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15,9,13,1,25,15
human3_lib2.final_cell_0449,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,14,9,34,31,27,11,9,1,1
human3_lib2.final_cell_0450,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,17,34,23,5,21,1,34,23,5,21,1
human3_lib2.final_cell_0451,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,22,9,13,1,21,1
human3_lib2.final_cell_0452,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37,9,13,1,5,37
human3_lib2.final_cell_0453,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,7,7,15,2,8,1
human3_lib2.final_cell_0454,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,15,13,28,23,5,1,1
human3_lib2.final_cell_0455,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,29,1,14,19,9,20,1,14,19,9,20,1,14,19,9,20,1,14,19,9,20,1,14,19,9,20,1,14,19,9,20,1,14,19,9,20,1,14,19,9,20,1,14,1,9,20,1,14,1
human3_lib2.final_cell_0456,10,25,1,17,15,10,25,1,17,15,10,25,1,17,15,10,25,1,17,15,10,25,1,17,15,10,25,1,17,15,10,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15,9,25,1,17,15
human3_lib2.final_cell_0457,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,9,9,13,1,2,1
human3_lib2.final_cell_0458,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,10,1,11,10,10,1,1
human3_lib2.final_cell_0459,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15,11,10,10,21,15
human3_lib2.final_cell_0460,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,34,34,24,10,21,1,34
human3_lib2.final_cell_0461,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,22,12,13,1,3,19,12,13,1,3,19,12,13,1,3,19,12,13,1,3,19,12,13,1,3,19,12,13,1,3,19,12,13,1,1
human3_lib2.final_cell_0462,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,22,12,13,36,16,19,12,13,36,16,19,12,13,36,16,19,12,13,36,16,19,12,13,36,16,19,12,13,36,1,19,12,13,36,1
human3_lib2.final_cell_0463,9,21,1,23,37,9,21,1,23,37,9,21,1,23,37,9,21,1,23,37,9,21,1,23,37,9,21,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,23,37,9,13,1,6,37,9,13,1,1,37
human3_lib2.final_cell_0464,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30,34,23,5,4,30
human3_lib2.final_cell_0465,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,29,18,28,23,5,6,18,28,23,5,1,18
human3_lib2.final_cell_0466,8,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,23,28,7,15,2,6,28,7,15,2,1,1
human3_lib2.final_cell_0467,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,18,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,38,9,13,1,8,1
human3_lib2.final_cell_0468,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,35,9,13,1,32,1,9,13,1,32,1
human3_lib2.final_cell_0469,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,20,20,7,15,2,6,20,7,15,2,1,1
human3_lib2.final_cell_0470,10,18,1,38,20,10,18,1,38,20,10,18,1,38,20,10,18,1,38,20,10,18,1,38,20,10,18,1,38,20,10,18,1,38,20,9,18,1,38,20,9,18,1,38,20,9,18,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,38,20,9,13,1,6,20,9,13,1,1,1
human3_lib2.final_cell_0471,10,13,1,33,28,10,13,1,33,28,10,13,1,33,28,10,13,1,33,28,10,13,1,33,28,10,13,1,33,28,10,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,33,28,9,13,1,6,28,9,13,1,1,1
human3_lib2.final_cell_0472,8,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,17,7,15,2,21,1,7,15,2,21,1
human3_lib2.final_cell_0473,7,16,2,29,26,7,16,2,29,26,7,16,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,29,26,7,15,2,6,1,7,15,2,1,1
human3_lib2.final_cell_0474,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,38,25,7,15,2,6,25,7,15,2,1,25
human3_lib2.final_cell_0475,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,38,35,34,6,1,6,1,34,6,1,1,1
human3_lib2.final_cell_0476,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,24,10,34,8,24,8,10,34,8,24,8,10,34,8,24,8,10,34,8,24,8,10,34,8,24,8,10,34,8,24,8,10,34,8,24,8,10,1,1
human3_lib2.final_cell_0477,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5,7,15,2,14,5
human3_lib2.final_cell_0478,10,13,1,19,6,10,13,1,19,6,10,13,1,19,6,10,13,1,19,6,10,13,1,19,6,10,13,1,19,6,10,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,6,9,13,1,19,1,9,13,1,1,1
human3_lib2.final_cell_0479,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,38,33,16,28,15,6,33,16,28,15,1,33
