cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1506401_E20,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,20,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,6,32,19,8,8,13,4,32,19,8,8,13,4,32,19,8,8,13,2,32
HP1506401_E23,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,20,13,8,5,16,14,19,8,8,5,16,14,19,8,8,5,16,14,19,8,8,5,16,14,19,8,8,5,16,14,19,8,8,5,16,14,19,8,8,5,16,14,19,8,8,5,16,3,19,8,8,5,16,3,19,8,8,5,16,1,19,8,8,1,16,1
HP1506401_E24,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,20,13,8,12,30,5,19,8,8,12,30,5,19,8,8,12,30,5,19,8,8,12,6,5,19,8,8,3,6,5,19,8,8,3,6,5,19,8,8,3,6,5,19,8,8,3,6,5,19,8,8,3,4,5,19,8,8,3,4,5,19,8,8,1,2,1
HP1506401_E4,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,14,1,22,32,5,13,3,1,22,32,5,13,3,1,22,32,5,13,3,1,22,32,5,13,3,1,3,32,5,13,3,1,3,32,5,13,3,1,1,32,5,13,1,1,1
HP1506401_E6,7,18,5,30,35,26,7,18,5,30,35,26,7,18,5,30,35,26,6,18,5,30,35,26,4,18,2,30,35,26,4,18,2,30,35,26,4,18,2,30,35,26,4,18,2,30,35,26,4,16,2,30,35,26,4,16,2,30,35,26,4,16,2,30,35,26,4,16,2,30,35,26,4,16,2,30,35,26,4,16,2,30,6,26,4,16,2,30,6,26,4,1,2,30,6,26,4,1,2,30,6,26,4,1,2,30,6,26,4,1,2,30,4,26,4,1,2,30,4,26,4,1,2,30,2,26
HP1506401_E8,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,20,13,8,7,7,31,19,8,8,7,7,31,19,8,8,7,7,31,19,8,8,7,7,31,19,8,8,3,7,31,19,8,8,3,7,31,19,8,8,3,7,31,19,8,8,3,7,31,19,8,8,3,7,31,19,8,8,3,7,31,19,8,8,1,7,1
HP1506401_F10,7,19,5,20,35,9,7,19,5,20,35,9,7,18,5,20,35,9,6,18,5,20,35,9,4,18,2,20,35,9,4,18,2,20,35,9,4,18,2,20,35,9,4,18,2,20,35,9,4,16,2,20,35,9,4,16,2,20,35,9,4,16,2,20,35,9,4,16,2,20,35,9,4,16,2,20,35,9,4,16,2,20,6,9,4,16,2,3,6,9,4,1,2,3,6,9,4,1,2,3,6,9,4,1,2,3,6,9,4,1,2,3,4,9,4,1,2,3,4,9,4,1,2,1,2,9
HP1506401_F11,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16,27,7,11,35,28,16
HP1506401_F12,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,20,15,1,27,7,16,3,15,1,27,7,16,3,15,1,27,7,16,3,15,1,27,7,16,3,6,1,27,7,16,3,4,1,27,7,16,3,4,1,27,7,16,1,2,1
HP1506401_F13,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,33,32,23,27,17,19,1,2,23
HP1506401_F16,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,20,8,8,17,15,31,19,8,8,17,15,31,19,8,8,17,15,31,19,8,8,17,15,31,19,8,8,17,15,31,19,8,8,17,15,31,19,8,8,17,15,31,19,8,8,17,6,31,19,8,8,17,4,31,19,8,8,3,4,31,19,8,8,1,2,1
HP1506401_F17,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,7,27,17,19,35,21,1
HP1506401_F18,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24,27,7,16,6,29,24
HP1506401_F19,7,19,5,10,20,27,7,19,5,10,20,27,7,18,5,10,20,27,6,18,5,10,20,27,4,18,2,10,20,27,4,18,2,10,20,27,4,18,2,10,20,27,4,18,2,10,20,27,4,16,2,10,20,27,4,16,2,10,20,27,4,16,2,10,20,27,4,16,2,10,20,27,4,16,2,10,20,27,4,16,2,10,6,27,4,16,2,10,6,27,4,1,2,10,6,27,4,1,2,10,6,27,4,1,2,10,6,27,4,1,2,10,4,27,4,1,2,10,4,27,4,1,2,1,2,1
HP1506401_F2,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,13,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32,19,8,8,27,1,32
HP1506401_F21,7,19,5,23,10,10,7,19,5,23,10,10,7,18,5,23,10,10,6,18,5,23,10,10,4,18,2,23,10,10,4,18,2,23,10,10,4,18,2,23,10,10,4,18,2,23,10,10,4,16,2,23,10,10,4,16,2,23,10,10,4,16,2,23,10,10,4,16,2,23,10,10,4,16,2,23,10,10,4,16,2,23,10,10,4,16,2,23,10,10,4,1,2,23,10,10,4,1,2,3,10,10,4,1,2,3,10,3,4,1,2,3,10,3,4,1,2,3,10,1,4,1,2,1,10,1
HP1506401_F22,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,20,27,32,27,7,19,3,27,32,27,7,19,3,27,32,27,7,19,3,27,32,27,7,19,3,27,32,27,7,19,3,27,32,27,7,19,3,27,32,27,7,19,1,27,32
HP1506401_F23,7,19,5,4,18,17,7,19,5,4,18,17,7,18,5,4,18,17,6,18,5,4,18,17,4,18,2,4,18,17,4,18,2,4,18,17,4,18,2,4,18,17,4,18,2,4,18,17,4,16,2,4,18,17,4,16,2,4,18,17,4,16,2,4,18,17,4,16,2,4,18,17,4,16,2,4,18,17,4,16,2,4,18,17,4,16,2,4,18,17,4,1,2,3,6,17,4,1,2,3,6,17,4,1,2,3,6,17,4,1,2,3,4,17,4,1,2,3,4,17,4,1,2,1,2,17
HP1506401_F24,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17,27,7,16,27,28,17
HP1506401_F3,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,20,8,8,15,33,7,19,8,8,15,33,7,19,8,8,15,33,7,19,8,8,15,33,7,19,8,8,15,33,7,19,8,8,15,33,7,19,8,8,15,33,7,19,8,8,15,33,7,19,8,8,3,33,7,19,8,8,3,33,7,19,8,8,1,33,1
HP1506401_F5,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,20,8,8,2,20,29,19,8,8,2,20,29,19,8,8,2,20,29,19,8,8,2,6,29,19,8,8,2,6,29,19,8,8,2,6,29,19,8,8,2,6,29,19,8,8,2,6,29,19,8,8,2,4,29,19,8,8,2,4,29,19,8,8,1,2,29
HP1506401_F8,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,18,21,27,7,16,33,6,21,27,7,16,33,6,21,27,7,16,33,6,21,27,7,16,33,4,3,27,7,16,33,4,1,27,7,16,1,2,1
HP1506401_F9,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,3,27,7,16,33,24,1,27,7,16,1,24,1
HP1506401_G1,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,3,27,17,19,8,32,1,27,17,19,8,2,1
HP1506401_G11,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,34,1,26,20,7,1,6,1,26,20,7,1,6,1,26,20,7,1,6,1,26,20,7,1,6,1,26,20,7,1,6,1,26,20,7,1,4,1,26,20,7,1,4,1,17,20,7,1,2,1
HP1506401_G12,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29,27,7,16,1,21,29
HP1506401_G13,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,13,26,27,17,19,27,2,26
HP1506401_G14,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,20,13,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,21,19,8,8,8,8,3,19,8,8,8,4,1,19,8,8,8,2,1
HP1506401_G16,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,20,13,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35,19,8,8,24,29,35
HP1506401_G18,7,19,5,2,3,23,7,19,5,2,3,23,7,18,5,2,3,23,6,18,5,2,3,23,4,18,2,2,3,23,4,18,2,2,3,23,4,18,2,2,3,23,4,18,2,2,3,23,4,16,2,2,3,23,4,16,2,2,3,23,4,16,2,2,3,23,4,16,2,2,3,23,4,16,2,2,3,23,4,16,2,2,3,23,4,16,2,2,3,23,4,1,2,2,3,23,4,1,2,2,3,23,4,1,2,2,3,23,4,1,2,2,3,23,4,1,2,2,3,23,4,1,2,1,3,23
HP1506401_G19,7,19,5,10,18,6,7,19,5,10,18,6,7,18,5,10,18,6,6,18,5,10,18,6,4,18,2,10,18,6,4,18,2,10,18,6,4,18,2,10,18,6,4,18,2,10,18,6,4,16,2,10,18,6,4,16,2,10,18,6,4,16,2,10,18,6,4,16,2,10,18,6,4,16,2,10,18,6,4,16,2,10,18,6,4,16,2,10,18,6,4,1,2,10,6,6,4,1,2,10,6,6,4,1,2,10,6,6,4,1,2,10,4,6,4,1,2,10,4,6,4,1,2,1,2,6
HP1506401_G2,7,19,5,16,28,33,7,19,5,16,28,33,7,18,5,16,28,33,6,18,5,16,28,33,4,18,2,16,28,33,4,18,2,16,28,33,4,18,2,16,28,33,4,18,2,16,28,33,4,16,2,16,28,33,4,16,2,16,28,33,4,16,2,16,28,33,4,16,2,16,28,33,4,16,2,16,28,33,4,16,2,16,28,33,4,16,2,16,28,33,4,1,2,16,28,33,4,1,2,16,28,33,4,1,2,16,28,33,4,1,2,16,28,3,4,1,2,16,28,1,4,1,2,16,28,1
HP1506401_G20,7,19,5,23,11,34,7,19,5,23,11,34,7,18,5,23,11,34,6,18,5,23,11,34,4,18,2,23,11,34,4,18,2,23,11,34,4,18,2,23,11,34,4,18,2,23,11,34,4,16,2,23,11,34,4,16,2,23,11,34,4,16,2,23,11,34,4,16,2,23,11,34,4,16,2,23,11,34,4,16,2,23,6,34,4,16,2,23,6,34,4,1,2,23,6,34,4,1,2,3,6,34,4,1,2,3,6,34,4,1,2,3,4,34,4,1,2,3,4,1,4,1,2,1,2,1
HP1506401_G21,7,19,5,20,22,1,7,19,5,20,22,1,7,18,5,20,22,1,6,18,5,20,22,1,4,18,2,20,22,1,4,18,2,20,22,1,4,18,2,20,22,1,4,18,2,20,22,1,4,16,2,20,22,1,4,16,2,20,22,1,4,16,2,20,22,1,4,16,2,20,22,1,4,16,2,20,22,1,4,16,2,20,22,1,4,16,2,3,22,1,4,1,2,3,22,1,4,1,2,3,22,1,4,1,2,3,22,1,4,1,2,3,22,1,4,1,2,3,4,1,4,1,2,1,2,1
HP1506401_G23,7,19,5,7,7,2,7,19,5,7,7,2,7,18,5,7,7,2,6,18,5,7,7,2,4,18,2,7,7,2,4,18,2,7,7,2,4,18,2,7,7,2,4,18,2,7,7,2,4,16,2,7,7,2,4,16,2,7,7,2,4,16,2,7,7,2,4,16,2,7,7,2,4,16,2,7,7,2,4,16,2,7,7,2,4,16,2,3,7,2,4,1,2,3,7,2,4,1,2,3,7,2,4,1,2,3,7,2,4,1,2,3,7,2,4,1,2,3,7,2,4,1,2,1,7,1
HP1506401_G24,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,27,27,17,4,26,28,1
HP1506401_G3,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,7,24,22,27,17,4,3,24,22,27,17,4,3,24,22,27,17,4,3,24,22,27,17,4,3,24,3,27,17,4,3,24,3,27,17,4,3,24,1,27,17,4,1,24,1
HP1506401_G4,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,20,13,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,3,32,32,19,8,8,1,2,32
HP1506401_G5,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,21,27,17,19,32,17,3,27,17,19,32,17,1,27,17,19,1,2,1
HP1506401_G6,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,21,27,7,16,27,32,3,27,7,16,27,32,1,27,7,16,27,2,1
HP1506401_G8,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,19,25,27,2,6,4,6,25,27,2,6,4,6,25,27,2,6,3,6,25,27,2,6,3,6,25,27,2,6,3,6,25,27,2,6,3,4,25,27,2,6,3,4,1,27,2,6,1,2,1
HP1506401_G9,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,19,16,27,7,16,25,6,16,27,7,16,3,6,16,27,7,16,3,6,16,27,7,16,3,6,16,27,7,16,3,6,16,27,7,16,3,4,16,27,7,16,3,4,16,27,7,16,1,2,16
HP1506401_H1,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,20,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13,19,8,8,24,28,13
HP1506401_H13,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,25,27,17,19,35,13,1,27,17,19,35,2,1
HP1506401_H14,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,15,25,27,17,19,18,6,25,27,17,19,18,4,25,27,17,19,18,4,1,27,17,19,1,2,1
HP1506401_H15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,20,13,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,15,19,8,8,22,21,3,19,8,8,22,21,1,19,8,8,22,21,1
HP1506401_H16,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,20,13,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,34,19,8,8,3,13,1,19,8,8,1,2,1
HP1506401_H18,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,13,8,11,10,33,19,8,8,11,10,33,19,8,8,11,10,33,19,8,8,11,10,33,19,8,8,3,10,33,19,8,8,3,10,33,19,8,8,3,10,33,19,8,8,3,10,33,19,8,8,3,10,3,19,8,8,3,10,1,19,8,8,1,10,1
HP1506401_H19,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,20,29,10,27,2,6,3,29,10,27,2,6,3,29,10,27,2,6,3,29,10,27,2,6,3,29,3,27,2,6,3,29,3,27,2,6,3,29,1,27,2,6,1,29,1
HP1506401_H2,7,19,5,19,8,3,7,19,5,19,8,3,7,18,5,19,8,3,6,18,5,19,8,3,4,18,2,19,8,3,4,18,2,19,8,3,4,18,2,19,8,3,4,18,2,19,8,3,4,16,2,19,8,3,4,16,2,19,8,3,4,16,2,19,8,3,4,16,2,19,8,3,4,16,2,19,8,3,4,16,2,19,8,3,4,16,2,3,8,3,4,1,2,3,8,3,4,1,2,3,8,3,4,1,2,3,8,3,4,1,2,3,8,3,4,1,2,3,4,1,4,1,2,1,2,1
