cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1507101_L18,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,14,4,22,17,1,25,1,4,22,17,1,25,1,4,22,17,1,25,1,4,22,17,1,25,1,4
HP1507101_L19,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,8,23,22,16,1,5,1,23,22,16,1,5,1,2,22,16,1,5,1,2,22,16,1,5,1,2
HP1507101_L2,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,12,17,10,22,22,1,1,17,10
HP1507101_L21,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,21,6,14,22,22,1,1,6,14,22,22,1,1,6,14,22,22,1,1,6,14,22,22,1,1,1,2,22,22,1,1,1,2
HP1507101_L22,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,15,19,13,19,12,3,2,19,13,19,1,3,2
HP1507101_L23,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9,13,10,6,4,15,9
HP1507101_L24,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,11,19,2,19,12,16,2,19,2,19,12,16,2,19,2,19,1,1,2
HP1507101_L3,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,11,22,20,1,10,16,2,22,20,1,10,16,2,22,20,1,1,1,2
HP1507101_L4,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,16,20,13,10,6,8,1,2
HP1507101_L5,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,21,9,10,22,16,1,1,9,10,22,16,1,1,9,10,22,16,1,1,9,10,22,16,1,1,9,10,22,16,1,1,9,10
HP1507101_L7,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,17,22,16,1,3,23,2,22,16,1,3,23,2
HP1507101_M12,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,9,24,8,22,17,1,1,24,8,22,17,1,1,24,8,22,17,1,1,24,8,22,17,1,1,1,8
HP1507101_M18,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,15,22,16,1,13,3,2,22,16,1,13,3,2
HP1507101_M2,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,20,7,15,22,17,1,1,1,2,22,17,1,1,1,2
HP1507101_M22,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,6,13,20,4,20,9,3,13,20,4,20,9,3,13,20,4,20,9,3,13,20,4,20,9,3,13,20,4,20,9,3,13,20,4,20,9,3,13,20,4,20,9,3,13,20,1,20,9,3,13,20,1,20,9,3,13,1,1,20,9,3,13,1,1,2
HP1507101_M4,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,24,8,22,23,1,6,1,8
HP1507101_M8,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,14,19,2,19,7,5,2,19,2,19,1,5,2
HP1507101_N1,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,15,1,6,5,4,22,4,1,6,5,4
HP1507101_N13,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,11,22,19,13,19,2,1,22,19,13,19,2,1,22,19,13,19,2,1,22,19,13,19,1,1,2
HP1507101_N16,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,15,3,15,22,22,1,1,3,15,22,22,1,1,3,15,22,22,1,1,3,15,22,22,1,1,3,2,22,22,1,1,3,2
HP1507101_N19,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,4,25,22,22,1,13,1,25,22,22,1,13,1,25,22,22,1,13,1,25,22,22,1,13,1,25
HP1507101_N2,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13,22,22,1,13,22,13
HP1507101_N20,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,6,22,22,17,1,12,1,22,22,17,1,1,1,2
HP1507101_N21,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,19,7,22,9,1,18,14,7,22,9,1,18,1,7,22,9,1,1,1,2,22,9,1,1,1,2,22,9,1,1,1,2
HP1507101_N4,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,13,25,22,17,27,3,1,25,22,17,27,3,1,25,22,17,27,3,1,25,22,17,27,3,1,25
HP1507101_N5,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,14,17,1,19,2,19,1,17,1,19,2,19,1,17,1,19,2,19,1,17,1,19,2,19,1,17,1,19,2,19,1,17,1
HP1507101_N6,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,9,2,18,19,2,19,1,2,18,19,2,19,1,2,18,19,2,19,1,2,18,19,2,19,1,2,18
HP1507101_N8,4,19,8,20,12,11,4,18,8,20,12,11,4,18,8,20,12,11,4,18,8,20,12,11,4,18,8,20,12,11,1,18,8,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,11,1,18,7,20,12,2,1,18,7,1,1,2,1,18,7,1,1,2
HP1507101_N9,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25,22,17,1,6,25,25
HP1507101_O1,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,6,8,22,22,1,4,1,8,22,22,1,4,1,8
HP1507101_O11,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,16,6,2,22,22,1,1,6,2,22,22,1,1,6,2,22,22,1,1,6,2,22,22,1,1,1,2,22,22,1,1,1,2
HP1507101_O12,4,21,8,10,1,7,4,21,8,10,1,7,4,18,8,10,1,7,4,18,8,10,1,7,4,18,8,10,1,7,1,18,8,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,7,1,18,7,10,1,2,1,18,7,10,1,2,1,18,7,1,1,2
HP1507101_O13,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,16,17,16,22,22,1,1,17,16,22,22,1,1,17,16,22,22,1,1,17,16,22,22,1,1,17,16,22,22,1,1,17,16
HP1507101_O14,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,19,19,2,19,25,3,2
HP1507101_O16,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,23,22,22,1,22,9,2,22,22,1,22,9,2,22,22,1,1,9,2
HP1507101_O19,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,23,19,2,19,4,9,2,19,2,19,4,9,2,19,2,19,4,9,2
HP1507101_O20,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,14,24,6,22,22,1,1,24,6,22,22,1,1,24,6,22,22,1,1,24,2,22,22,1,1,24,2,22,22,1,1,1,2
HP1507101_O22,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,17,22,17,1,13,24,2,22,17,1,13,1,2
HP1507101_O23,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,11,13,13,10,6,3,1,13,13,10,6,3,1,13,13,10,6,3,1,13,13,10,6,3,1,13
HP1507101_O3,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,5,19,2,19,8,17,2,19,2,19,8,17,2
HP1507101_O5,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,18,17,20,22,22,1,1,17,20,22,22,1,1,17,20,22,22,1,1,17,2
HP1507101_O8,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,5,19,2,19,17,25,2,19,2,19,17,25,2
HP1507101_P1,4,19,8,1,13,23,4,18,8,1,13,23,4,18,8,1,13,23,4,18,8,1,13,23,4,18,8,1,13,23,1,18,8,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,13,23,1,18,7,1,1,23,1,18,7,1,1,2,1,18,7,1,1,2,1,18,7,1,1,2
HP1507101_P10,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,4,19,22,17,1,13,1,19,22,17,1,13,1,19,22,17,1,13,1,19,22,17,1,13,1,2
HP1507101_P11,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,21,22,9,1,22,10,2,22,9,1,22,10,2,22,9,1,1,1,2
HP1507101_P12,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,15,23,15,22,17,1,1,23,15,22,17,1,1,23,15,22,17,1,1,23,15,22,17,1,1,23,2,22,17,1,1,23,2
HP1507101_P2,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,13,10,19,2,19,24,1,10,19,2,19,24,1,10,19,2,19,24,1,10,19,2,19,24,1,10
HP1507101_P21,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,22,3,20,13,10,6,1,3,2
HP1507101_P23,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,4,14,22,16,1,20,1,14,22,16,1,20,1,14,22,16,1,1,1,2,22,16,1,1,1,2
HP1507101_P3,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,7,22,23,1,24,6,2,22,23,1,24,1,2,22,23,1,24,1,2
