cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1508501T2D_G23,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,12,4,10,2,12,8,4,10,2,11,8,4,10,2,11,8,4,10,2,11,8,4,10,2,11,8,4,10,2,3,8,4,10,2
HP1508501T2D_G3,4,19,8,18,9,4,18,8,18,9,4,18,8,18,9,4,18,8,18,9,4,18,8,18,9,1,18,8,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,18,9,1,18,7,1,9
HP1508501T2D_G4,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,25,24,23,5,9,6,24,23,5,9,6,24,23,5,9,1
HP1508501T2D_G5,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,25,13,21,22,2,21,13,21,22,2
HP1508501T2D_G6,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,25,25,24,17,5,6,6,24,17,5,5,6,24,17,5,1,1
HP1508501T2D_G9,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,11,20,18,5,22,5,20,18,5,22,1,1
HP1508501T2D_H10,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,11,24,23,5,3,6,24,23,5,3,6,24,23,5,1,1
HP1508501T2D_H11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,11,13,10,6,7,6,13,10,6,5,6,13,10,6,1,1
HP1508501T2D_H12,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,8,16,18,4,22,6,16,18,4,22,5,16,18,4,22,1,1
HP1508501T2D_H13,4,18,8,22,19,4,18,8,22,19,4,18,8,22,19,4,18,8,22,19,4,18,8,22,19,1,18,8,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19,1,18,7,22,19
HP1508501T2D_H14,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,16,2,1,26,1,1
HP1508501T2D_H15,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,15,4,24,5,10,1,4
HP1508501T2D_H16,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,12,4,5,1,12,8,4,5,1,11,8,4,5,1,11,8,4,5,1,11,8,4,5,1,11,8,4,5,1,3,8,4,1,1
HP1508501T2D_H17,4,21,8,10,18,4,21,8,10,18,4,18,8,10,18,4,18,8,10,18,4,18,8,10,18,1,18,8,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,18,1,18,7,10,6,1,18,7,10,6,1,18,7,10,1
HP1508501T2D_H18,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,15,14,20,9,3,13,14,20,9,3,13,14,20,9,3,13,14,20,9,3,13,14,20,9,3,13,14,20,9,3,13,14,20,9,3,13,14,20,9,3,13,14,1
HP1508501T2D_H2,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,8,7,25,13,21,6,7,25,13,21,5,6,21,13,21,1,1
HP1508501T2D_H21,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2,24,17,5,10,2
HP1508501T2D_H22,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8,24,5,2,2,8
HP1508501T2D_H23,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,15,19,24,23,5,1,19
HP1508501T2D_H3,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24,24,14,5,17,24
HP1508501T2D_H4,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,7,17,24,17,5,5,17,24,17,5,1,17
HP1508501T2D_H5,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,25,17,15,16,13,6,17,15,16,13,6,17,4,16,13,1
HP1508501T2D_H6,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13,24,17,5,4,13
HP1508501T2D_I1,4,18,8,12,17,4,18,8,12,17,4,18,8,12,17,4,18,8,12,17,4,18,8,12,17,1,18,8,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,12,17,1,18,7,1,17
HP1508501T2D_I10,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,12,4,14,3,12,8,4,14,3,11,8,4,14,3,11,8,4,14,3,11,8,4,14,3,11,8,4,14,3,3,8,4,14,3
HP1508501T2D_I11,4,19,8,8,6,4,18,8,8,6,4,18,8,8,6,4,18,8,8,6,4,18,8,8,6,1,18,8,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,8,6,1,18,7,6,6,1,18,7,5,6,1,18,7,1,1
HP1508501T2D_I12,4,18,8,11,6,4,18,8,11,6,4,18,8,11,6,4,18,8,11,6,4,18,8,11,6,1,18,8,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,11,6,1,18,7,5,6,1,18,7,1,1
HP1508501T2D_I13,4,19,8,23,7,4,18,8,23,7,4,18,8,23,7,4,18,8,23,7,4,18,8,23,7,1,18,8,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,23,7,1,18,7,5,6,1,18,7,1,1
HP1508501T2D_I14,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8,24,23,5,2,8
HP1508501T2D_I15,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,11,24,14,5,1,6,24,14,5,1,6,24,14,5,1,1
HP1508501T2D_I16,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,11,5,24,17,5,5,5,24,17,5,1,1
HP1508501T2D_I17,4,18,8,20,6,4,18,8,20,6,4,18,8,20,6,4,18,8,20,6,4,18,8,20,6,1,18,8,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,20,6,1,18,7,1,1
HP1508501T2D_I18,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,21,20,13,10,6,5,20,13,10,6,1,1
HP1508501T2D_I19,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,19,20,17,15,16,5,20,17,4,16,1,1
HP1508501T2D_I2,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,21,23,24,22,5,5,6,24,22,5,1,1
HP1508501T2D_I20,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,10,24,23,5,22,1
HP1508501T2D_I21,4,19,8,24,1,4,18,8,24,1,4,18,8,24,1,4,18,8,24,1,4,18,8,24,1,1,18,8,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1,1,18,7,24,1
HP1508501T2D_I22,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,12,20,24,17,5,1,1
HP1508501T2D_I23,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,11,9,13,10,6,5,9,13,10,6,1,9
HP1508501T2D_I3,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,15,16,20,1,17,4,16,1,1
HP1508501T2D_I4,4,18,8,18,6,4,18,8,18,6,4,18,8,18,6,4,18,8,18,6,4,18,8,18,6,1,18,8,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,18,6,1,18,7,1,1
HP1508501T2D_I7,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,12,4,23,24,12,8,4,23,24,11,8,4,23,24,11,8,4,23,24,11,8,4,23,24,11,8,4,5,24,3,8,4,1,24
HP1508501T2D_I8,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,25,13,21,2,14,21,13,21,2,14
HP1508501T2D_J1,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,6,20,24,23,5,5,20,24,23,5,1,1
HP1508501T2D_J11,4,18,8,20,5,4,18,8,20,5,4,18,8,20,5,4,18,8,20,5,4,18,8,20,5,1,18,8,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,20,5,1,18,7,1,1
HP1508501T2D_J12,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9,24,14,5,16,9
HP1508501T2D_J13,4,18,8,24,25,4,18,8,24,25,4,18,8,24,25,4,18,8,24,25,4,18,8,24,25,1,18,8,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,25,1,18,7,24,6,1,18,7,24,6,1,18,7,24,1
HP1508501T2D_J14,4,18,8,24,14,4,18,8,24,14,4,18,8,24,14,4,18,8,24,14,4,18,8,24,14,1,18,8,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14,1,18,7,24,14
HP1508501T2D_J15,4,19,8,13,4,4,18,8,13,4,4,18,8,13,4,4,18,8,13,4,4,18,8,13,4,1,18,8,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4,1,18,7,13,4
HP1508501T2D_J16,4,19,8,17,13,4,18,8,17,13,4,18,8,17,13,4,18,8,17,13,4,18,8,17,13,1,18,8,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13,1,18,7,17,13
HP1508501T2D_J17,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,8,5,24,3,5,6,5,24,3,5,5,5,24,3,5,1,1
HP1508501T2D_J18,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,8,12,13,10,6,6,6,13,10,6,5,6,13,10,6,1,1
HP1508501T2D_J2,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,22,17,15,16,2,6,17,15,16,2,6,17,4,16,2,1
HP1508501T2D_J20,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,10,24,17,5,10,1
HP1508501T2D_J21,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,22,24,5,5,10,6,24,5,5,10,6,24,5,5,10,1
HP1508501T2D_J22,4,19,8,22,22,4,18,8,22,22,4,18,8,22,22,4,18,8,22,22,4,18,8,22,22,1,18,8,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,22,1,18,7,22,6,1,18,7,22,6,1,18,7,22,1
HP1508501T2D_J23,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,12,8,4,9,3,11,8,4,9,3,11,8,4,9,3,11,8,4,9,3,11,8,4,9,3,3,8,4,9,3
HP1508501T2D_J3,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,6,7,24,23,5,5,6,24,23,5,1,1
HP1508501T2D_J4,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,3,9,24,17,5,1,9
