cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1507101_B5,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,22,2,6,11,12,25,12,2,6,11,12,25,6,2,6,11,12,7,3,2,6,11,12,1,1,2,6,11,12,1,1,2,6,11,1,1,1
HP1507101_B6,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,22,1,11,4,10,31,12,1,11,4,10,31,6,1,11,4,10,31,3,1,11,4,10,1,1,1,11,4,10,1,1,1,11,4,10,1,1
HP1507101_B7,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,30,6,29,1,15,4,1,6,29,1,15,4,1,6,29,1,15,4,1,6,1
HP1507101_C10,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,13,19,25,3,7,11,1,19,25,3,7,11,1,19,25,3,7,11,1,19,25,3,7,11,1,19,25,3,7,11,1,1,25,3,7,11,1,1,25
HP1507101_C12,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,31,25,2,12,11,33,1,25,2,12,11,33,1,25,2,12,11,33,1,25
HP1507101_C14,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,17,2,1,17,4,29,9,2,1,17,4,29,9,2,1,17,4,29,9,2,1,17,4,29,7,2,1,17,4,1,1,2,1,17,4,1,1,2,1,17,4,1,1,2
HP1507101_C18,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,7,19,2,1,17,4,1,19,2,1,17,4,1,19,2,1,17,4,1,19,2,1,17,4,1,19,2,1,17,4,1,19,2,1,17,4,1,1,2,1,17,4,1,1,2
HP1507101_C2,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,34,20,1,9,4,12,9,20,1,9,4,12,9,20,1,9,4,12,9,20,1,9,4,12,7,20,1,9,4,12,1,1,1,9,4,12,1,1,1,9,4,1,1,1
HP1507101_C4,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,12,1,17,4,3,12,6,1,17,4,3,12,3,1,17,4,3,12,1,1,17,4,3,12,1,1,17,4,1,12,1
HP1507101_C5,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,18,1,4,4,19,9,12,1,4,4,19,9,6,1,4,4,19,7,3,1,4,4,1,1,1,1,4,4,1,1,1,1,4,4,1,1,1
HP1507101_C7,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,20,2,6,11,4,18,1,2,6,11,4,18,1,2,6,11,4,1,1
HP1507101_C8,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,34,29,1,17,4,34,9,29,1,17,4,34,9,29,1,17,4,34,9,29,1,17,4,34,7,29,1,17,4,34,1,29,1,17,4,34,1,29,1,17,4,34,1,1
HP1507101_D1,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,35,1,15,4,19,7,3,1,15,4,1,1,1,1,15,4,1,1,1,1,15,4,1,1,1
HP1507101_D10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,10,32,14,18,25,4,1,32,14,18,25,4,1,32,14,2,25,4,1
HP1507101_D12,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,22,26,1,11,4,19,17,26,1,11,4,19,9,26,1,11,4,19,9,26,1,11,4,19,9,26,1,11,4,19,7,26,1,11,4,1,1,1,1,11,4,1,1,1,1,11,4,1,1,1
HP1507101_D14,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,20,16,28,1,10,4,1,16,28,1,10,4,1,16,28,1,10,4,1,16,28,1,10,4,1,16,28,1,10,4,1,16,28,1,10,4,1,16,28
HP1507101_D15,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,30,3,11,1,10,4,1,3,11,1,10,4,1,3,11,1,10,4,1,3,11
HP1507101_D17,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,27,23,1,10,4,16,9,23,1,10,4,16,9,23,1,10,4,16,9,23,1,10,4,16,7,23,1,10,4,16,1,23,1,10,4,16,1,23,1,10,4,16,1,23
HP1507101_D18,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,16,1,15,4,15,2,6,1,15,4,1,2,3,1,15,4,1,2,1,1,15,4,1,2,1,1,15,4,1,2,1
HP1507101_D2,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,12,1,17,4,12,8,6,1,17,4,12,8,3,1,17,4,12,8,1,1,17,4,12,8,1,1,17,4,1,8,1
HP1507101_D22,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,23,1,14,2,6,11,1,1,1,2,6,11,1,1,1,2,6,11,1,1,1
HP1507101_D23,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,8,18,18,2,6,11,1,18,18,2,6,11,1,18,12,2,6,11,1,18,6,2,6,11,1,18,3,2,6,11,1,18,1,2,6,11,1,18,1,2,6,11,1,1,1
HP1507101_D3,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,34,13,2,6,11,29,9,13,2,6,11,29,9,13,2,6,11,29,9,6,2,6,11,29,7,3,2,6,11,1,1,1,2,6,11,1,1,1,2,6,11,1,1,1
HP1507101_D5,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,20,10,1,10,4,31,1,1,1,10,4,31,1,1,1,10,4,31,1,1
HP1507101_D6,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,2,8,3,2,6,11,1,8,3,2,6,11,1,8,3,2,6,11,1,8,3,2,6,11,1,8,1,2,6,11,1,8,1,2,6,11,1,8,1
HP1507101_D8,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,15,11,26,1,10,4,1,11,26,1,10,4,1,11,1,1,10,4,1,11,1,1,10,4,1,11,1
HP1507101_D9,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,30,13,20,30,14,15,1,13,1,30,14,15,1,13,1,30,14,15,1,13,1
HP1507101_E10,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,11,23,24,1,2,4,1,23,24,1,2,4,1,23,24,1,2,4,1,23,3,1,2,4,1,23,1,1,2,4,1,23,1,1,2,4,1,23,1
HP1507101_E12,1,3,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,19,9,1,2,4,17,1,9,1,2,4,17,1,9
HP1507101_E14,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32,2,6,11,1,13,32
HP1507101_E2,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,13,1,10,4,18,18,6,1,10,4,18,18,3,1,10,4,18,18,1,1,10,4,18,18,1,1,10,4,18,1,1
HP1507101_E20,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,15,1,15,4,23,9,6,1,15,4,23,7,3,1,15,4,1,1,1,1,15,4,1,1,1,1,15,4,1,1,1
HP1507101_E22,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,20,13,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,12,14,8,19,8,8,1,14,8
HP1507101_E24,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,16,1,17,4,33,35,6,1,17,4,33,35,3,1,17,4,33,35,1,1,17,4,33,35,1,1,17,4,33,35,1
HP1507101_E6,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7,1,11,4,31,4,7
HP1507101_E7,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,28,34,20,1,17,4,1,9,20,1,17,4,1,9,20,1,17,4,1,9,20,1,17,4,1,7,20,1,17,4,1,1,1,1,17,4,1,1,1,1,17,4,1,1,1
HP1507101_E8,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31,1,10,4,18,2,31
HP1507101_E9,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,29,34,1,15,4,19,17,34,1,15,4,19,9,34,1,15,4,19,9,34,1,15,4,19,9,34,1,15,4,19,7,34,1,15,4,1,1,34,1,15,4,1,1,34,1,15,4,1,1,34
HP1507101_F1,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,22,30,1,17,4,11,17,30,1,17,4,11,9,30,1,17,4,1,9,30,1,17,4,1,9,30,1,17,4,1,7,30,1,17,4,1,1,30,1,17,4,1,1,1,1,17,4,1,1,1
HP1507101_F10,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,7,8,32,17,20,7,1,8,32,17,20,7,1,8,32,17,20,7,1,8,32,17,20,7,1,8,32,17,20,7,1,8,32,17,20,7,1,8,32,17,20,7,1,8,32
HP1507101_F11,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,14,2,6,11,33,11,1,2,6,11,33,11,1,2,6,11,33,11,1
HP1507101_F12,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,12,18,5,2,7,7,1,1,1
HP1507101_F13,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,8,15,18,1,17,4,1,15,18,1,17,4,1,15,12,1,17,4,1,15,6,1,17,4,1,15,3,1,17,4,1,15,1,1,17,4,1,15,1,1,17,4,1,15,1
HP1507101_F14,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,26,27,2,12,11,11,17,27,2,12,11,11,9,27,2,12,11,1,9,27,2,12,11,1,9,6,2,12,11,1,7,3,2,12,11,1,1,1,2,12,11,1,1,1,2,12,11,1,1,1
HP1507101_F15,7,18,5,15,34,35,7,18,5,15,34,35,7,18,5,15,34,35,6,18,5,15,34,35,4,18,2,15,34,35,4,18,2,15,34,35,4,18,2,15,34,35,4,18,2,15,34,35,4,16,2,15,34,35,4,16,2,15,34,35,4,16,2,15,34,35,4,16,2,15,34,35,4,16,2,15,34,35,4,16,2,15,34,35,4,16,2,15,9,35,4,16,2,15,9,35,4,16,2,15,9,35,4,16,2,1,7,3,4,16,2,1,1,1,4,1,2,1,1,1,4,1,2,1,1,1
HP1507101_F16,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,7,23,7,1,10,4,1,23,7,1,10,4,1,23,7,1,10,4,1,23,7,1,10,4,1,23,7,1,10,4,1,23,7,1,10,4,1,23,7,1,10,4,1,23,7
HP1507101_F18,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,10,1,15,4,10,21,1,1,15,4,10,21,1,1,15,4,10,1,1
HP1507101_F19,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31,1,10,4,31,14,31
HP1507101_F2,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,6,1,10,4,21,18,3,1,10,4,21,18,1,1,10,4,21,18,1,1,10,4,1,1,1
HP1507101_F20,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,29,28,1,17,4,26,17,28,1,17,4,26,9,28,1,17,4,26,9,28,1,17,4,26,9,28,1,17,4,26,7,28,1,17,4,26,1,28,1,17,4,26,1,28,1,17,4,26,1,28
