cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human2_lib3.final_cell_0157,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,29,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,28,5,1,20,4,2,5
human2_lib3.final_cell_0158,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32,21,22,16,1,32
human2_lib3.final_cell_0159,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,7,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,5,28,5,3,6,2,28,5,3,6,2,2
human2_lib3.final_cell_0160,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2,30,6,11,10,2
human2_lib3.final_cell_0161,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,7,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,20,19,5,3,6,2,2
human2_lib3.final_cell_0162,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,3,21,22,16,23,2
human2_lib3.final_cell_0163,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,16,9,1,20,4,2,2
human2_lib3.final_cell_0164,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,29,4,25,4,1,20,4,25,4,1,20,4,25,4,1,20,4,25,4,1,20,4,25,4,1,20,4,25,4,1,20,4,25,4,1,20,4,25,4,1,20,4,2,4,1,20,4,2,2
human2_lib3.final_cell_0165,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,18,13,30,27,11,2,13,30,27,11,2,13
human2_lib3.final_cell_0166,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,23,19,12,13,10,2
human2_lib3.final_cell_0167,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,26,21,22,16,2,2
human2_lib3.final_cell_0168,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,25,26,7,1,35,17,8,7,1,35,17,8,7,1,35,17,8,7,1,35,17,8,7,1,35
human2_lib3.final_cell_0169,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,24,7,26,29,17,8,7,26,29,17,8,7,26,29,17,8,7,26,29,17,8,7,26,29,17,8,7,2,29,17,8,7,2,29
human2_lib3.final_cell_0170,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,25,26,7,11,35,17,8,7,11,35,17,8,7,11,35,17,8,7,11,35,17,8,7,11,35
human2_lib3.final_cell_0171,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,29,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36,1,20,4,10,36
human2_lib3.final_cell_0172,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,37,5,3,6,30,3,5,3,6,30,2
human2_lib3.final_cell_0173,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,28,4,21,22,16,2,2
human2_lib3.final_cell_0174,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,25,30,1,20,4,2,30,1,20,4,2,30
human2_lib3.final_cell_0175,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,29,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5,1,20,4,34,5
human2_lib3.final_cell_0176,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30,24,17,22,32,30
human2_lib3.final_cell_0177,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,21,31,1,25,4,2,31,1,25,4,2,2
human2_lib3.final_cell_0178,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,29,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,13,11,1,20,4,2,2
human2_lib3.final_cell_0179,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13,30,27,11,1,13
human2_lib3.final_cell_0180,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,18,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,21,15,2,13,4,2,3,1,13,4,2,2
human2_lib3.final_cell_0181,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1,1,20,4,22,1
human2_lib3.final_cell_0182,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,33,33,24,17,4,2,33
human2_lib3.final_cell_0183,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33,19,12,13,4,33
human2_lib3.final_cell_0184,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,18,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,25,7,1,13,4,2,7,1,13,4,2,7
human2_lib3.final_cell_0185,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18,30,27,11,8,18
human2_lib3.final_cell_0186,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,29,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20,1,20,4,30,20
human2_lib3.final_cell_0187,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,24,7,37,16,17,8,7,37,16,17,8,7,37,16,17,8,7,37,16,17,8,7,37,16,17,8,7,2,16,17,8,7,2,16
human2_lib3.final_cell_0188,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,20,5,1,25,4,2,5
human2_lib3.final_cell_0189,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6,1,25,4,4,6
human2_lib3.final_cell_0190,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29,1,25,4,30,29
human2_lib3.final_cell_0191,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,15,21,22,16,8,3,21,22,16,8,2
human2_lib3.final_cell_0192,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,37,1,25,4,28,3,1,25,4,2,2
human2_lib3.final_cell_0193,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,21,6,1,25,4,2,6,1,25,4,2,6
human2_lib3.final_cell_0194,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,26,21,22,16,35,2
human2_lib3.final_cell_0195,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,21,19,30,2,11,2,19,30,2,11,2,2
human2_lib3.final_cell_0196,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,15,28,21,22,16,2,28,21,22,16,2,2
human2_lib3.final_cell_0197,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,25,30,23,11,22,2
human2_lib3.final_cell_0198,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,25,26,7,5,24,17,8,7,5,24,17,8,7,5,24,17,8,7,2,3,17,8,7,2,2
human2_lib3.final_cell_0199,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,29,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,9,1,20,4,11,2
human2_lib3.final_cell_0200,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,9,30,27,11,34,2
human2_lib3.final_cell_0201,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,29,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,26,1,20,4,36,2
human2_lib3.final_cell_0202,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,6,3,6,17,26,5,3,6,17,26,5,3,6,17,26,5,3,6,17,26,5,3,6,17,26,5,3,6,17,26,5,3,6,17,26,5,3,6,2,26,5,3,6,2,2
human2_lib3.final_cell_0203,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,3,1,20,4,36,2
human2_lib3.final_cell_0204,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,18,22,24,8,21,2,3,24,8,21,2,2
human2_lib3.final_cell_0205,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,5,27,1,25,4,2,27,1,25,4,2,27
human2_lib3.final_cell_0206,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,29,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13,1,20,4,11,13
human2_lib3.final_cell_0207,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6,1,20,4,14,6
human2_lib3.final_cell_0208,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,3,23,9,14,23,2
human2_lib3.final_cell_0209,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,7,18,21,22,16,2,18
human2_lib3.final_cell_0210,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,28,12,5,3,6,2,2
human2_lib3.final_cell_0211,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,21,37,30,27,11,2,3,30,27,11,2,2
human2_lib3.final_cell_0212,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,18,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,15,37,1,13,4,2,3,1,13,4,2,2
human2_lib3.final_cell_0213,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,34,1,25,4,8,3,1,25,4,8,2
human2_lib3.final_cell_0214,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,29,4,13,37,1,20,4,13,37,1,20,4,13,37,1,20,4,13,37,1,20,4,13,37,1,20,4,13,37,1,20,4,13,37,1,20,4,13,37,1,20,4,13,3,1,20,4,2,2
