cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human3_lib1.final_cell_0454,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,4,11,1,27,19,2,11,1,27,19,2,11,1,27,19,2,11,1,27,1,2,11,1,27,1
human3_lib1.final_cell_0455,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,7,11,12,4,11,4,11,12,4,11,4,11,12,4,11,4,11,12,4,11,4,11,12,4,11,4,11,12,2,11,4,11,12,2,11,4,11,1,2,11,4,11,1,2,11,4,11,1
human3_lib1.final_cell_0456,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24,18,21,1,27,24
human3_lib1.final_cell_0457,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28,9,18,6,12,28
human3_lib1.final_cell_0458,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,23,16,7,11,6,1,16,7,11,6,1,16,7,11,4,1,16,7,11,4,1
human3_lib1.final_cell_0459,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,25,5,9,15,12,4,1
human3_lib1.final_cell_0460,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,5,9,5,6,5,1
human3_lib1.final_cell_0461,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,4,11,1,26,20,2,11,1,26,20,2,11,1,6,20,2,11,1,4,20,2,11,1,4,20
human3_lib1.final_cell_0462,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,5,16,7,11,4,1
human3_lib1.final_cell_0463,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,6,26,9,5,6,4,1,9,5,6,4,1
human3_lib1.final_cell_0464,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,17,9,5,15,12,4,9
human3_lib1.final_cell_0465,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,4,11,1,12,28,2,11,1,12,28,2,11,1,12,28,2,11,1,12,28,2,11,1,12,28
human3_lib1.final_cell_0466,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,4,11,1,10,8,2,11,1,10,8,2,11,1,10,8,2,11,1,4,8,2,11,1,4,1
human3_lib1.final_cell_0467,4,12,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,4,11,1,3,24,2,11,1,3,24,2,11,1,3,24,2,11,1,3,24,2,11,1,3,24
human3_lib1.final_cell_0468,4,12,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,4,11,1,3,7,2,11,1,3,7,2,11,1,3,1,2,11,1,3,1,2,11,1,3,1
human3_lib1.final_cell_0469,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,27,16,7,11,10,1,16,7,11,10,1,16,7,11,4,1,16,7,11,4,1
human3_lib1.final_cell_0470,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,8,3,25,16,8,4,1
human3_lib1.final_cell_0471,4,12,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,4,11,1,9,9,2,11,1,9,9,2,11,1,6,9,2,11,1,4,9,2,11,1,4,9
human3_lib1.final_cell_0472,4,12,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,4,11,1,15,26,2,11,1,15,26,2,11,1,15,26,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0473,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21,26,14,5,3,21
human3_lib1.final_cell_0474,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,9,19,9,5,6,6,19,9,5,6,4,1,9,5,6,4,1
human3_lib1.final_cell_0475,4,12,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,4,11,1,4,17,2,11,1,4,17,2,11,1,4,1,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0476,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,6,5,27,6,2,4,5,27,6,2,4,1
human3_lib1.final_cell_0477,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,4,11,1,15,16,2,11,1,15,16,2,11,1,15,16,2,11,1,4,16,2,11,1,4,16
human3_lib1.final_cell_0478,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,4,11,1,7,25,2,11,1,7,1,2,11,1,6,1,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0479,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,23,9,15,12,1,1,9,15,12,1,1,9,15,12,1,1,9,15,12,1,1
human3_lib1.final_cell_0480,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20,17,7,11,1,20
human3_lib1.final_cell_0481,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,4,11,1,23,26,2,11,1,23,26,2,11,1,6,26,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0482,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,10,6,26,14,5,4,1,26,14,5,4,1
human3_lib1.final_cell_0483,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,12,27,6,2,14,1,27,6,2,4,1,27,6,2,4,1
human3_lib1.final_cell_0484,27,9,2,15,25,27,9,2,15,25,27,9,2,15,25,27,9,2,15,25,27,9,2,15,25,27,9,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,25,27,6,2,15,1,27,6,2,15,1,27,6,2,4,1,27,6,2,4,1
human3_lib1.final_cell_0485,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,15,9,5,6,24,1,9,5,6,24,1,9,5,6,24,1,9,5,6,24,1
human3_lib1.final_cell_0486,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,4,11,1,23,19,2,11,1,23,19,2,11,1,6,19,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0487,4,12,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,4,11,1,6,17,2,11,1,6,17,2,11,1,6,1,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0488,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,9,8,16,19,11,6,8,16,19,11,4,8,16,19,11,4,1
human3_lib1.final_cell_0489,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,25,25,2,19,11,1,25,2,19,11,1,25,2,15,11,1,25,2,15,11,1
human3_lib1.final_cell_0490,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,4,11,1,2,13,2,11,1,2,13,2,11,1,2,13,2,11,1,2,13,2,11,1,2,1
human3_lib1.final_cell_0491,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,2,26,14,5,20,1
human3_lib1.final_cell_0492,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28,9,5,6,1,28
human3_lib1.final_cell_0493,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,4,11,1,25,8,2,11,1,25,8,2,11,1,25,8,2,11,1,25,8,2,11,1,4,1
human3_lib1.final_cell_0494,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,21,4,9,5,6,4,4
human3_lib1.final_cell_0495,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,10,10,16,7,11,4,10,16,7,11,4,1
human3_lib1.final_cell_0496,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,17,16,7,11,20,1,16,7,11,20,1,16,7,11,20,1
human3_lib1.final_cell_0497,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,4,11,1,20,13,2,11,1,20,13,2,11,1,20,13,2,11,1,20,13,2,11,1,20,1
human3_lib1.final_cell_0498,4,12,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,4,11,1,26,22,2,11,1,26,22,2,11,1,6,22,2,11,1,4,22,2,11,1,4,22
human3_lib1.final_cell_0499,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,7,25,16,8,2,1,25,16,8,2,1,25,16,8,2,1
human3_lib1.final_cell_0500,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,14,11,16,7,11,4,11,16,7,11,4,11
human3_lib1.final_cell_0501,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,17,25,8,15,3,1,25,8,15,3,1,25,2,15,3,1
human3_lib1.final_cell_0502,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,7,9,18,21,16,6,9,18,21,16,4,9,18,21,16,4,9
human3_lib1.final_cell_0503,4,12,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,4,11,1,11,5,2,11,1,11,5,2,11,1,11,5,2,11,1,11,5,2,11,1,11,1
human3_lib1.final_cell_0504,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,21,21,9,5,6,4,21
human3_lib1.final_cell_0505,27,9,2,22,9,27,9,2,22,9,27,9,2,22,9,27,9,2,22,9,27,9,2,22,9,27,9,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,22,9,27,6,2,4,9
human3_lib1.final_cell_0506,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,4,11,1,18,26,2,11,1,18,26,2,11,1,18,26,2,11,1,18,1,2,11,1,18,1
human3_lib1.final_cell_0507,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,4,11,1,21,11,2,11,1,21,11,2,11,1,21,11,2,11,1,21,11,2,11,1,4,11
human3_lib1.final_cell_0508,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,4,11,1,9,6,2,11,1,9,6,2,11,1,6,6,2,11,1,4,1,2,11,1,4,1
human3_lib1.final_cell_0509,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,26,9,15,6,25,1,9,15,6,4,1
human3_lib1.final_cell_0510,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,4,11,1,17,9,2,11,1,17,9,2,11,1,17,9,2,11,1,17,9,2,11,1,4,9
human3_lib1.final_cell_0511,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,4,11,1,8,6,2,11,1,8,6,2,11,1,8,6,2,11,1,8,1,2,11,1,4,1
