cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1508501T2D_G21,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,22,21,17,35,9,9,8,21,17,35,9,9,7,21,17,35,9,9,7,21,17,35,9,9,4,21,17,35,9,9,2,2,17,35,9,9,2,2,17,35,9,9,2,2,4
HP1508501T2D_G22,12,3,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,10,10,17,12,2,6,4,10,17,12,2,6,2,2,17,12,2,6,2,2,17,12,2,6,2,2,4
HP1508501T2D_G23,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,13,8,7,29,8,19,8,8,7,29,8,19,8,8,7,29,8,19,8,8,7,29,8,19,8,8,7,29,4,19,8,8,7,29,4,19,8,8,7,29,4,19,8,8,4,29,4,19,8,8,2,29,4,19,8,8,2,29,4,19,8,8,2,29,4
HP1508501T2D_G3,6,19,5,14,18,10,6,19,5,14,18,10,6,18,5,14,18,10,6,18,5,14,18,10,4,18,5,14,18,10,4,18,2,14,18,10,4,18,2,14,18,10,4,18,2,14,18,10,4,16,2,14,18,10,4,16,2,14,18,10,4,16,2,14,18,10,4,16,2,14,18,10,4,16,2,14,18,10,4,16,2,14,18,10,4,16,2,14,18,10,4,16,2,7,18,4,4,16,2,7,18,4,4,16,2,4,18,4,4,16,2,2,18,4,4,1,2,2,2,4,4,1,2,2,2,4
HP1508501T2D_G4,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,34,17,23,35,11,9,8,17,23,35,11,9,7,17,23,35,11,9,7,17,23,35,11,9,4,17,23,35,11,9,2,17,23,35,11,9,2,17,23,35,11,9,2,17,23
HP1508501T2D_G5,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,27,34,12,16,28,18,4,34,12,16,28,2,4,22,12,16,28,2,4
HP1508501T2D_G6,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,10,27,3,35,15,9,4,27,3,35,15,9,2,27,3,35,15,9,2,27,3,35,15,9,2,27,3
HP1508501T2D_G9,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,5,13,29,34,32,32,4,13,29,34,32,32,4,13,29,34,32
HP1508501T2D_H10,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,14,17,14,35,11,9,7,17,14,35,11,9,7,17,14,35,11,9,4,17,14,35,11,9,2,17,14,35,11,9,2,17,14,35,11,9,2,17,4
HP1508501T2D_H11,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,25,35,30,17,20,7,7,35,30,17,20,7,7,35,30,17,20,7,4,2,30,17,20,7,2,2,4,17,20,7,2,2,4,17,20,7,2,2,4
HP1508501T2D_H12,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,33,17,2,32,14,13,7,17,2,32,14,13,7,17,2,32,14,13,4,17,2,32,14,13,2,17,2,32,14,13,2,17,2,32,14,13,2,17,2
HP1508501T2D_H13,6,16,5,5,10,25,6,16,5,5,10,25,6,16,5,5,10,25,6,16,5,5,10,25,4,16,5,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,25,4,16,2,5,10,4,4,16,2,5,2,4,4,1,2,2,2,4,4,1,2,2,2,4
HP1508501T2D_H14,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,8,1,13,20,3,34,4,1,13,20,3,34,4,1,13,8,3,34,4,1,13,7,3,34,4,1,13,7,3,34,4,1,13,4,3,34,4,1,13,2,3,34,4,1,13,2,2,34,4,1,13,2,2,34
HP1508501T2D_H15,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,34,20,30,35,4,10,8,20,30,35,4,10,7,20,30,35,4,10,7,20,30,35,4,10,4,20,30,35,4,10,2,20,4,35,4,10,2,20,4,35,4,10,2,20,4
HP1508501T2D_H16,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,13,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,27,19,8,8,1,30,4,19,8,8,1,30,4,19,8,8,1,30,4
HP1508501T2D_H17,6,18,5,34,24,27,6,18,5,34,24,27,6,18,5,34,24,27,6,18,5,34,24,27,4,18,5,34,24,27,4,18,2,34,24,27,4,18,2,34,24,27,4,18,2,34,24,27,4,16,2,34,24,27,4,16,2,34,24,27,4,16,2,34,24,27,4,16,2,34,24,27,4,16,2,34,24,27,4,16,2,34,24,27,4,16,2,8,24,27,4,16,2,7,24,27,4,16,2,7,24,27,4,16,2,4,24,27,4,16,2,2,2,4,4,1,2,2,2,4,4,1,2,2,2,4
HP1508501T2D_H18,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,8,10,27,13,2,6,7,10,27,13,2,6,7,10,27,13,2,6,4,10,27,12,2,6,2,2,4,12,2,6,2,2,4,12,2,6,2,2,4
HP1508501T2D_H2,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,34,19,6,35,12,11,8,19,6,35,12,11,7,19,6,35,12,11,7,2,6,35,12,11,4,2,4,35,12,11,2,2,4,35,12,11,2,2,4,35,12,11,2,2,4
HP1508501T2D_H21,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29,35,15,9,16,5,29
HP1508501T2D_H22,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,33,10,3,35,4,1,7,10,3,35,4,1,7,10,3,35,4,1,4,10,3,35,4,1,2,2,3,35,4,1,2,2,3,35,4,1,2,2,3
HP1508501T2D_H23,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,16,34,35,11,9,17,2,34,35,11,9,17,2,34,35,11,9,17,2,34,35,11,9,17,2,34,35,11,9,17,2,34,35,11,9,17,2,34
HP1508501T2D_H3,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,14,25,33,35,9,9,7,25,33,35,9,9,7,25,33,35,9,9,4,25,33,35,9,9,2,25,33,35,9,9,2,25,33,35,9,9,2,25,33
HP1508501T2D_H4,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,30,13,21,35,15,9,2,13,21
HP1508501T2D_H5,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,8,30,14,15,10,13,4,30,14,15,10,13,4,30,14,15,10,13,4,30,14,15,4,13,4,30,14,15,2,13,4,30,14,15,2,13,4,30,14,15,2,13,4
HP1508501T2D_H6,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,22,21,11,35,15,9,8,21,4,35,15,9,7,21,4,35,15,9,7,21,4,35,15,9,4,21,4,35,15,9,2,2,4,35,15,9,2,2,4,35,15,9,2,2,4
HP1508501T2D_I1,6,16,5,7,1,19,6,16,5,7,1,19,6,16,5,7,1,19,6,16,5,7,1,19,4,16,5,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,19,4,16,2,7,1,4,4,16,2,7,1,4,4,16,2,7,1,4,4,16,2,4,1,4,4,16,2,2,1,4,4,1,2,2,1,4,4,1,2,2,1,4
HP1508501T2D_I10,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,13,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21,19,8,8,2,30,21
HP1508501T2D_I11,6,19,5,25,11,6,6,19,5,25,11,6,6,18,5,25,11,6,6,18,5,25,11,6,4,18,5,25,11,6,4,18,2,25,11,6,4,18,2,25,11,6,4,18,2,25,11,6,4,16,2,25,11,6,4,16,2,25,11,6,4,16,2,25,11,6,4,16,2,25,11,6,4,16,2,25,11,6,4,16,2,25,11,6,4,16,2,25,11,6,4,16,2,7,11,6,4,16,2,7,2,6,4,16,2,4,2,4,4,16,2,2,2,4,4,1,2,2,2,4,4,1,2,2,2,4
HP1508501T2D_I12,6,19,5,1,34,21,6,19,5,1,34,21,6,18,5,1,34,21,6,18,5,1,34,21,4,18,5,1,34,21,4,18,2,1,34,21,4,18,2,1,34,21,4,18,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,16,2,1,34,21,4,1,2,1,34,21,4,1,2,1,34,21
HP1508501T2D_I13,6,19,5,15,9,13,6,19,5,15,9,13,6,18,5,15,9,13,6,18,5,15,9,13,4,18,5,15,9,13,4,18,2,15,9,13,4,18,2,15,9,13,4,18,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,9,13,4,16,2,15,2,4,4,16,2,2,2,4,4,1,2,2,2,4,4,1,2,2,2,4
HP1508501T2D_I14,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,34,30,17,35,11,9,8,30,17,35,11,9,7,30,17,35,11,9,7,30,17,35,11,9,4,30,17,35,11,9,2,30,17,35,11,9,2,30,17,35,11,9,2,30,4
HP1508501T2D_I15,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21,35,9,9,35,17,21
HP1508501T2D_I16,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,35,35,15,9,17,18,4,35,15,9,17,18,4,35,15,9,17,18,4,35,15,9,17,18,4,35,15,9,17,18,4,35,15,9,17,2,4,35,15,9,17,2,4
HP1508501T2D_I17,6,19,5,14,26,5,6,19,5,14,26,5,6,18,5,14,26,5,6,18,5,14,26,5,4,18,5,14,26,5,4,18,2,14,26,5,4,18,2,14,26,5,4,18,2,14,26,5,4,16,2,14,26,5,4,16,2,14,26,5,4,16,2,14,26,5,4,16,2,14,26,5,4,16,2,14,26,5,4,16,2,14,26,5,4,16,2,14,26,5,4,16,2,7,26,5,4,16,2,7,2,5,4,16,2,4,2,5,4,16,2,2,2,5,4,1,2,2,2,5,4,1,2,2,2,5
HP1508501T2D_I18,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,7,17,20,7,8,31,4,17,20,7,7,31,4,17,20,7,7,31,4,17,20,7,4,31,4,17,20,7,2,31,4,17,20,7,2,31,4,17,20,7,2,31,4
HP1508501T2D_I19,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,22,4,30,14,15,15,2,4,30,14,15,2,2,4,30,14,15,2,2,4,30,14,15,2,2,4
HP1508501T2D_I2,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,16,34,35,10,9,5,2,34,35,10,9,5,2,34,35,10,9,5,2,34,35,10,9,5,2,34,35,10,9,2,2,34,35,10,9,2,2,34
HP1508501T2D_I20,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,11,35,11,9,31,35,4,35,11,9,31,35,4,35,11,9,31,35,4,35,11,9,4,2,4,35,11,9,2,2,4,35,11,9,2,2,4,35,11,9,2,2,4
HP1508501T2D_I21,6,19,5,29,26,29,6,19,5,29,26,29,6,18,5,29,26,29,6,18,5,29,26,29,4,18,5,29,26,29,4,18,2,29,26,29,4,18,2,29,26,29,4,18,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,26,29,4,16,2,29,2,29,4,16,2,29,2,29,4,16,2,29,2,29,4,1,2,29,2,29,4,1,2,29,2,29
HP1508501T2D_I22,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,28,35,15,9,1,14,7,35,15,9,1,14,4,35,15,9,1,14,4,35,15,9,1,2,4,35,15,9,1,2,4,35,15,9,1,2,4,35,15,9,1,2,4,35,15,9,1,2,4
HP1508501T2D_I23,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,11,17,20,7,29,24,4,17,20,7,29,24,4,17,20,7,29,24,4,17,20,7,29,24,4,17,20,7,29,2,4,17,20,7,29,2,4,17,20,7,29,2,4
HP1508501T2D_I3,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5,30,14,15,2,17,5
HP1508501T2D_I4,6,19,5,33,3,22,6,19,5,33,3,22,6,18,5,33,3,22,6,18,5,33,3,22,4,18,5,33,3,22,4,18,2,33,3,22,4,18,2,33,3,22,4,18,2,33,3,22,4,16,2,33,3,22,4,16,2,33,3,22,4,16,2,33,3,22,4,16,2,33,3,22,4,16,2,33,3,22,4,16,2,33,3,7,4,16,2,33,3,4,4,16,2,7,3,4,4,16,2,7,3,4,4,16,2,4,3,4,4,16,2,2,3,4,4,1,2,2,2,4,4,1,2,2,2,4
HP1508501T2D_I7,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,13,8,20,25,4,19,8,8,20,25,4,19,8,8,20,25,4,19,8,8,20,25,4,19,8,8,8,25,4,19,8,8,7,25,4,19,8,8,7,25,4,19,8,8,4,25,4,19,8,8,2,25,4,19,8,8,2,25,4,19,8,8,2,25,4
HP1508501T2D_I8,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,23,33,34,12,16,21,2,33,34,12,16,21,2,33,34,12,16,21,2,33,34,12,16,21,2,33,34,12,16,21,2,33,22,12,16,21,2,33
HP1508501T2D_J1,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,28,35,11,9,2,2,7,35,11,9,2,2,4,35,11,9,2,2,4,35,11,9,2,2,4,35,11,9,2,2,4,35,11,9,2,2,4,35,11,9,2,2,4,35,11,9,2,2,4
HP1508501T2D_J11,6,19,5,10,13,14,6,19,5,10,13,14,6,18,5,10,13,14,6,18,5,10,13,14,4,18,5,10,13,14,4,18,2,10,13,14,4,18,2,10,13,14,4,18,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,10,13,14,4,16,2,4,13,14,4,16,2,2,13,14,4,1,2,2,13,14,4,1,2,2,13,4
HP1508501T2D_J12,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,35,35,9,9,1,23,4,35,9,9,1,2,4,35,9,9,1,2,4,35,9,9,1,2,4,35,9,9,1,2,4,35,9,9,1,2,4,35,9,9,1,2,4
HP1508501T2D_J13,6,19,5,31,9,12,6,19,5,31,9,12,6,18,5,31,9,12,6,18,5,31,9,12,4,18,5,31,9,12,4,18,2,31,9,12,4,18,2,31,9,12,4,18,2,31,9,12,4,16,2,31,9,12,4,16,2,31,9,12,4,16,2,31,9,12,4,16,2,31,9,12,4,16,2,31,9,12,4,16,2,31,9,7,4,16,2,31,9,4,4,16,2,31,9,4,4,16,2,31,9,4,4,16,2,4,2,4,4,16,2,2,2,4,4,1,2,2,2,4,4,1,2,2,2,4
