cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
human3_lib1.final_cell_0229,4,26,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,19,1,13,13,23,4,17,1,13,13,23,4,17,1,13,13,23,4,17,1,13,13,23,4,17,1,13,13,23,4,17,1,13,13,23,4,17,1,13,13,23,3,17,1,13,13,3
human3_lib1.final_cell_0230,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,8,10,27,15,2,6,1,10
human3_lib1.final_cell_0231,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,21,16,6,25,9,12,1,16,6,25,9,12,1,16,3,25,9,12,1,16,3,25,9,12,1,1,3
human3_lib1.final_cell_0232,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,25,1,21,6,28,4,6,1,21,6,28,4,6,1,21,6,28,4,6,1,21,6,28,4,6,1,21,6,28,4,6,1,21,6,28,4,6,1,21,6,28,4,6,1,21,6,28,4,6,1,1,6,28,4,6,1,1,6,3,4,6,1,1,6,3,3,6,1,1,6,3
human3_lib1.final_cell_0233,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,19,21,13,6,24,2,3,21,13,6,24,2,3,21,13,6,1,2,3
human3_lib1.final_cell_0234,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,7,9,13,6,1,28,3,9,13,6,1,1,3,9,13,6,1,1,3
human3_lib1.final_cell_0235,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,3,20,17,9,13,6,1,1,3,9,13,6,1,1,3
human3_lib1.final_cell_0236,4,26,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,19,1,12,16,10,4,17,1,12,16,10,4,17,1,12,16,10,4,17,1,12,16,10,4,17,1,12,16,10,4,17,1,12,16,10,4,17,1,12,16,10,3,17,1,12,1,10
human3_lib1.final_cell_0237,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,28,1,2,22,11,4,6,1,2,22,11,4,6,1,2,22,11,4,6,1,2,22,11,4,6,1,2,22,11,4,6,1,2,22,11,4,6,1,2,22,11,4,6,1,2,21,3,4,6,1,2,1,3,3,6,1,2,1,3
human3_lib1.final_cell_0238,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,9,27,15,2,22,13,3,27,15,2,22,13,3,27,15,2,22,13,3
human3_lib1.final_cell_0239,4,26,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,19,1,10,1,26,4,17,1,10,1,26,4,17,1,10,1,26,4,17,1,10,1,26,4,17,1,1,1,26,4,17,1,1,1,3,4,17,1,1,1,3,3,17,1,1,1,3
human3_lib1.final_cell_0240,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,19,1,12,15,10,4,17,1,12,15,10,4,17,1,12,15,10,4,17,1,12,15,10,4,17,1,12,15,10,4,17,1,12,15,10,4,17,1,12,15,10,3,17,1,12,1,10
human3_lib1.final_cell_0241,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,21,3,20,9,5,6,1,3,20,9,5,6,1,3,20,9,5,6,1,3,20,9,5,6,1,3,3
human3_lib1.final_cell_0242,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2,9,18,6,2,1,2
human3_lib1.final_cell_0243,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,25,1,10,23,8,4,6,1,10,23,8,4,6,1,10,23,8,4,6,1,10,23,8,4,6,1,10,23,8,4,6,1,10,23,8,4,6,1,10,23,8,4,6,1,10,23,8,4,6,1,1,23,8,4,6,1,1,23,8,4,6,1,1,23,8,3,6,1,1,1,8
human3_lib1.final_cell_0244,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,21,1,2,27,15,2,1,1,2,27,15,2,1,1,2,27,15,2,1,1,2,27,15,2,1,1,2
human3_lib1.final_cell_0245,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,14,10,21,9,18,6,1,10,21,9,18,6,1,10,3,9,18,6,1,1,3,9,18,6,1,1,3
human3_lib1.final_cell_0246,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,15,8,27,15,2,8,1,8
human3_lib1.final_cell_0247,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,9,23,17,8,20,16,1,23,17,8,20,16,1,3
human3_lib1.final_cell_0248,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,5,23,11,9,18,6,1,23,11,9,18,6,1,23,3,9,18,6,1,23,3,9,18,6,1,1,3
human3_lib1.final_cell_0249,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,25,14,9,5,6,1,1,3
human3_lib1.final_cell_0250,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,11,4,17,1,15,9,3,4,17,1,15,1,3,3,17,1,1,1,3
human3_lib1.final_cell_0251,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,19,1,1,4,15,4,17,1,1,4,15,4,17,1,1,4,15,4,17,1,1,4,15,4,17,1,1,4,6,4,17,1,1,4,3,4,17,1,1,4,3,3,17,1,1,4,3
human3_lib1.final_cell_0252,4,26,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,19,1,12,27,12,4,17,1,12,27,12,4,17,1,12,27,12,4,17,1,12,27,12,4,17,1,12,27,12,4,17,1,12,27,12,4,17,1,12,27,12,3,17,1,12,27,12
human3_lib1.final_cell_0253,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,6,27,15,2,1,16,3,27,15,2,1,16,3,27,15,2,1,1,3
human3_lib1.final_cell_0254,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,19,1,19,28,13,4,17,1,19,28,13,4,17,1,19,28,13,4,17,1,19,28,13,4,17,1,19,28,13,4,17,1,19,28,13,4,17,1,19,1,13,3,17,1,1,1,13
human3_lib1.final_cell_0255,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,7,27,15,2,23,25,3,27,15,2,23,25,3,27,15,2,23,1,3
human3_lib1.final_cell_0256,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,28,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,4,6,1,26,27,1,3,6,1,26,27,1
human3_lib1.final_cell_0257,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,17,9,1,9,5,6,1,9,1,9,5,6,1,1,1,9,5,6,1,1,1
human3_lib1.final_cell_0258,4,26,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,19,1,21,27,5,4,17,1,21,27,5,4,17,1,21,27,5,4,17,1,21,27,5,4,17,1,1,27,5,4,17,1,1,27,5,4,17,1,1,27,5,3,17,1,1,27,5
human3_lib1.final_cell_0259,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,22,14,9,2,6,12,21,14,9,2,6,12,1,14,9,2,6,12,1,3
human3_lib1.final_cell_0260,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,11,9,13,6,18,12,3,9,13,6,18,12,3,9,13,6,1,1,3
human3_lib1.final_cell_0261,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,15,26,3,1,3,21,6,26,3,1,3,21,3,26,3,1,1,1,3,20,3,1,1,1,3
human3_lib1.final_cell_0262,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,10,4,25,9,12,24,1,4,25,9,12,1,1,3
human3_lib1.final_cell_0263,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,19,1,26,22,21,4,17,1,26,22,21,4,17,1,26,22,21,4,17,1,26,22,21,4,17,1,26,22,21,4,17,1,26,21,3,4,17,1,26,1,3,3,17,1,26,1,3
human3_lib1.final_cell_0264,27,24,2,13,27,23,27,24,2,13,27,23,27,24,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,23,27,15,2,13,27,3
human3_lib1.final_cell_0265,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,4,11,8,16,23,10,1,11,8,16,23,10,1,11,8,16,23,10,1,11,8,16,23,10,1,11,8
human3_lib1.final_cell_0266,4,26,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,19,1,7,12,15,4,17,1,7,12,15,4,17,1,7,12,15,4,17,1,7,12,15,4,17,1,7,12,6,4,17,1,1,12,3,4,17,1,1,12,3,3,17,1,1,1,3
human3_lib1.final_cell_0267,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,19,1,1,14,5,4,17,1,1,14,5,4,17,1,1,14,5,4,17,1,1,14,5,4,17,1,1,14,5,4,17,1,1,14,5,4,17,1,1,14,5,3,17,1,1,14,5
human3_lib1.final_cell_0268,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,15,27,15,2,17,9,6,27,15,2,1,9,3,27,15,2,1,1,3,27,15,2,1,1,3
human3_lib1.final_cell_0269,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,25,15,23,9,13,6,1,1,3
human3_lib1.final_cell_0270,27,16,2,5,1,15,27,16,2,5,1,15,27,16,2,5,1,15,27,16,2,5,1,15,27,16,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,5,1,15,27,15,2,1,1,6,27,15,2,1,1,3,27,15,2,1,1,3,27,15,2,1,1,3
human3_lib1.final_cell_0271,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,21,8,26,3,5,22,1,8,20,3,5,22,1,8
human3_lib1.final_cell_0272,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,11,26,3,5,2,15,3,26,3,5,2,15,3,20,3,5,2,1,3
human3_lib1.final_cell_0273,4,26,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,19,1,14,1,9,4,17,1,14,1,9,4,17,1,14,1,9,4,17,1,14,1,9,4,17,1,1,1,9,4,17,1,1,1,3,4,17,1,1,1,3,3,17,1,1,1,3
human3_lib1.final_cell_0274,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,9,26,3,5,19,3,3,26,3,5,19,3,3,20,3,5,1,3,3
human3_lib1.final_cell_0275,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,10,27,9,13,6,12,1,27,9,13,6,12,1,3
human3_lib1.final_cell_0276,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,22,11,25,9,12,11,21,3,25,9,12,11,1,3,25,9,12,11,1,3
