cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1506401_M8,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,12,4,8,12,20,11,8,4,8,12,20,11,8,4,8,12,20,11,8,4,8,12,20,11,8,4,8,12,20,11,8,4,8,12,20,11,8,4,3,1,1,3,8,4,1,1,1
HP1506401_N1,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,12,4,18,13,2,12,8,4,18,13,2,11,8,4,18,13,2,11,8,4,18,13,2,11,8,4,18,13,1,11,8,4,18,13,1,11,8,4,3,1,1,3,8,4,1,1,1
HP1506401_N10,4,21,17,15,8,9,4,21,8,15,8,9,4,18,8,15,8,9,4,18,8,15,8,9,4,18,8,15,8,9,1,18,8,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,9,1,18,7,15,8,2,1,18,7,15,1,1,1,18,7,3,1,1,1,18,7,3,1,1,1,18,7,1,1,1
HP1506401_N11,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,23,20,4,21,9,21,1,1,1
HP1506401_N15,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,11,4,19,20,12,11,8,4,19,20,12,11,8,4,19,20,12,11,8,4,19,20,12,11,8,4,19,20,12,11,8,4,19,20,12,3,8,4,19,1,12
HP1506401_N16,4,19,17,4,15,7,4,18,8,4,15,7,4,18,8,4,15,7,4,18,8,4,15,7,4,18,8,4,15,7,1,18,8,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,7,1,18,7,4,15,2,1,18,7,4,1,1,1,18,7,4,1,1,1,18,7,4,1,1,1,18,7,4,1,1
HP1506401_N17,4,21,17,7,21,3,4,21,8,7,21,3,4,18,8,7,21,3,4,18,8,7,21,3,4,18,8,7,21,3,1,18,8,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,7,21,3,1,18,7,3,21,3,1,18,7,3,21,3,1,18,7,1,21,1
HP1506401_N19,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,7,18,21,20,23,25,3,18,21,20,23,25,3,18,21,20,23,25,1,1,21
HP1506401_N20,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,25,19,21,9,21,21,1,1,21,9,21,21,1,1,21,9,21,21,1,1,21,9,21,21,1,1
HP1506401_N22,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,11,4,13,11,17,11,8,4,13,11,17,11,8,4,13,11,2,11,8,4,13,11,1,11,8,4,3,11,1,11,8,4,3,11,1,3,8,4,1,1,1
HP1506401_N23,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,11,4,15,1,20,11,8,4,15,1,20,11,8,4,15,1,20,11,8,4,15,1,20,11,8,4,3,1,20,11,8,4,3,1,1,3,8,4,1,1,1
HP1506401_N24,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,12,4,16,12,6,11,8,4,16,12,6,11,8,4,16,12,6,11,8,4,16,12,6,11,8,4,16,12,6,11,8,4,16,12,6,11,8,4,16,1,6,3,8,4,16,1,6
HP1506401_N4,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,13,12,16,20,20,25,3,12,16,20,20,25,3,1,16,20,20,25,1,1,16
HP1506401_N5,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,11,4,13,13,24,11,8,4,13,13,24,11,8,4,13,13,24,11,8,4,13,13,24,11,8,4,3,13,24,11,8,4,3,1,24,3,8,4,1,1,1
HP1506401_N9,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,11,4,23,21,25,11,8,4,23,21,25,11,8,4,23,21,25,11,8,4,23,21,25,11,8,4,23,21,25,11,8,4,23,21,1,3,8,4,1,21,1
HP1506401_O10,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,15,14,21,21,9,21,3,14,21,21,9,21,3,14,21,21,9,21,1,14,21
HP1506401_O11,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12,21,9,21,19,21,12
HP1506401_O12,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,11,4,18,22,21,11,8,4,18,22,21,11,8,4,18,22,21,11,8,4,18,1,21,11,8,4,18,1,21,11,8,4,3,1,21,3,8,4,1,1,21
HP1506401_O16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,11,4,10,5,16,11,8,4,10,5,16,11,8,4,10,5,16,11,8,4,10,5,16,11,8,4,10,5,16,11,8,4,3,5,16,3,8,4,1,5,16
HP1506401_O18,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,11,4,23,23,16,11,8,4,23,23,16,11,8,4,23,23,16,11,8,4,23,23,16,11,8,4,23,23,16,11,8,4,23,23,16,3,8,4,1,1,16
HP1506401_O2,4,21,17,7,14,22,4,21,8,7,14,22,4,18,8,7,14,22,4,18,8,7,14,22,4,18,8,7,14,22,1,18,8,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,7,14,22,1,18,7,3,14,22,1,18,7,3,14,22,1,18,7,1,14,22
HP1506401_O21,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,11,4,19,1,9,11,8,4,19,1,9,11,8,4,19,1,2,11,8,4,19,1,1,11,8,4,19,1,1,11,8,4,19,1,1,3,8,4,19,1,1
HP1506401_O23,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,17,11,20,20,25,6,1,11,20,20,25,3,1,11,20,20,25,3,1,11,20,20,25,1,1,11
HP1506401_O24,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,11,4,8,19,5,11,8,4,8,19,5,11,8,4,8,19,5,11,8,4,8,19,5,11,8,4,8,19,5,11,8,4,3,19,5,3,8,4,1,19,5
HP1506401_O3,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,17,2,20,20,25,2,1,1,20,20,25,2,1,1,20,20,25,2,1,1,20,20,25,1,1,1
HP1506401_O4,4,19,17,11,7,6,4,18,8,11,7,6,4,18,8,11,7,6,4,18,8,11,7,6,4,18,8,11,7,6,1,18,8,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6,1,18,7,11,7,6
HP1506401_O7,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,12,4,5,25,5,12,8,4,5,25,5,11,8,4,5,25,5,11,8,4,5,25,5,11,8,4,5,1,5,11,8,4,5,1,5,11,8,4,5,1,5,3,8,4,1,1,5
HP1506401_O8,4,21,17,7,12,2,4,21,8,7,12,2,4,18,8,7,12,2,4,18,8,7,12,2,4,18,8,7,12,2,1,18,8,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,2,1,18,7,7,12,1,1,18,7,3,12,1,1,18,7,3,1,1,1,18,7,1,1,1
HP1506401_P1,4,18,17,17,5,4,4,18,8,17,5,4,4,18,8,17,5,4,4,18,8,17,5,4,4,18,8,17,5,4,1,18,8,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,4,1,18,7,17,5,1
HP1506401_P10,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,11,4,13,19,5,11,8,4,13,19,5,11,8,4,13,19,5,11,8,4,13,19,5,11,8,4,3,19,5,11,8,4,3,19,5,3,8,4,1,19,5
HP1506401_P11,4,21,17,6,13,5,4,21,8,6,13,5,4,18,8,6,13,5,4,18,8,6,13,5,4,18,8,6,13,5,1,18,8,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,6,13,5,1,18,7,3,13,5,1,18,7,3,1,5,1,18,7,1,1,5
HP1506401_P12,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,5,5,18,21,9,21,1,5,1
HP1506401_P14,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,23,21,9,21,17,5,1
HP1506401_P17,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,11,4,5,23,24,11,8,4,5,23,24,11,8,4,5,23,24,11,8,4,5,23,24,11,8,4,5,23,24,11,8,4,5,23,24,3,8,4,1,1,1
HP1506401_P19,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,2,1,20,20,25,17,1,1,20,20,25,17,1,1,20,20,25,17,1,1,20,20,25,17,1,1
HP1506401_P20,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,3,10,5,21,9,21,1,10,5
HP1506401_P21,4,19,17,7,25,11,4,18,8,7,25,11,4,18,8,7,25,11,4,18,8,7,25,11,4,18,8,7,25,11,1,18,8,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,25,11,1,18,7,7,1,11,1,18,7,3,1,11,1,18,7,3,1,11,1,18,7,1,1,11
HP1506401_P22,4,19,17,13,8,10,4,18,8,13,8,10,4,18,8,13,8,10,4,18,8,13,8,10,4,18,8,13,8,10,1,18,8,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,8,10,1,18,7,13,1,10,1,18,7,3,1,10,1,18,7,3,1,10,1,18,7,1,1,10
HP1506401_P23,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,11,4,18,14,5,11,8,4,18,14,5,11,8,4,18,14,5,11,8,4,18,14,5,11,8,4,18,14,5,11,8,4,3,14,5,3,8,4,1,14,5
HP1506401_P3,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,14,20,20,25,12,20,2,20,20,25,12,20,1,20,20,25,12,20,1,20,20,25,12,20,1,20,20,25,12,1,1
HP1506401_P4,4,21,17,18,1,2,4,21,8,18,1,2,4,18,8,18,1,2,4,18,8,18,1,2,4,18,8,18,1,2,1,18,8,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,2,1,18,7,18,1,1,1,18,7,18,1,1,1,18,7,3,1,1,1,18,7,1,1,1
HP1506401_P5,4,19,17,24,21,9,4,18,8,24,21,9,4,18,8,24,21,9,4,18,8,24,21,9,4,18,8,24,21,9,1,18,8,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,9,1,18,7,24,21,2,1,18,7,24,21,1,1,18,7,3,21,1,1,18,7,3,21,1,1,18,7,1,21,1
HP1507101_A12,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,24,19,2,19,19,1,1
HP1507101_A14,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,22,23,10,22,17,1,1,1,10
HP1507101_A20,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,15,24,22,17,1,20,1,24,22,17,1,20,1,24,22,17,1,20,1,24,22,17,1,1,1,1
HP1507101_A22,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,6,14,20,22,17,27,3,14,20,22,17,27,3,14,1,22,17,27,1,14,1
HP1507101_A4,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,8,6,16,22,16,1,3,6,16,22,16,1,1,6,16
HP1507101_A5,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,13,13,10,6,3,3,2,13,10,6,3,1,1,13,10,6,3,1,1,13,10,6,3,1,1,13,10,6,1,1,1
HP1507101_A6,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,25,25,19,2,19,10,1,25,19,2,19,10,1,25,19,2,19,3,1,1,19,2,19,1,1,1
HP1507101_B1,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5,22,17,1,4,24,5
