"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","cells"
"1694",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E1"
"1695",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E10"
"1696",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_E11"
"1697",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E12"
"1698",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E13"
"1699",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_E14"
"1700",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_E15"
"1701",168,79,62,56,50,45,43,39,37,35,22,26,16,22,5,5,8,4,4,4,4,12,9,9,9,13,14,"HP1507101_E16"
"1702",103,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E17"
"1703",144,65,50,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_E18"
"1704",143,64,27,27,28,27,21,25,20,18,28,29,22,11,13,19,12,8,8,9,10,10,10,10,10,11,11,"HP1507101_E19"
"1705",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E2"
"1706",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E20"
"1707",178,75,59,50,32,46,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E21"
"1708",93,37,30,27,28,27,21,25,20,18,28,29,22,11,13,19,12,8,8,9,10,10,10,10,10,11,11,"HP1507101_E22"
"1709",159,99,89,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_E23"
"1710",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E24"
"1711",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E3"
"1712",133,46,49,47,51,37,35,38,31,26,3,9,19,21,18,15,14,18,16,16,15,8,11,11,11,10,12,"HP1507101_E4"
"1713",137,63,20,20,22,20,36,18,17,12,14,13,12,7,11,12,7,11,7,5,5,4,5,7,7,7,8,"HP1507101_E5"
"1714",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E6"
"1715",176,51,63,54,31,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E7"
"1716",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E8"
"1717",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_E9"
"1718",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F1"
"1719",168,79,62,56,50,45,43,39,37,35,22,26,16,22,5,5,8,4,4,4,4,12,9,9,9,13,14,"HP1507101_F10"
"1720",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_F11"
"1721",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_F12"
"1722",176,84,63,54,47,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F13"
"1723",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_F14"
"1724",165,82,56,55,49,43,38,41,38,34,30,33,26,25,21,21,19,17,17,17,14,16,16,16,19,14,10,"HP1507101_F15"
"1725",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F16"
"1726",235,91,65,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_F17"
"1727",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F18"
"1728",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F19"
"1729",103,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F2"
"1730",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F20"
"1731",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F21"
"1732",178,75,59,50,32,46,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F22"
"1733",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_F23"
"1734",56,66,88,23,51,36,46,51,11,3,5,9,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_F24"
"1735",158,75,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F3"
"1736",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_F4"
"1737",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F5"
"1738",100,18,49,47,51,10,8,35,31,26,3,9,19,21,18,15,14,18,16,16,15,8,11,11,11,10,12,"HP1507101_F6"
"1739",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F7"
"1740",178,75,59,50,32,46,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_F8"
"1741",151,74,60,30,44,40,24,24,25,20,17,14,3,3,15,8,20,19,19,19,18,13,13,14,14,5,6,"HP1507101_F9"
"1742",181,84,63,54,47,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G1"
"1743",165,82,56,55,49,43,38,41,38,34,30,33,26,25,21,21,19,17,17,17,14,16,16,16,19,14,10,"HP1507101_G10"
"1744",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G11"
"1745",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G12"
"1746",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G13"
"1747",104,51,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G14"
"1748",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G15"
"1749",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G16"
"1750",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G17"
"1751",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G18"
"1752",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G19"
"1753",144,65,50,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_G2"
"1754",103,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G20"
"1755",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_G21"
"1756",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G22"
"1757",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G23"
"1758",103,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G24"
"1759",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G3"
"1760",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G4"
"1761",111,88,36,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_G5"
"1762",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G6"
"1763",220,119,75,64,66,62,55,49,51,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1507101_G7"
"1764",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G8"
"1765",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_G9"
"1766",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H1"
"1767",174,81,57,49,48,47,42,44,33,31,32,20,27,17,12,20,18,12,11,18,17,12,15,13,13,13,14,"HP1507101_H10"
"1768",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H11"
"1769",173,83,51,42,31,30,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H12"
"1770",133,46,49,47,51,37,35,38,31,26,3,9,19,21,18,15,14,18,16,16,15,8,11,11,11,10,12,"HP1507101_H13"
"1771",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H14"
"1772",104,51,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H15"
"1773",165,82,56,55,49,43,38,41,38,34,30,33,26,25,21,21,19,17,17,17,14,16,16,16,19,14,10,"HP1507101_H16"
"1774",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_H17"
"1775",111,88,36,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_H18"
"1776",119,85,64,57,37,32,31,23,24,17,15,23,17,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_H19"
"1777",111,88,36,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_H2"
"1778",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H20"
"1779",101,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H21"
"1780",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H22"
"1781",102,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H23"
"1782",167,77,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_H24"
"1783",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H3"
"1784",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_H4"
"1785",104,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H5"
"1786",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H6"
"1787",102,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H7"
"1788",160,62,61,47,51,37,35,38,22,15,3,9,19,21,7,7,10,18,16,16,15,8,11,11,11,10,12,"HP1507101_H8"
"1789",107,75,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_H9"
"1790",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I1"
"1791",176,83,63,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I10"
"1792",99,83,51,42,31,30,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I11"
"1793",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_I12"
"1794",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I13"
"1795",225,113,79,64,62,50,45,45,43,28,7,6,24,18,26,25,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_I14"
"1796",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I15"
"1797",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I16"
"1798",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I17"
"1799",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_I18"
"1800",158,75,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I19"
"1801",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I2"
"1802",153,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I20"
"1803",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_I21"
"1804",173,83,51,42,31,30,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I22"
"1805",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I23"
"1806",181,73,59,52,46,46,39,40,36,29,29,31,25,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I24"
"1807",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_I3"
"1808",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I4"
"1809",103,49,37,31,30,28,44,29,39,33,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I5"
"1810",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I6"
"1811",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_I7"
"1812",153,50,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_I8"
"1813",149,107,61,47,51,37,35,38,22,15,3,9,19,21,7,7,10,18,16,16,15,8,11,11,11,10,12,"HP1507101_I9"
"1814",104,51,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J1"
"1815",149,107,61,26,25,37,35,38,22,15,19,18,10,12,7,7,10,18,16,16,15,8,11,11,11,10,12,"HP1507101_J10"
"1816",104,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J11"
"1817",144,65,50,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_J12"
"1818",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J13"
"1819",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J14"
"1820",165,82,56,55,49,43,38,41,38,34,30,33,26,25,21,21,19,17,17,17,14,16,16,16,19,14,10,"HP1507101_J15"
"1821",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J16"
"1822",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J17"
"1823",153,50,54,50,32,28,44,29,39,33,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J18"
"1824",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_J19"
"1825",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J2"
"1826",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_J20"
"1827",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J21"
"1828",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J22"
"1829",155,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J23"
"1830",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J24"
"1831",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J3"
"1832",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J4"
"1833",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_J5"
"1834",133,46,49,47,51,37,35,38,31,26,3,9,19,21,18,15,14,18,16,16,15,8,11,11,11,10,12,"HP1507101_J6"
"1835",93,37,30,27,28,27,21,25,20,18,28,29,22,11,13,19,12,8,8,9,10,10,10,10,10,11,11,"HP1507101_J7"
"1836",174,81,57,49,48,47,42,44,33,31,32,20,27,17,12,20,18,12,11,18,16,12,15,13,13,13,14,"HP1507101_J8"
"1837",172,70,60,30,44,40,24,24,25,20,17,14,3,3,15,8,20,19,19,19,18,13,13,14,14,5,6,"HP1507101_J9"
"1838",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K1"
"1839",159,99,89,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_K10"
"1840",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_K11"
"1841",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_K12"
"1842",144,65,50,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_K13"
"1843",210,67,66,68,59,39,45,49,43,41,33,32,29,26,8,25,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_K14"
"1844",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_K15"
"1845",165,82,56,55,49,43,38,41,38,34,30,33,26,25,21,21,19,17,17,17,14,16,16,16,19,14,10,"HP1507101_K16"
"1846",235,91,65,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_K17"
"1847",210,67,66,68,59,39,45,49,43,41,33,32,29,26,8,25,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_K18"
"1848",173,83,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K19"
"1849",111,88,36,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_K2"
"1850",144,65,50,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_K20"
"1851",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K21"
"1852",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K22"
"1853",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_K23"
"1854",161,73,59,52,46,46,39,40,36,29,29,31,25,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K24"
"1855",103,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K3"
"1856",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K4"
"1857",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K5"
"1858",108,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K6"
"1859",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_K7"
"1860",176,51,63,54,31,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_K8"
"1861",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_K9"
"1862",159,99,89,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_L1"
"1863",166,75,59,50,32,46,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L10"
"1864",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L11"
"1865",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_L12"
"1866",169,51,38,51,31,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L13"
"1867",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L14"
"1868",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L15"
"1869",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_L16"
"1870",93,37,27,27,28,27,21,25,20,18,28,29,22,11,13,19,12,8,8,9,10,10,10,10,10,11,11,"HP1507101_L17"
"1871",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L18"
"1872",178,75,59,50,32,46,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L19"
"1873",153,50,54,50,32,28,44,29,39,33,31,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L2"
"1874",160,62,61,47,51,37,35,38,22,15,3,9,19,21,7,7,10,18,16,16,15,8,11,11,11,10,12,"HP1507101_L20"
"1875",176,51,63,54,31,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L21"
"1876",110,48,35,33,42,29,27,28,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_L22"
"1877",168,79,62,56,50,45,43,39,37,35,22,26,16,22,5,5,8,4,4,4,4,12,9,9,9,13,14,"HP1507101_L23"
"1878",171,78,55,48,45,41,25,26,41,19,21,21,28,15,22,14,13,16,18,18,16,12,15,13,13,13,14,"HP1507101_L24"
"1879",153,50,54,50,32,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L3"
"1880",177,79,62,56,50,45,43,39,37,35,22,26,16,22,5,5,8,4,4,4,4,12,9,9,9,13,14,"HP1507101_L4"
"1881",176,51,63,54,31,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L5"
"1882",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L6"
"1883",104,51,54,51,32,30,26,27,26,32,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_L7"
"1884",124,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_L8"
"1885",111,88,36,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1507101_L9"
"1886",175,81,51,42,47,42,42,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,13,14,"HP1507101_M1"
"1887",144,65,50,73,58,44,41,43,42,22,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_M10"
"1888",106,67,66,68,59,39,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,3,2,2,15,1,"HP1507101_M11"
"1889",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_M12"
"1890",105,47,34,14,13,1,1,1,1,1,2,28,21,23,19,6,9,15,15,15,13,15,14,1,1,1,4,"HP1507101_M13"
"1891",109,49,37,31,30,28,44,29,39,33,31,30,23,16,20,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_M14"
"1892",210,100,17,45,41,56,53,10,2,1,13,3,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1507101_M15"
"1893",124,99,89,53,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1507101_M16"
"1894",175,81,51,42,31,42,26,27,35,31,32,20,27,17,12,20,18,12,11,11,17,17,12,12,12,12,13,"HP1507101_M17"
