"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","cells"
"4265",430,113,12,43,50,46,38,40,39,27,27,20,18,14,15,17,19,18,18,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0604"
"4266",162,46,43,32,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0605"
"4267",297,33,52,44,30,28,17,34,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,11,"human3_lib1.final_cell_0606"
"4268",312,77,40,36,13,35,23,28,32,14,15,18,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0607"
"4269",226,55,20,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0608"
"4270",240,74,15,45,12,30,27,27,32,24,7,18,17,16,17,10,8,13,13,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0609"
"4271",286,42,17,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0610"
"4272",306,54,46,35,32,30,27,19,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0611"
"4273",122,63,37,35,32,30,27,19,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0612"
"4274",227,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0613"
"4275",285,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0614"
"4276",410,39,27,40,35,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0615"
"4277",202,33,52,44,30,28,17,34,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,11,"human3_lib1.final_cell_0616"
"4278",268,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0617"
"4279",231,66,35,27,20,31,16,30,29,19,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0618"
"4280",246,58,35,21,19,20,16,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0619"
"4281",306,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0620"
"4282",310,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0621"
"4283",259,65,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0622"
"4284",101,22,57,61,44,37,14,10,24,15,18,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0623"
"4285",252,69,42,18,30,35,26,17,13,25,13,18,19,16,17,11,10,14,13,12,9,11,7,8,7,6,5,"human3_lib1.final_cell_0624"
"4286",291,37,34,20,22,31,24,21,15,18,16,28,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib1.final_cell_0625"
"4287",242,42,25,26,29,33,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0626"
"4288",222,37,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0627"
"4289",284,60,62,33,18,23,20,13,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib1.final_cell_0628"
"4290",274,63,37,35,32,30,27,19,22,24,7,22,16,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0629"
"4291",191,87,50,50,8,42,9,20,23,6,22,26,25,19,19,18,17,17,17,16,14,15,14,13,13,13,13,"human3_lib1.final_cell_0630"
"4292",303,73,45,37,31,28,23,28,31,14,15,19,17,16,18,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0631"
"4293",269,74,19,45,32,30,27,19,22,23,7,18,17,12,17,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0632"
"4294",346,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0633"
"4295",226,55,20,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0634"
"4296",299,71,20,39,25,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0635"
"4297",163,55,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0636"
"4298",263,65,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0637"
"4299",197,56,40,36,33,35,26,17,32,25,13,22,19,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0638"
"4300",305,72,41,32,16,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0639"
"4301",242,42,25,26,29,33,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0640"
"4302",111,23,48,9,11,38,8,11,9,8,6,10,12,8,8,6,20,19,1,8,8,9,6,6,5,7,6,"human3_lib1.final_cell_0641"
"4303",225,41,22,22,14,22,24,21,15,18,30,28,15,9,11,8,2,3,11,14,6,8,16,9,8,5,8,"human3_lib1.final_cell_0642"
"4304",377,42,25,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0643"
"4305",95,47,31,10,15,5,37,6,8,5,4,5,6,7,12,5,7,8,7,10,3,4,5,4,6,12,7,"human3_lib1.final_cell_0644"
"4306",312,77,40,36,13,35,23,28,32,14,15,18,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0645"
"4307",163,55,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0646"
"4308",348,21,64,58,40,50,35,38,41,32,21,11,8,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0647"
"4309",163,55,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0648"
"4310",176,77,40,36,13,35,23,28,32,24,13,18,19,16,17,11,8,13,13,12,9,11,7,8,7,6,5,"human3_lib1.final_cell_0649"
"4311",225,41,26,22,21,22,10,36,11,18,30,28,15,9,11,8,2,3,11,14,6,8,16,9,8,5,8,"human3_lib1.final_cell_0650"
"4312",283,73,45,37,31,28,23,28,31,14,15,19,17,16,18,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0651"
"4313",199,19,41,4,16,18,2,7,7,13,9,15,18,14,15,12,13,18,18,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0652"
"4314",307,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0653"
"4315",311,62,17,30,27,33,34,35,30,16,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0654"
"4316",294,36,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0655"
"4317",260,63,39,34,23,15,28,27,17,24,7,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0656"
"4318",135,53,46,29,28,25,33,25,31,23,8,18,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0657"
"4319",304,29,45,37,31,28,23,25,31,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0658"
"4320",112,39,27,40,35,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0659"
"4321",277,38,62,33,18,23,20,13,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib1.final_cell_0660"
"4322",145,36,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0661"
"4323",302,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0662"
"4324",350,114,74,56,57,47,41,39,36,31,26,26,25,19,19,18,17,17,17,16,14,15,14,13,13,13,13,"human3_lib1.final_cell_0663"
"4325",11,103,71,60,47,13,48,37,37,21,29,23,24,13,21,11,18,20,19,15,12,13,13,12,12,11,12,"human3_lib1.final_cell_0664"
"4326",364,94,57,61,44,37,14,10,24,15,18,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0665"
"4327",269,74,19,29,12,30,27,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0666"
"4328",410,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0667"
"4329",290,73,45,37,31,28,23,28,31,14,15,19,17,16,18,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0668"
"4330",305,72,41,32,16,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0669"
"4331",237,89,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0670"
"4332",212,42,38,26,36,27,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0671"
"4333",410,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0672"
"4334",342,48,67,61,42,37,14,26,24,2,3,6,11,20,7,16,16,2,9,4,5,5,11,3,11,10,11,"human3_lib1.final_cell_0673"
"4335",197,56,40,36,33,24,29,17,32,25,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0674"
"4336",263,56,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0675"
"4337",237,89,29,39,26,41,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0676"
"4338",298,70,47,38,39,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,11,"human3_lib1.final_cell_0677"
"4339",106,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0678"
"4340",266,64,42,18,30,35,26,17,13,25,15,19,19,13,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0679"
"4341",263,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0680"
"4342",157,85,19,45,12,30,27,19,32,24,7,22,16,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0681"
"4343",305,72,41,32,16,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0682"
"4344",225,41,26,22,14,22,24,21,15,18,30,28,15,9,11,8,15,11,11,14,6,8,16,9,8,5,8,"human3_lib1.final_cell_0683"
"4345",311,62,17,30,27,33,34,35,30,16,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0684"
"4346",240,77,15,36,13,35,23,28,32,24,7,18,17,16,18,10,8,13,13,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0685"
"4347",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0686"
"4348",278,65,39,34,23,15,28,27,17,24,13,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0687"
"4349",274,63,37,35,32,30,27,19,22,24,7,22,16,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0688"
"4350",269,74,19,29,12,30,27,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0689"
"4351",263,56,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0690"
"4352",148,72,41,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0691"
"4353",140,64,42,12,34,16,26,17,13,25,15,19,19,13,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0692"
"4354",269,74,46,29,28,30,33,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0693"
"4355",317,44,44,37,31,25,33,25,31,14,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0694"
"4356",113,81,42,12,34,16,26,17,12,25,13,23,24,13,13,11,10,14,15,11,9,13,13,8,7,6,12,"human3_lib1.final_cell_0695"
"4357",310,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0696"
"4358",302,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0697"
"4359",223,37,26,21,24,31,15,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0698"
"4360",272,44,45,37,31,28,23,28,31,14,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0699"
"4361",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0700"
"4362",131,77,15,45,12,30,27,27,32,24,7,18,17,16,17,10,8,13,13,12,9,11,7,8,7,6,5,"human3_lib1.final_cell_0701"
"4363",226,55,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0702"
"4364",308,54,46,29,32,30,33,25,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0703"
"4365",136,72,41,32,16,18,2,7,7,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0704"
"4366",304,29,15,45,12,30,23,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0705"
"4367",336,26,75,52,25,8,36,9,21,6,22,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0706"
"4368",287,61,47,38,38,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,6,"human3_lib1.final_cell_0707"
"4369",312,77,15,36,13,35,23,28,32,14,15,18,17,16,18,10,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0708"
"4370",248,45,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0709"
"4371",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0710"
"4372",183,31,29,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0711"
"4373",306,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0712"
"4374",124,62,17,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0713"
"4375",287,61,47,38,38,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,6,"human3_lib1.final_cell_0714"
"4376",166,17,66,7,52,13,37,6,8,5,4,9,6,7,12,5,7,8,7,10,3,4,5,4,6,12,7,"human3_lib1.final_cell_0715"
"4377",290,64,42,18,30,28,17,34,13,14,15,19,19,16,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0716"
"4378",409,99,64,58,46,50,47,6,41,32,21,11,8,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0717"
"4379",413,51,60,49,46,40,40,38,10,29,21,11,8,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0718"
"4380",226,55,29,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0719"
"4381",228,46,43,32,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0720"
"4382",114,98,18,13,42,26,14,26,24,2,3,8,5,3,2,21,5,2,3,2,5,6,1,1,2,1,6,"human3_lib1.final_cell_0721"
"4383",283,73,45,37,31,28,23,28,31,14,15,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0722"
"4384",140,64,42,12,34,16,26,17,13,25,15,19,19,13,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0723"
"4385",175,55,20,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0724"
"4386",302,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0725"
"4387",312,77,40,36,13,35,23,28,32,14,15,18,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0726"
"4388",268,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0727"
"4389",311,62,17,30,27,33,34,35,30,16,11,13,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0728"
"4390",235,85,19,45,12,30,27,27,32,24,7,22,16,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0729"
"4391",285,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0730"
"4392",272,44,44,37,31,25,33,25,31,23,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0731"
"4393",241,34,33,28,19,20,16,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib1.final_cell_0732"
"4394",297,33,52,44,30,28,17,34,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,11,"human3_lib1.final_cell_0733"
"4395",302,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0734"
"4396",308,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0735"
"4397",191,87,50,50,8,42,9,20,23,6,22,26,25,19,19,18,17,17,17,16,14,15,14,13,13,13,13,"human3_lib1.final_cell_0736"
"4398",306,54,46,29,28,25,33,19,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib1.final_cell_0737"
"4399",212,42,38,26,36,27,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0738"
"4400",346,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0739"
"4401",346,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0740"
"4402",395,98,18,13,51,1,4,22,28,22,11,13,5,3,2,21,5,2,3,2,5,6,1,1,2,1,6,"human3_lib1.final_cell_0741"
"4403",263,49,53,66,23,16,28,27,12,24,13,22,16,13,21,11,10,20,19,11,12,13,13,12,12,11,12,"human3_lib1.final_cell_0742"
"4404",410,55,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0743"
"4405",229,40,40,36,30,28,23,17,13,14,15,19,19,16,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0744"
"4406",308,53,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0745"
"4407",317,44,44,37,31,25,33,25,31,23,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0746"
"4408",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0747"
"4409",187,53,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0748"
"4410",199,19,41,4,16,18,2,7,7,13,9,15,18,14,15,12,13,18,18,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0749"
"4411",296,61,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0750"
"4412",193,79,49,30,27,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,1,6,5,7,6,"human3_lib1.final_cell_0751"
"4413",313,81,42,12,34,16,26,17,13,21,13,23,24,13,13,11,10,14,15,11,9,13,13,8,7,6,12,"human3_lib1.final_cell_0752"
"4414",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0753"
"4415",302,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0754"
"4416",422,33,52,49,41,40,40,18,10,15,18,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0755"
"4417",396,89,59,52,43,47,36,9,34,6,22,26,25,19,19,18,17,17,17,16,14,15,14,13,13,13,13,"human3_lib1.final_cell_0756"
"4418",270,61,36,42,38,33,34,35,30,16,11,13,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0757"
"4419",178,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0758"
"4420",269,74,46,29,28,30,33,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,7,8,7,6,5,"human3_lib1.final_cell_0759"
"4421",228,46,43,32,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0760"
"4422",227,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0761"
"4423",405,103,71,60,47,13,48,37,12,21,29,23,24,13,21,11,18,20,19,11,12,13,13,12,12,11,12,"human3_lib1.final_cell_0762"
"4424",252,69,42,18,30,35,26,17,13,25,15,19,19,13,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0763"
"4425",193,79,49,30,27,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,1,6,5,7,6,"human3_lib1.final_cell_0764"
"4426",280,26,75,52,25,8,36,9,21,6,22,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib1.final_cell_0765"
"4427",200,48,18,13,42,26,14,26,24,2,3,8,5,3,2,21,5,2,3,2,5,6,1,1,2,1,6,"human3_lib1.final_cell_0766"
"4428",136,72,41,32,16,18,2,7,7,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0767"
"4429",330,83,55,17,41,40,40,18,10,29,21,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib1.final_cell_0768"
"4430",147,70,47,38,39,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,11,"human3_lib1.final_cell_0769"
"4431",293,42,25,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0770"
"4432",225,41,26,22,21,22,10,36,11,18,30,28,15,9,11,8,2,3,11,14,6,8,16,9,8,5,8,"human3_lib1.final_cell_0771"
"4433",237,89,59,52,45,41,36,20,23,6,22,26,25,19,19,18,17,17,17,16,14,15,14,13,13,13,13,"human3_lib1.final_cell_0772"
"4434",268,56,39,34,33,24,29,27,32,24,13,18,19,16,17,10,8,13,13,12,9,11,7,8,7,6,5,"human3_lib1.final_cell_0773"
"4435",346,86,43,19,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0774"
"4436",327,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0775"
"4437",306,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0776"
"4438",143,50,22,20,14,19,24,21,15,18,30,28,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib1.final_cell_0777"
"4439",233,50,22,22,14,19,24,21,15,18,30,28,15,9,11,8,2,3,11,14,6,8,16,9,8,5,8,"human3_lib1.final_cell_0778"
"4440",240,29,15,45,12,30,23,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0779"
"4441",312,77,40,36,13,35,23,28,32,14,15,18,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0780"
"4442",178,6,3,2,36,12,19,12,1,4,2,1,1,1,1,1,12,1,2,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0781"
"4443",287,61,47,38,38,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib1.final_cell_0782"
"4444",268,56,39,34,33,24,29,27,32,24,13,18,19,16,17,11,8,13,13,12,9,11,7,8,7,6,5,"human3_lib1.final_cell_0783"
"4445",30,19,76,4,16,18,2,7,7,26,9,15,18,14,15,17,19,18,18,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0784"
"4446",138,77,40,36,13,28,23,28,31,14,15,19,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib1.final_cell_0785"
"4447",346,86,43,14,4,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib1.final_cell_0786"
"4448",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib1.final_cell_0787"
"4449",327,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib1.final_cell_0788"
