"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"HP1507101_E10",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E10"
"HP1507101_E11",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1507101_E11"
"HP1507101_E12",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E12"
"HP1507101_E13",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E13"
"HP1507101_E14",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_E14"
"HP1507101_E15",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1507101_E15"
"HP1507101_E16",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1507101_E16"
"HP1507101_E17",8,4,2,9,3,5,7,3,5,7,8,10,7,9,10,7,8,7,6,7,7,5,6,7,5,6,12,5,6,12,5,7,12,5,6,6,5,6,12,5,6,6,5,13,6,5,13,5,5,11,6,5,13,12,5,13,12,5,13,12,5,13,12,5,11,12,5,11,12,"HP1507101_E17"
"HP1507101_E18",16,11,9,17,12,11,18,16,11,18,18,12,20,19,13,20,20,14,20,21,15,18,21,17,18,21,18,20,21,18,20,21,18,20,21,18,20,20,18,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"HP1507101_E18"
"HP1507101_E19",6,7,7,7,8,8,6,8,8,6,6,8,6,6,7,6,6,9,7,5,9,7,8,9,7,8,8,7,8,8,11,4,8,10,8,8,10,7,8,10,8,8,10,6,8,10,6,8,10,6,8,10,4,7,10,5,7,10,5,7,10,5,7,10,21,7,10,21,7,"HP1507101_E19"
"HP1507101_E2",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E2"
"HP1507101_E20",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E20"
"HP1507101_E21",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E21"
"HP1507101_E22",6,7,7,7,8,8,6,8,8,6,6,8,6,6,7,6,6,9,7,5,9,7,8,9,7,8,8,7,8,8,11,4,8,10,8,8,10,7,8,10,8,8,10,6,8,10,6,8,10,6,8,10,4,7,10,5,7,10,5,7,10,5,7,10,14,7,10,14,7,"HP1507101_E22"
"HP1507101_E23",16,11,9,17,12,11,18,16,11,18,18,12,20,19,13,20,20,14,20,21,15,18,21,17,18,21,18,20,21,18,20,21,18,20,21,18,20,20,18,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"HP1507101_E23"
"HP1507101_E24",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E24"
"HP1507101_E3",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E3"
"HP1507101_E4",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1507101_E4"
"HP1507101_E5",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1507101_E5"
"HP1507101_E6",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E6"
"HP1507101_E7",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E7"
"HP1507101_E8",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E8"
"HP1507101_E9",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_E9"
"HP1507101_F1",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F1"
"HP1507101_F10",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1507101_F10"
"HP1507101_F11",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_F11"
"HP1507101_F12",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1507101_F12"
"HP1507101_F13",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F13"
"HP1507101_F14",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_F14"
"HP1507101_F15",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1507101_F15"
"HP1507101_F16",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F16"
"HP1507101_F17",2,1,3,2,2,2,2,12,2,2,1,2,2,13,2,1,12,2,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12,2,1,12,2,1,11,2,1,11,2,1,12,2,16,11,2,1,11,2,15,11,2,1,11,2,15,9,2,15,10,2,"HP1507101_F17"
"HP1507101_F18",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F18"
"HP1507101_F19",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F19"
"HP1507101_F2",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F2"
"HP1507101_F20",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F20"
"HP1507101_F21",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F21"
"HP1507101_F22",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F22"
"HP1507101_F23",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_F23"
"HP1507101_F24",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1507101_F24"
"HP1507101_F3",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F3"
"HP1507101_F4",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_F4"
"HP1507101_F5",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F5"
"HP1507101_F6",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1507101_F6"
"HP1507101_F7",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F7"
"HP1507101_F8",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_F8"
"HP1507101_F9",5,8,2,6,7,5,10,7,5,10,5,7,10,4,6,10,4,6,10,10,6,10,10,6,10,10,5,10,10,5,9,10,5,12,10,5,12,10,5,12,10,5,12,9,5,12,9,4,11,9,4,11,9,4,11,9,4,11,9,4,11,9,4,11,8,4,11,8,4,"HP1507101_F9"
"HP1507101_G1",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1507101_G1"
"HP1507101_G10",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1507101_G10"
"HP1507101_G11",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G11"
"HP1507101_G12",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G12"
"HP1507101_G13",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G13"
"HP1507101_G14",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G14"
"HP1507101_G15",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G15"
"HP1507101_G16",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G16"
"HP1507101_G17",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G17"
"HP1507101_G18",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G18"
"HP1507101_G19",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G19"
"HP1507101_G2",16,11,9,17,12,11,18,16,11,18,18,12,20,19,13,20,20,14,20,21,15,18,21,17,18,21,18,20,21,18,20,21,18,20,21,18,20,20,18,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"HP1507101_G2"
"HP1507101_G20",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G20"
"HP1507101_G21",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_G21"
"HP1507101_G22",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G22"
"HP1507101_G23",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G23"
"HP1507101_G24",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G24"
"HP1507101_G3",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G3"
"HP1507101_G4",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G4"
"HP1507101_G5",13,1,1,14,1,1,13,12,1,14,12,1,16,13,1,12,12,1,12,12,14,12,12,15,12,12,15,12,12,15,12,12,15,11,12,14,11,12,14,11,12,14,11,11,14,11,11,14,17,12,14,16,11,14,16,11,14,15,11,14,16,11,14,15,9,14,15,10,14,"HP1507101_G5"
"HP1507101_G6",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G6"
"HP1507101_G7",1,6,1,1,5,6,1,5,6,1,14,5,1,15,4,2,17,3,2,16,3,17,16,2,17,16,16,17,15,16,17,15,16,17,15,15,17,15,15,17,15,15,17,15,15,17,15,15,15,15,15,15,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,"HP1507101_G7"
"HP1507101_G8",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G8"
"HP1507101_G9",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_G9"
"HP1507101_H1",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H1"
"HP1507101_H10",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_H10"
"HP1507101_H11",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H11"
"HP1507101_H12",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H12"
"HP1507101_H13",1,6,1,1,5,6,1,5,6,1,14,5,1,15,4,2,17,3,2,16,3,17,16,2,17,16,16,17,15,16,17,15,16,17,15,15,17,15,15,17,15,15,17,15,15,17,15,15,15,15,15,15,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,"HP1507101_H13"
"HP1507101_H14",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H14"
"HP1507101_H15",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H15"
"HP1507101_H16",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1507101_H16"
"HP1507101_H17",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1507101_H17"
"HP1507101_H18",13,1,1,14,1,1,13,12,1,14,12,1,16,13,1,12,12,1,12,12,14,12,12,15,12,12,15,12,12,15,12,12,15,11,12,14,11,12,14,11,12,14,11,11,14,11,11,14,17,12,14,16,11,14,16,11,14,15,11,14,16,11,14,15,9,14,15,10,14,"HP1507101_H18"
"HP1507101_H19",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1507101_H19"
"HP1507101_H2",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,9,12,17,11,12,"HP1507101_H2"
"HP1507101_H20",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H20"
"HP1507101_H21",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1507101_H21"
