cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1508501T2D_D21,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9,24,2,9
HP1508501T2D_D22,4,7,2,4,7,2,4,7,2,4,6,2,4,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_D3,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_D5,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9
HP1508501T2D_D6,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_D8,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_D9,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_E1,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1508501T2D_E10,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_E11,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_E12,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_E13,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_E14,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_E15,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_E16,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_E17,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_E18,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_E19,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4
HP1508501T2D_E2,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_E20,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1508501T2D_E21,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9,24,10,9
HP1508501T2D_E22,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_E23,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4
HP1508501T2D_E4,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_E6,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3
HP1508501T2D_E7,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_E8,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9
HP1508501T2D_E9,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_F1,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,14,4,16
HP1508501T2D_F11,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1508501T2D_F12,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_F14,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
HP1508501T2D_F15,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_F16,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_F17,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_F18,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_F2,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_F20,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4,24,10,4
HP1508501T2D_F21,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_F22,18,7,14,18,7,14,18,7,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,6
HP1508501T2D_F23,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_F3,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,14,4,16
HP1508501T2D_F4,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_F5,18,7,14,18,7,14,18,7,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,14,18,6,6
HP1508501T2D_F7,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,14,4,16
HP1508501T2D_F8,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_F9,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3,24,12,3
HP1508501T2D_G1,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_G10,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_G11,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9
HP1508501T2D_G12,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_G13,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_G14,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_G15,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_G16,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1508501T2D_G17,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_G18,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_G19,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_G2,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_G20,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_G21,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_G22,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1508501T2D_G23,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_G3,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_G4,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_G5,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,25,4,16,14,4,16
HP1508501T2D_G6,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9,24,12,9
HP1508501T2D_G9,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1508501T2D_H10,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_H11,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1508501T2D_H12,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,6
HP1508501T2D_H13,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_H14,2,7,14,2,7,14,2,7,14,2,6,14,2,6,14,2,6,14,2,6,14,2,6,14,2,6,14,2,6,14,2,6,14,2,6,14,2,6,14,1,6,14,1,6,14,1,6,14,1,6,14,1,6,14,1,6,14,1,6,14,1,6,6
HP1508501T2D_H15,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10,24,12,10
HP1508501T2D_H16,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_H17,4,6,5,4,6,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_H18,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1508501T2D_H2,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,25,4,11,14,4,11
HP1508501T2D_H21,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_H22,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1,24,12,1
HP1508501T2D_H23,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_H3,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_H4,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_H5,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1508501T2D_H6,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_I1,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_I10,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1508501T2D_I11,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_I12,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_I13,4,7,5,4,7,5,4,7,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_I14,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_I15,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_I16,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9,24,3,9
HP1508501T2D_I17,4,11,5,4,11,5,4,6,5,4,6,5,4,6,5,1,6,5,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1508501T2D_I18,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1508501T2D_I19,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1508501T2D_I2,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
HP1508501T2D_I20,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9,24,9,9
